"gene","module","V1","V3","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"FUN_014993","ME12","ptg000009l:5080958-5084633","P51659","Peroxisomal multifunctional enzyme type 2 (MFE-2) (17-beta-hydroxysteroid dehydrogenase 4) (17-beta-HSD 4) (D-bifunctional protein) (DBP) (Multifunctional protein 2) (MFP-2) (Short chain dehydrogenase/reductase family 8C member 1) [Cleaved into: (3R)-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.n12); Enoyl-CoA hydratase 2 (EC 4.2.1.107) (EC 4.2.1.119) (3-alpha,7-alpha,12-alpha-trihydroxy-5-beta-cholest-24-enoyl-CoA hydratase)]","Homo sapiens (Human)","androgen metabolic process [GO:0008209]; estrogen metabolic process [GO:0008210]; fatty acid beta-oxidation [GO:0006635]; medium-chain fatty-acyl-CoA metabolic process [GO:0036112]; osteoblast differentiation [GO:0001649]; Sertoli cell development [GO:0060009]; very long-chain fatty acid metabolic process [GO:0000038]; very long-chain fatty-acyl-CoA metabolic process [GO:0036111]","GO:0000038; GO:0001649; GO:0003857; GO:0004300; GO:0005777; GO:0005778; GO:0005782; GO:0005829; GO:0006635; GO:0008209; GO:0008210; GO:0016020; GO:0016508; GO:0016853; GO:0033989; GO:0036111; GO:0036112; GO:0042803; GO:0044594; GO:0060009; GO:0106386"
"FUN_015323","ME3","ptg000009l:8836715-8843555","Q12933","TNF receptor-associated factor 2 (EC 2.3.2.27) (E3 ubiquitin-protein ligase TRAF2) (RING-type E3 ubiquitin transferase TRAF2) (Tumor necrosis factor type 2 receptor-associated protein 3)","Homo sapiens (Human)","activation of NF-kappaB-inducing kinase activity [GO:0007250]; cellular response to nitric oxide [GO:0071732]; interleukin-17-mediated signaling pathway [GO:0097400]; intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress [GO:0070059]; mRNA stabilization [GO:0048255]; negative regulation of glial cell apoptotic process [GO:0034351]; negative regulation of neuron death [GO:1901215]; positive regulation of DNA-binding transcription factor activity [GO:0051091]; positive regulation of extrinsic apoptotic signaling pathway [GO:2001238]; positive regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043123]; positive regulation of I-kappaB phosphorylation [GO:1903721]; positive regulation of interleukin-2 production [GO:0032743]; positive regulation of JNK cascade [GO:0046330]; positive regulation of JUN kinase activity [GO:0043507]; positive regulation of NF-kappaB transcription factor activity [GO:0051092]; positive regulation of T cell cytokine production [GO:0002726]; positive regulation of tumor necrosis factor-mediated signaling pathway [GO:1903265]; programmed necrotic cell death [GO:0097300]; protein autoubiquitination [GO:0051865]; protein catabolic process [GO:0030163]; protein K63-linked ubiquitination [GO:0070534]; protein-containing complex assembly [GO:0065003]; regulation of apoptotic process [GO:0042981]; regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043122]; regulation of immunoglobulin production [GO:0002637]; regulation of protein-containing complex assembly [GO:0043254]; response to endoplasmic reticulum stress [GO:0034976]; signal transduction [GO:0007165]; signal transduction involved in regulation of gene expression [GO:0023019]; tumor necrosis factor-mediated signaling pathway [GO:0033209]","GO:0000151; GO:0002637; GO:0002726; GO:0002947; GO:0004842; GO:0005164; GO:0005174; GO:0005654; GO:0005829; GO:0005938; GO:0007165; GO:0007250; GO:0008270; GO:0009898; GO:0012506; GO:0019899; GO:0019901; GO:0019903; GO:0023019; GO:0030163; GO:0030674; GO:0031435; GO:0031625; GO:0031996; GO:0032743; GO:0033209; GO:0034351; GO:0034976; GO:0035631; GO:0042802; GO:0042981; GO:0043120; GO:0043122; GO:0043123; GO:0043254; GO:0043507; GO:0044877; GO:0045121; GO:0046330; GO:0046625; GO:0048255; GO:0051091; GO:0051092; GO:0051865; GO:0065003; GO:0070059; GO:0070534; GO:0071732; GO:0097057; GO:0097300; GO:0097400; GO:1901215; GO:1903265; GO:1903721; GO:1990604; GO:2001238"
"FUN_015352","ME1","ptg000009l:9116551-9124784","Q4R4S5","Lysosomal acid lipase/cholesteryl ester hydrolase (Acid cholesteryl ester hydrolase) (LAL) (EC 3.1.1.13) (Cholesteryl esterase) (Lipase A) (Sterol esterase)","Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)","lipid catabolic process [GO:0016042]","GO:0004771; GO:0005764; GO:0016042"
"FUN_015356","ME1","ptg000009l:9161634-9168045","Q8K2A6","Lipase member M (EC 3.1.1.-) (Lipase-like abhydrolase domain-containing protein 3)","Mus musculus (Mouse)","lipid catabolic process [GO:0016042]","GO:0005576; GO:0016042; GO:0016788"
"FUN_015434","ME14","ptg000009l:10125666-10128350","P53448","Fructose-bisphosphate aldolase C (EC 4.1.2.13) (Brain-type aldolase)","Carassius auratus (Goldfish)","fructose 1,6-bisphosphate metabolic process [GO:0030388]; glycolytic process [GO:0006096]","GO:0004332; GO:0006096; GO:0030388"
"FUN_017849","ME9","ptg000012l:1096632-1104039","O35910","Monocarboxylate transporter 4 (MCT 4) (Monocarboxylate transporter 3) (MCT 3) (Solute carrier family 16 member 3)","Rattus norvegicus (Rat)","lactate transmembrane transport [GO:0035873]; monocarboxylic acid transport [GO:0015718]; plasma membrane lactate transport [GO:0035879]; protein catabolic process [GO:0030163]; pyruvate catabolic process [GO:0042867]; pyruvate transmembrane transport [GO:1901475]","GO:0005886; GO:0008028; GO:0015129; GO:0015650; GO:0015718; GO:0016020; GO:0016323; GO:0016324; GO:0016328; GO:0030163; GO:0031965; GO:0035873; GO:0035879; GO:0042867; GO:0045202; GO:0050833; GO:0098688; GO:0098839; GO:1901475"
"FUN_018008","ME13","ptg000012l:3079482-3120350","P07756","Carbamoyl-phosphate synthase [ammonia], mitochondrial (EC 6.3.4.16) (Carbamoyl-phosphate synthetase I) (CPSase I)","Rattus norvegicus (Rat)","'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; anion homeostasis [GO:0055081]; carbamoyl phosphate biosynthetic process [GO:0070409]; cellular response to ammonium ion [GO:0071242]; cellular response to cAMP [GO:0071320]; cellular response to fibroblast growth factor stimulus [GO:0044344]; cellular response to glucagon stimulus [GO:0071377]; cellular response to oleic acid [GO:0071400]; glutamine metabolic process [GO:0006541]; hepatocyte differentiation [GO:0070365]; homocysteine metabolic process [GO:0050667]; liver development [GO:0001889]; midgut development [GO:0007494]; nitric oxide metabolic process [GO:0046209]; nitrogen compound metabolic process [GO:0006807]; response to amine [GO:0014075]; response to amino acid [GO:0043200]; response to cAMP [GO:0051591]; response to dexamethasone [GO:0071548]; response to food [GO:0032094]; response to glucagon [GO:0033762]; response to glucocorticoid [GO:0051384]; response to growth hormone [GO:0060416]; response to lipopolysaccharide [GO:0032496]; response to oleic acid [GO:0034201]; response to starvation [GO:0042594]; response to steroid hormone [GO:0048545]; response to toxic substance [GO:0009636]; response to xenobiotic stimulus [GO:0009410]; response to zinc ion [GO:0010043]; sequestering of metal ion [GO:0051238]; triglyceride catabolic process [GO:0019433]; urea cycle [GO:0000050]; vasodilation [GO:0042311]","GO:0000050; GO:0001889; GO:0004087; GO:0004088; GO:0004175; GO:0005509; GO:0005524; GO:0005543; GO:0005730; GO:0005737; GO:0005739; GO:0005743; GO:0006207; GO:0006541; GO:0006807; GO:0007494; GO:0009410; GO:0009636; GO:0010043; GO:0014075; GO:0016595; GO:0019433; GO:0032094; GO:0032496; GO:0032991; GO:0033762; GO:0034201; GO:0036094; GO:0042311; GO:0042594; GO:0042645; GO:0043200; GO:0044344; GO:0044877; GO:0046209; GO:0046872; GO:0048545; GO:0050667; GO:0051238; GO:0051384; GO:0051591; GO:0055081; GO:0060416; GO:0070365; GO:0070409; GO:0071242; GO:0071320; GO:0071377; GO:0071400; GO:0071548; GO:0072341"
"FUN_022926","ME17","ptg000017l:1633881-1634995","F1RBC8","ATP-binding cassette sub-family D member 1 (EC 3.1.2.-) (EC 7.6.2.-) (Adrenoleukodystrophy protein) (ALDP)","Danio rerio (Zebrafish) (Brachydanio rerio)","adrenal gland development [GO:0030325]; cholesterol transport [GO:0030301]; fatty acid beta-oxidation [GO:0006635]; long-chain fatty acid import into peroxisome [GO:0015910]; motor behavior [GO:0061744]; oligodendrocyte development [GO:0014003]; peroxisome organization [GO:0007031]; positive regulation of myelination [GO:0031643]; swimming behavior [GO:0036269]; very long-chain fatty acid catabolic process [GO:0042760]; very long-chain fatty acid metabolic process [GO:0000038]","GO:0000038; GO:0005324; GO:0005524; GO:0005777; GO:0005778; GO:0006635; GO:0007031; GO:0014003; GO:0015607; GO:0015910; GO:0016887; GO:0030301; GO:0030325; GO:0031643; GO:0036269; GO:0042626; GO:0042760; GO:0047617; GO:0061744"
"FUN_022927","ME17","ptg000017l:1639371-1640938","F1RBC8","ATP-binding cassette sub-family D member 1 (EC 3.1.2.-) (EC 7.6.2.-) (Adrenoleukodystrophy protein) (ALDP)","Danio rerio (Zebrafish) (Brachydanio rerio)","adrenal gland development [GO:0030325]; cholesterol transport [GO:0030301]; fatty acid beta-oxidation [GO:0006635]; long-chain fatty acid import into peroxisome [GO:0015910]; motor behavior [GO:0061744]; oligodendrocyte development [GO:0014003]; peroxisome organization [GO:0007031]; positive regulation of myelination [GO:0031643]; swimming behavior [GO:0036269]; very long-chain fatty acid catabolic process [GO:0042760]; very long-chain fatty acid metabolic process [GO:0000038]","GO:0000038; GO:0005324; GO:0005524; GO:0005777; GO:0005778; GO:0006635; GO:0007031; GO:0014003; GO:0015607; GO:0015910; GO:0016887; GO:0030301; GO:0030325; GO:0031643; GO:0036269; GO:0042626; GO:0042760; GO:0047617; GO:0061744"
"FUN_023361","ME8","ptg000017l:6671734-6676309","Q9XTR8","Lipase ZK262.3 (EC 3.1.1.-)","Caenorhabditis elegans","lipid catabolic process [GO:0016042]","GO:0005576; GO:0016042; GO:0016787"
"FUN_023367","ME1","ptg000017l:6723553-6730063","P17712","Hexokinase-4 (HK4) (EC 2.7.1.1) (Glucokinase) (Hexokinase type IV) (HK IV) (Hexokinase-D)","Rattus norvegicus (Rat)","calcium ion import [GO:0070509]; carbohydrate phosphorylation [GO:0046835]; cellular glucose homeostasis [GO:0001678]; cellular response to glucose starvation [GO:0042149]; cellular response to insulin stimulus [GO:0032869]; cellular response to leptin stimulus [GO:0044320]; detection of glucose [GO:0051594]; fructose 2,6-bisphosphate metabolic process [GO:0006003]; fructose 6-phosphate metabolic process [GO:0006002]; glucose 6-phosphate metabolic process [GO:0051156]; glucose homeostasis [GO:0042593]; glucose metabolic process [GO:0006006]; glycogen biosynthetic process [GO:0005978]; glycolytic process [GO:0006096]; lipid homeostasis [GO:0055088]; mannose metabolic process [GO:0006013]; NADP metabolic process [GO:0006739]; negative regulation of epinephrine secretion [GO:0032811]; negative regulation of gluconeogenesis [GO:0045721]; positive regulation of cytosolic calcium ion concentration [GO:0007204]; positive regulation of glycogen biosynthetic process [GO:0045725]; positive regulation of glycolytic process [GO:0045821]; positive regulation of insulin secretion [GO:0032024]; positive regulation of phosphorylation [GO:0042327]; regulation of insulin secretion [GO:0050796]; regulation of potassium ion transport [GO:0043266]; response to glucose [GO:0009749]; second-messenger-mediated signaling [GO:0019932]","GO:0000287; GO:0001678; GO:0004340; GO:0004396; GO:0005524; GO:0005536; GO:0005634; GO:0005654; GO:0005737; GO:0005739; GO:0005829; GO:0005938; GO:0005978; GO:0006002; GO:0006003; GO:0006006; GO:0006013; GO:0006096; GO:0006739; GO:0007204; GO:0008865; GO:0009749; GO:0019158; GO:0019903; GO:0019932; GO:0030141; GO:0032024; GO:0032811; GO:0032869; GO:0042149; GO:0042327; GO:0042593; GO:0043266; GO:0043531; GO:0044320; GO:0045180; GO:0045721; GO:0045725; GO:0045821; GO:0046835; GO:0050796; GO:0051156; GO:0051594; GO:0055088; GO:0070509"
"FUN_023403","ME0","ptg000017l:7171736-7192592","Q9CR35","Chymotrypsinogen B (EC 3.4.21.1) [Cleaved into: Chymotrypsin B chain A; Chymotrypsin B chain B; Chymotrypsin B chain C]","Mus musculus (Mouse)","digestion [GO:0007586]; positive regulation of apoptotic process [GO:0043065]; protein catabolic process [GO:0030163]; proteolysis [GO:0006508]; response to cytokine [GO:0034097]","GO:0004252; GO:0005615; GO:0005737; GO:0005764; GO:0006508; GO:0007586; GO:0008233; GO:0008236; GO:0030163; GO:0034097; GO:0043065"
"FUN_023596","ME2","ptg000017l:9699993-9702655","Q9Y5Y6","Suppressor of tumorigenicity 14 protein (EC 3.4.21.109) (Matriptase) (Membrane-type serine protease 1) (MT-SP1) (Prostamin) (Serine protease 14) (Serine protease TADG-15) (Tumor-associated differentially-expressed gene 15 protein)","Homo sapiens (Human)","epithelial cell morphogenesis involved in placental branching [GO:0060672]; keratinocyte differentiation [GO:0030216]; neural tube closure [GO:0001843]; protein catabolic process [GO:0030163]; proteolysis [GO:0006508]","GO:0001843; GO:0004252; GO:0005615; GO:0005886; GO:0006508; GO:0008236; GO:0009897; GO:0016323; GO:0030163; GO:0030216; GO:0060672"
"FUN_023676","ME6","ptg000017l:10545638-10548340","Q02083","N-acylethanolamine-hydrolyzing acid amidase (EC 3.5.1.60) (Acid ceramidase-like protein) (Acylsphingosine deacylase NAAA) (EC 3.5.1.23) (N-acylsphingosine amidohydrolase-like) (ASAH-like protein) [Cleaved into: N-acylethanolamine-hydrolyzing acid amidase subunit alpha; N-acylethanolamine-hydrolyzing acid amidase subunit beta]","Homo sapiens (Human)","fatty acid metabolic process [GO:0006631]; lipid catabolic process [GO:0016042]; N-acylethanolamine metabolic process [GO:0070291]; N-acylphosphatidylethanolamine metabolic process [GO:0070292]; sphingosine metabolic process [GO:0006670]","GO:0005737; GO:0005764; GO:0006631; GO:0006670; GO:0016042; GO:0016810; GO:0017040; GO:0017064; GO:0019898; GO:0043202; GO:0047412; GO:0070062; GO:0070291; GO:0070292; GO:0102121; GO:0140297"
"FUN_025232","ME2","ptg000019l:257406-264111","P55070","Glyceraldehyde-3-phosphate dehydrogenase (GAPDH) (EC 1.2.1.12)","Lactarius deterrimus (False saffron milkcap)","glycolytic process [GO:0006096]","GO:0004365; GO:0005737; GO:0006096; GO:0051287"
"FUN_025392","ME6","ptg000019l:2187635-2190134","P97864","Caspase-7 (CASP-7) (EC 3.4.22.60) (Apoptotic protease Mch-3) (Cysteine protease LICE2) [Cleaved into: Caspase-7 subunit p20; Caspase-7 subunit p11]","Mus musculus (Mouse)","apoptotic process [GO:0006915]; cellular response to staurosporine [GO:0072734]; defense response to bacterium [GO:0042742]; execution phase of apoptosis [GO:0097194]; extrinsic apoptotic signaling pathway [GO:0097191]; fibroblast apoptotic process [GO:0044346]; heart development [GO:0007507]; inflammatory response [GO:0006954]; intracellular signal transduction [GO:0035556]; intrinsic apoptotic signaling pathway [GO:0097193]; lymphocyte apoptotic process [GO:0070227]; neuron apoptotic process [GO:0051402]; positive regulation of apoptotic process [GO:0043065]; positive regulation of plasma membrane repair [GO:1905686]; protein catabolic process [GO:0030163]; protein processing [GO:0016485]; proteolysis [GO:0006508]; response to UV [GO:0009411]","GO:0003723; GO:0004190; GO:0004197; GO:0005615; GO:0005634; GO:0005737; GO:0005829; GO:0006508; GO:0006915; GO:0006954; GO:0007507; GO:0008233; GO:0008234; GO:0008303; GO:0009411; GO:0016485; GO:0030163; GO:0035556; GO:0042742; GO:0043065; GO:0043231; GO:0044346; GO:0051402; GO:0070227; GO:0072734; GO:0097153; GO:0097191; GO:0097193; GO:0097194; GO:0097200; GO:1905686"
"FUN_025670","ME1","ptg000019l:5463897-5476305","P50542","Peroxisomal targeting signal 1 receptor (PTS1 receptor) (PTS1R) (PTS1-BP) (Peroxin-5) (Peroxisomal C-terminal targeting signal import receptor) (Peroxisome receptor 1)","Homo sapiens (Human)","cell development [GO:0048468]; cerebral cortex cell migration [GO:0021795]; cerebral cortex neuron differentiation [GO:0021895]; endoplasmic reticulum organization [GO:0007029]; fatty acid beta-oxidation [GO:0006635]; mitochondrial membrane organization [GO:0007006]; negative regulation of protein-containing complex assembly [GO:0031333]; neuromuscular process [GO:0050905]; neuron migration [GO:0001764]; pexophagy [GO:0000425]; positive regulation of multicellular organism growth [GO:0040018]; protein import into peroxisome matrix [GO:0016558]; protein import into peroxisome matrix, docking [GO:0016560]; protein import into peroxisome matrix, receptor recycling [GO:0016562]; protein import into peroxisome matrix, substrate release [GO:0044721]; protein import into peroxisome matrix, translocation [GO:0016561]; protein import into peroxisome membrane [GO:0045046]; protein targeting to peroxisome [GO:0006625]; protein tetramerization [GO:0051262]; very long-chain fatty acid metabolic process [GO:0000038]","GO:0000038; GO:0000268; GO:0000425; GO:0001764; GO:0005052; GO:0005737; GO:0005739; GO:0005777; GO:0005778; GO:0005782; GO:0005794; GO:0005829; GO:0006625; GO:0006635; GO:0007006; GO:0007029; GO:0008022; GO:0016020; GO:0016558; GO:0016560; GO:0016561; GO:0016562; GO:0019899; GO:0021795; GO:0021895; GO:0031267; GO:0031333; GO:0032991; GO:0033328; GO:0040018; GO:0044183; GO:0044721; GO:0045046; GO:0047485; GO:0048468; GO:0050905; GO:0051262; GO:0140597"
"FUN_025823","ME13","ptg000020l:1001303-1026455","P53396","ATP-citrate synthase (EC 2.3.3.8) (ATP-citrate (pro-S-)-lyase) (ACL) (Citrate cleavage enzyme)","Homo sapiens (Human)","acetyl-CoA biosynthetic process [GO:0006085]; cholesterol biosynthetic process [GO:0006695]; citrate metabolic process [GO:0006101]; coenzyme A metabolic process [GO:0015936]; fatty acid biosynthetic process [GO:0006633]; lipid biosynthetic process [GO:0008610]; oxaloacetate metabolic process [GO:0006107]; tricarboxylic acid cycle [GO:0006099]","GO:0003878; GO:0005524; GO:0005576; GO:0005654; GO:0005829; GO:0006085; GO:0006099; GO:0006101; GO:0006107; GO:0006633; GO:0006695; GO:0008610; GO:0015936; GO:0016020; GO:0035578; GO:0046872; GO:0070062; GO:1904813"
"FUN_026128","ME41","ptg000020l:4918603-4924154","P42574","Caspase-3 (CASP-3) (EC 3.4.22.56) (Apopain) (Cysteine protease CPP32) (CPP-32) (Protein Yama) (SREBP cleavage activity 1) (SCA-1) [Cleaved into: Caspase-3 subunit p17; Caspase-3 subunit p12]","Homo sapiens (Human)","anterior neural tube closure [GO:0061713]; apoptotic process [GO:0006915]; apoptotic signaling pathway [GO:0097190]; axonal fasciculation [GO:0007413]; B cell homeostasis [GO:0001782]; cell fate commitment [GO:0045165]; cellular response to DNA damage stimulus [GO:0006974]; cellular response to staurosporine [GO:0072734]; epithelial cell apoptotic process [GO:1904019]; erythrocyte differentiation [GO:0030218]; execution phase of apoptosis [GO:0097194]; extrinsic apoptotic signaling pathway [GO:0097191]; fibroblast apoptotic process [GO:0044346]; glial cell apoptotic process [GO:0034349]; heart development [GO:0007507]; hippocampus development [GO:0021766]; intrinsic apoptotic signaling pathway [GO:0097193]; intrinsic apoptotic signaling pathway in response to osmotic stress [GO:0008627]; keratinocyte differentiation [GO:0030216]; learning or memory [GO:0007611]; leukocyte apoptotic process [GO:0071887]; luteolysis [GO:0001554]; negative regulation of activated T cell proliferation [GO:0046007]; negative regulation of B cell proliferation [GO:0030889]; neuron apoptotic process [GO:0051402]; neuron differentiation [GO:0030182]; neurotrophin TRK receptor signaling pathway [GO:0048011]; platelet formation [GO:0030220]; positive regulation of amyloid-beta formation [GO:1902004]; positive regulation of apoptotic DNA fragmentation [GO:1902512]; positive regulation of apoptotic process [GO:0043065]; positive regulation of neuron apoptotic process [GO:0043525]; protein catabolic process [GO:0030163]; protein processing [GO:0016485]; proteolysis [GO:0006508]; regulation of macroautophagy [GO:0016241]; regulation of protein stability [GO:0031647]; response to amino acid [GO:0043200]; response to antibiotic [GO:0046677]; response to cobalt ion [GO:0032025]; response to estradiol [GO:0032355]; response to glucocorticoid [GO:0051384]; response to glucose [GO:0009749]; response to hydrogen peroxide [GO:0042542]; response to hypoxia [GO:0001666]; response to lipopolysaccharide [GO:0032496]; response to nicotine [GO:0035094]; response to tumor necrosis factor [GO:0034612]; response to UV [GO:0009411]; response to X-ray [GO:0010165]; response to xenobiotic stimulus [GO:0009410]; sensory perception of sound [GO:0007605]; striated muscle cell differentiation [GO:0051146]; T cell homeostasis [GO:0043029]; wound healing [GO:0042060]","GO:0001554; GO:0001666; GO:0001782; GO:0002020; GO:0004190; GO:0004197; GO:0004861; GO:0005123; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006508; GO:0006915; GO:0006974; GO:0007413; GO:0007507; GO:0007605; GO:0007611; GO:0008233; GO:0008303; GO:0008627; GO:0009410; GO:0009411; GO:0009749; GO:0010165; GO:0016005; GO:0016241; GO:0016485; GO:0021766; GO:0030163; GO:0030182; GO:0030216; GO:0030218; GO:0030220; GO:0030889; GO:0031264; GO:0031647; GO:0032025; GO:0032355; GO:0032496; GO:0034349; GO:0034612; GO:0035094; GO:0042060; GO:0042542; GO:0043025; GO:0043029; GO:0043065; GO:0043200; GO:0043525; GO:0044346; GO:0044877; GO:0045121; GO:0045165; GO:0046007; GO:0046677; GO:0048011; GO:0051146; GO:0051384; GO:0051402; GO:0061713; GO:0071887; GO:0072734; GO:0097153; GO:0097190; GO:0097191; GO:0097193; GO:0097194; GO:0097199; GO:0097200; GO:1902004; GO:1902512; GO:1904019"
"FUN_027948","ME32","ptg000021l:13714157-13715126","Q63HM9","PI-PLC X domain-containing protein 3","Homo sapiens (Human)","lipid catabolic process [GO:0016042]; signal transduction [GO:0007165]","GO:0005737; GO:0007165; GO:0008081; GO:0016042; GO:0045202"
"FUN_027950","ME0","ptg000021l:13725066-13726137","Q58EK3","PI-PLC X domain-containing protein 3","Danio rerio (Zebrafish) (Brachydanio rerio)","lipid catabolic process [GO:0016042]; signal transduction [GO:0007165]","GO:0007165; GO:0008081; GO:0016042; GO:0045202"
"FUN_028200","ME2","ptg000021l:16810807-16815447","Q4R7L3","26S proteasome regulatory subunit 6B (26S proteasome AAA-ATPase subunit RPT3) (Proteasome 26S subunit ATPase 4)","Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)","protein catabolic process [GO:0030163]","GO:0005524; GO:0005654; GO:0005829; GO:0016887; GO:0022624; GO:0030163; GO:0036402"
"FUN_029188","ME0","ptg000022l:9130844-9134575","P70677","Caspase-3 (CASP-3) (EC 3.4.22.56) (Apopain) (Cysteine protease CPP32) (CPP-32) (LICE) (Protein Yama) (SREBP cleavage activity 1) (SCA-1) [Cleaved into: Caspase-3 subunit p17; Caspase-3 subunit p12]","Mus musculus (Mouse)","anterior neural tube closure [GO:0061713]; apoptotic process [GO:0006915]; axonal fasciculation [GO:0007413]; B cell homeostasis [GO:0001782]; cell fate commitment [GO:0045165]; cellular response to DNA damage stimulus [GO:0006974]; cellular response to organic substance [GO:0071310]; cellular response to staurosporine [GO:0072734]; epithelial cell apoptotic process [GO:1904019]; erythrocyte differentiation [GO:0030218]; execution phase of apoptosis [GO:0097194]; extrinsic apoptotic signaling pathway [GO:0097191]; fibroblast apoptotic process [GO:0044346]; glial cell apoptotic process [GO:0034349]; heart development [GO:0007507]; hippocampus development [GO:0021766]; intracellular signal transduction [GO:0035556]; intrinsic apoptotic signaling pathway [GO:0097193]; intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress [GO:0070059]; intrinsic apoptotic signaling pathway in response to osmotic stress [GO:0008627]; keratinocyte differentiation [GO:0030216]; learning or memory [GO:0007611]; leukocyte apoptotic process [GO:0071887]; luteolysis [GO:0001554]; negative regulation of activated T cell proliferation [GO:0046007]; negative regulation of apoptotic process [GO:0043066]; negative regulation of B cell proliferation [GO:0030889]; negative regulation of cell cycle [GO:0045786]; negative regulation of cyclin-dependent protein serine/threonine kinase activity [GO:0045736]; neuron apoptotic process [GO:0051402]; neuron differentiation [GO:0030182]; neurotrophin TRK receptor signaling pathway [GO:0048011]; positive regulation of amyloid-beta formation [GO:1902004]; positive regulation of apoptotic DNA fragmentation [GO:1902512]; positive regulation of apoptotic process [GO:0043065]; positive regulation of neuron apoptotic process [GO:0043525]; protein catabolic process [GO:0030163]; protein processing [GO:0016485]; proteolysis [GO:0006508]; regulation of protein stability [GO:0031647]; response to amino acid [GO:0043200]; response to antibiotic [GO:0046677]; response to cobalt ion [GO:0032025]; response to estradiol [GO:0032355]; response to glucocorticoid [GO:0051384]; response to glucose [GO:0009749]; response to hydrogen peroxide [GO:0042542]; response to hypoxia [GO:0001666]; response to lipopolysaccharide [GO:0032496]; response to nicotine [GO:0035094]; response to organic substance [GO:0010033]; response to UV [GO:0009411]; response to wounding [GO:0009611]; response to X-ray [GO:0010165]; response to xenobiotic stimulus [GO:0009410]; sensory perception of sound [GO:0007605]; striated muscle cell differentiation [GO:0051146]; T cell homeostasis [GO:0043029]; wound healing [GO:0042060]","GO:0001554; GO:0001666; GO:0001782; GO:0002020; GO:0004175; GO:0004190; GO:0004197; GO:0004861; GO:0005123; GO:0005634; GO:0005737; GO:0005829; GO:0006508; GO:0006915; GO:0006974; GO:0007413; GO:0007507; GO:0007605; GO:0007611; GO:0008233; GO:0008234; GO:0008303; GO:0008627; GO:0009410; GO:0009411; GO:0009611; GO:0009749; GO:0010033; GO:0010165; GO:0016005; GO:0016485; GO:0021766; GO:0030163; GO:0030182; GO:0030216; GO:0030218; GO:0030889; GO:0031264; GO:0031647; GO:0032025; GO:0032355; GO:0032496; GO:0034349; GO:0035094; GO:0035556; GO:0042060; GO:0042542; GO:0043025; GO:0043029; GO:0043065; GO:0043066; GO:0043200; GO:0043525; GO:0044346; GO:0044877; GO:0045121; GO:0045165; GO:0045736; GO:0045786; GO:0046007; GO:0046677; GO:0048011; GO:0051146; GO:0051384; GO:0051402; GO:0061713; GO:0070059; GO:0071310; GO:0071887; GO:0072734; GO:0097153; GO:0097191; GO:0097193; GO:0097194; GO:0097199; GO:0097200; GO:1902004; GO:1902512; GO:1904019"
"FUN_029410","ME34","ptg000023l:1582755-1585054","P09041","Phosphoglycerate kinase 2 (EC 2.7.2.3) (Phosphoglycerate kinase, testis specific)","Mus musculus (Mouse)","flagellated sperm motility [GO:0030317]; gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]; phosphorylation [GO:0016310]","GO:0004618; GO:0005524; GO:0005829; GO:0005929; GO:0006094; GO:0006096; GO:0016310; GO:0030317; GO:0035686; GO:0043531"
"FUN_029535","ME12","ptg000023l:3067990-3068845","P45436","Cell death protein 3 (EC 3.4.22.60) (Caspase ced-3) [Cleaved into: Cell death protein 3 subunit p17; Cell death protein 3 subunit p15; Cell death protein 3 subunit p13]","Caenorhabditis remanei (Caenorhabditis vulgaris)","actin filament depolymerization [GO:0030042]; activation of cysteine-type endopeptidase activity [GO:0097202]; apoptotic process involved in development [GO:1902742]; defense response to Gram-negative bacterium [GO:0050829]; embryo development ending in birth or egg hatching [GO:0009792]; muscle cell cellular homeostasis [GO:0046716]; negative regulation of cellular response to manganese ion [GO:1905803]; negative regulation of execution phase of apoptosis [GO:1900118]; positive regulation of apoptotic process involved in development [GO:1904747]; positive regulation of cellular response to gamma radiation [GO:1905845]; positive regulation of neuron apoptotic process [GO:0043525]; positive regulation of oviposition [GO:1901046]; positive regulation of protein processing [GO:0010954]; positive regulation of synapse pruning [GO:1905808]; protein autoprocessing [GO:0016540]; protein catabolic process [GO:0030163]; regulation of cell adhesion [GO:0030155]; regulation of cell fate specification [GO:0042659]; regulation of development, heterochronic [GO:0040034]; regulation of locomotion [GO:0040012]; regulation of protein stability [GO:0031647]; regulation of vulval development [GO:0040028]","GO:0005739; GO:0008303; GO:0008656; GO:0009792; GO:0010954; GO:0016540; GO:0030042; GO:0030155; GO:0030163; GO:0031647; GO:0031965; GO:0040012; GO:0040028; GO:0040034; GO:0042659; GO:0042802; GO:0043204; GO:0043525; GO:0046716; GO:0048471; GO:0050829; GO:0097200; GO:0097202; GO:0098793; GO:1900118; GO:1901046; GO:1902742; GO:1904747; GO:1905803; GO:1905808; GO:1905845"
