gene	module	V1	V3	Protein.names	Organism	Gene.Ontology..biological.process.	Gene.Ontology.IDs
FUN_008409	ME33	ptg000002l:11216852-11219373	Q14314	Fibroleukin (Fibrinogen-like protein 2) (pT49)	Homo sapiens (Human)	negative regulation of defense response to virus [GO:0050687]; negative regulation of dendritic cell antigen processing and presentation [GO:0002605]; negative regulation of macrophage antigen processing and presentation [GO:0002617]; negative regulation of memory T cell differentiation [GO:0043381]; T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell [GO:0002291]	GO:0002291; GO:0002605; GO:0002617; GO:0005102; GO:0005576; GO:0005577; GO:0005615; GO:0043381; GO:0050687; GO:0062023; GO:0070062; GO:1904813
FUN_008440	ME1	ptg000002l:11589731-11596722	O08759	Ubiquitin-protein ligase E3A (EC 2.3.2.26) (HECT-type ubiquitin transferase E3A) (Oncogenic protein-associated protein E6-AP)	Mus musculus (Mouse)	androgen receptor signaling pathway [GO:0030521]; cellular response to brain-derived neurotrophic factor stimulus [GO:1990416]; locomotory exploration behavior [GO:0035641]; modulation of chemical synaptic transmission [GO:0050804]; motor learning [GO:0061743]; negative regulation of dendritic spine morphogenesis [GO:0061002]; ovarian follicle development [GO:0001541]; positive regulation of Golgi lumen acidification [GO:1905528]; positive regulation of phosphatidylinositol 3-kinase signaling [GO:0014068]; positive regulation of protein ubiquitination [GO:0031398]; positive regulation of transcription by RNA polymerase II [GO:0045944]; progesterone receptor signaling pathway [GO:0050847]; prostate gland growth [GO:0060736]; protein autoubiquitination [GO:0051865]; protein K48-linked ubiquitination [GO:0070936]; protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567]; regulation of circadian rhythm [GO:0042752]; regulation of ubiquitin-dependent protein catabolic process [GO:2000058]; response to cocaine [GO:0042220]; response to hydrogen peroxide [GO:0042542]; response to progesterone [GO:0032570]; rhythmic process [GO:0048511]; sperm entry [GO:0035037]; ubiquitin-dependent protein catabolic process [GO:0006511]	GO:0000209; GO:0000502; GO:0001541; GO:0003713; GO:0004842; GO:0005634; GO:0005829; GO:0006511; GO:0014068; GO:0016567; GO:0030521; GO:0031398; GO:0032570; GO:0035037; GO:0035641; GO:0042220; GO:0042542; GO:0042752; GO:0045944; GO:0046872; GO:0048511; GO:0050804; GO:0050847; GO:0051865; GO:0060736; GO:0061002; GO:0061630; GO:0061743; GO:0070936; GO:0098978; GO:1905528; GO:1990416; GO:2000058
FUN_008441	ME18	NA	NA	NA	NA	NA	NA
FUN_008430	ME2	NA	NA	NA	NA	NA	NA
FUN_008434	ME23	NA	NA	NA	NA	NA	NA
FUN_008435	ME1	NA	NA	NA	NA	NA	NA
FUN_008436	ME9	ptg000002l:11523001-11536864	Q07889	Son of sevenless homolog 1 (SOS-1)	Homo sapiens (Human)	axon guidance [GO:0007411]; B cell homeostasis [GO:0001782]; B cell receptor signaling pathway [GO:0050853]; blood vessel morphogenesis [GO:0048514]; cardiac atrium morphogenesis [GO:0003209]; cytokine-mediated signaling pathway [GO:0019221]; epidermal growth factor receptor signaling pathway [GO:0007173]; eyelid development in camera-type eye [GO:0061029]; Fc-epsilon receptor signaling pathway [GO:0038095]; fibroblast growth factor receptor signaling pathway [GO:0008543]; hair follicle development [GO:0001942]; heart trabecula morphogenesis [GO:0061384]; insulin receptor signaling pathway [GO:0008286]; insulin-like growth factor receptor signaling pathway [GO:0048009]; leukocyte migration [GO:0050900]; midbrain morphogenesis [GO:1904693]; multicellular organism growth [GO:0035264]; neurotrophin TRK receptor signaling pathway [GO:0048011]; pericardium morphogenesis [GO:0003344]; positive regulation of epidermal growth factor receptor signaling pathway [GO:0045742]; positive regulation of GTPase activity [GO:0043547]; positive regulation of small GTPase mediated signal transduction [GO:0051057]; Ras protein signal transduction [GO:0007265]; regulation of cell population proliferation [GO:0042127]; regulation of MAP kinase activity [GO:0043405]; regulation of pro-B cell differentiation [GO:2000973]; regulation of T cell differentiation in thymus [GO:0033081]; regulation of T cell proliferation [GO:0042129]; regulation of transcription by RNA polymerase II [GO:0006357]; roof of mouth development [GO:0060021]; signal transduction [GO:0007165]; vitellogenesis [GO:0007296]	GO:0001782; GO:0001942; GO:0003209; GO:0003344; GO:0005085; GO:0005096; GO:0005737; GO:0005829; GO:0005886; GO:0006357; GO:0007165; GO:0007173; GO:0007265; GO:0007296; GO:0007411; GO:0008286; GO:0008543; GO:0014069; GO:0017124; GO:0019221; GO:0033081; GO:0035264; GO:0038095; GO:0042127; GO:0042129; GO:0043025; GO:0043405; GO:0043539; GO:0043547; GO:0045742; GO:0046982; GO:0048009; GO:0048011; GO:0048514; GO:0050853; GO:0050900; GO:0051057; GO:0060021; GO:0061029; GO:0061384; GO:1904693; GO:1905360; GO:2000973
FUN_008437	ME2	ptg000002l:11537411-11546910	Q62245	Son of sevenless homolog 1 (SOS-1) (mSOS-1)	Mus musculus (Mouse)	B cell homeostasis [GO:0001782]; B cell receptor signaling pathway [GO:0050853]; blood vessel morphogenesis [GO:0048514]; cardiac atrium morphogenesis [GO:0003209]; epidermal growth factor receptor signaling pathway [GO:0007173]; eyelid development in camera-type eye [GO:0061029]; fibroblast growth factor receptor signaling pathway [GO:0008543]; hair follicle development [GO:0001942]; heart morphogenesis [GO:0003007]; heart trabecula morphogenesis [GO:0061384]; insulin receptor signaling pathway [GO:0008286]; insulin-like growth factor receptor signaling pathway [GO:0048009]; lymphocyte homeostasis [GO:0002260]; midbrain morphogenesis [GO:1904693]; multicellular organism growth [GO:0035264]; neurotrophin TRK receptor signaling pathway [GO:0048011]; pericardium morphogenesis [GO:0003344]; positive regulation of epidermal growth factor receptor signaling pathway [GO:0045742]; positive regulation of GTPase activity [GO:0043547]; positive regulation of Ras protein signal transduction [GO:0046579]; positive regulation of small GTPase mediated signal transduction [GO:0051057]; Ras protein signal transduction [GO:0007265]; regulation of biological quality [GO:0065008]; regulation of cell population proliferation [GO:0042127]; regulation of MAP kinase activity [GO:0043405]; regulation of pro-B cell differentiation [GO:2000973]; regulation of T cell differentiation in thymus [GO:0033081]; regulation of T cell proliferation [GO:0042129]; regulation of transcription by RNA polymerase II [GO:0006357]; roof of mouth development [GO:0060021]; small GTPase mediated signal transduction [GO:0007264]; vitellogenesis [GO:0007296]	GO:0001782; GO:0001942; GO:0002260; GO:0003007; GO:0003209; GO:0003344; GO:0005085; GO:0005737; GO:0005829; GO:0005886; GO:0006357; GO:0007173; GO:0007264; GO:0007265; GO:0007296; GO:0008286; GO:0008543; GO:0014069; GO:0017124; GO:0033081; GO:0035264; GO:0042127; GO:0042129; GO:0043025; GO:0043405; GO:0043539; GO:0043547; GO:0045742; GO:0046579; GO:0046982; GO:0048009; GO:0048011; GO:0048514; GO:0050853; GO:0051057; GO:0060021; GO:0061029; GO:0061384; GO:0065008; GO:1904693; GO:1905360; GO:2000973
FUN_008446	ME33	ptg000002l:11637456-11645571	Q9VHS8	Eukaryotic initiation factor 4A-III (eIF-4A-III) (eIF4A-III) (EC 3.6.4.13)	Drosophila melanogaster (Fruit fly)	chromatin organization [GO:0006325]; exon-exon junction complex assembly [GO:1903040]; mRNA splicing, via spliceosome [GO:0000398]; mRNA transport [GO:0051028]; pole plasm oskar mRNA localization [GO:0045451]; positive regulation of gene expression [GO:0010628]; RNA splicing [GO:0008380]	GO:0000398; GO:0003723; GO:0003724; GO:0003729; GO:0005524; GO:0005634; GO:0005730; GO:0006325; GO:0008380; GO:0010628; GO:0016887; GO:0045451; GO:0045495; GO:0051028; GO:0071011; GO:0071013; GO:1903040
FUN_008447	ME23	NA	NA	NA	NA	NA	NA
FUN_008448	ME1	NA	NA	NA	NA	NA	NA
FUN_008453	ME6	ptg000002l:11723538-11724460	D3YXG0	Hemicentin-1 (Fibulin-6) (FIBL-6)	Mus musculus (Mouse)	actin filament reorganization [GO:0090527]; basement membrane organization [GO:0071711]; cell cycle [GO:0007049]; cell division [GO:0051301]; heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0007157]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; response to bacterium [GO:0009617]	GO:0005509; GO:0005576; GO:0005604; GO:0005737; GO:0005912; GO:0005927; GO:0005938; GO:0007049; GO:0007156; GO:0007157; GO:0009617; GO:0030054; GO:0032154; GO:0051301; GO:0062023; GO:0071711; GO:0090527
FUN_008455	ME23	ptg000002l:11726797-11755784	Q8BQM8	Echinoderm microtubule-associated protein-like 5 (EMAP-5)	Mus musculus (Mouse)		GO:0005737; GO:0005874; GO:0008017
FUN_008458	ME17	NA	NA	NA	NA	NA	NA
FUN_008461	ME17	ptg000002l:11857196-11872981	Q7TN88	Polycystic kidney disease protein 1-like 2 (PC1-like 2 protein) (Polycystin-1L2)	Mus musculus (Mouse)	detection of mechanical stimulus [GO:0050982]	GO:0001965; GO:0005262; GO:0005509; GO:0016020; GO:0030246; GO:0050982
FUN_008471	ME1	NA	NA	NA	NA	NA	NA
FUN_008468	ME1	NA	NA	NA	NA	NA	NA
FUN_008463	ME25	NA	NA	NA	NA	NA	NA
FUN_008464	ME30	ptg000002l:11941814-11943428	Q4GZT3	Polycystin-2 (Polycystic kidney disease 2 protein homolog) (Transient receptor potential cation channel subfamily P member 2)	Bos taurus (Bovine)	calcium ion transmembrane transport [GO:0070588]; cell-cell signaling by wnt [GO:0198738]; cellular response to calcium ion [GO:0071277]; detection of mechanical stimulus [GO:0050982]; inorganic cation transmembrane transport [GO:0098662]; potassium ion transmembrane transport [GO:0071805]; protein heterotetramerization [GO:0051290]; protein tetramerization [GO:0051262]; regulation of ion transmembrane transport [GO:0034765]; release of sequestered calcium ion into cytosol [GO:0051209]; Wnt signaling pathway [GO:0016055]	GO:0002133; GO:0005102; GO:0005245; GO:0005248; GO:0005261; GO:0005262; GO:0005267; GO:0005509; GO:0005783; GO:0005789; GO:0005794; GO:0005886; GO:0005929; GO:0015271; GO:0016020; GO:0016055; GO:0016323; GO:0030659; GO:0034703; GO:0034765; GO:0050982; GO:0051209; GO:0051262; GO:0051290; GO:0051371; GO:0060170; GO:0070588; GO:0071277; GO:0071805; GO:0098662; GO:0198738
FUN_008466	ME17	ptg000002l:11962180-11969222	Q7TN88	Polycystic kidney disease protein 1-like 2 (PC1-like 2 protein) (Polycystin-1L2)	Mus musculus (Mouse)	detection of mechanical stimulus [GO:0050982]	GO:0001965; GO:0005262; GO:0005509; GO:0016020; GO:0030246; GO:0050982
FUN_008488	ME1	ptg000002l:12138956-12141693	Q9NXS3	Kelch-like protein 28 (BTB/POZ domain-containing protein 5)	Homo sapiens (Human)		
FUN_008489	ME1	NA	NA	NA	NA	NA	NA
FUN_008493	ME1	NA	NA	NA	NA	NA	NA
FUN_008486	ME1	ptg000002l:12115170-12119448	Q6R5J2	Protein dispatched homolog 1 (Protein chameleon)	Danio rerio (Zebrafish) (Brachydanio rerio)	adenohypophysis development [GO:0021984]; animal organ morphogenesis [GO:0009887]; anterior/posterior pattern specification [GO:0009952]; blood circulation [GO:0008015]; embryonic cranial skeleton morphogenesis [GO:0048701]; inner ear development [GO:0048839]; muscle cell fate specification [GO:0042694]; retinal ganglion cell axon guidance [GO:0031290]; skeletal muscle tissue development [GO:0007519]; smoothened signaling pathway [GO:0007224]; transmembrane transport [GO:0055085]	GO:0007224; GO:0007519; GO:0008015; GO:0009887; GO:0009952; GO:0016020; GO:0021984; GO:0022857; GO:0031290; GO:0042694; GO:0048701; GO:0048839; GO:0055085; GO:1904680
FUN_008473	ME4	NA	NA	NA	NA	NA	NA
FUN_008474	ME4	ptg000002l:12013855-12025885	Q7TN88	Polycystic kidney disease protein 1-like 2 (PC1-like 2 protein) (Polycystin-1L2)	Mus musculus (Mouse)	detection of mechanical stimulus [GO:0050982]	GO:0001965; GO:0005262; GO:0005509; GO:0016020; GO:0030246; GO:0050982
FUN_008478	ME6	NA	NA	NA	NA	NA	NA
FUN_008481	ME1	ptg000002l:12084039-12086664	P17972	Potassium voltage-gated channel protein Shaw (Shaw2)	Drosophila melanogaster (Fruit fly)	potassium ion transmembrane transport [GO:0071805]; potassium ion transport [GO:0006813]; protein homooligomerization [GO:0051260]; regulation of ion transmembrane transport [GO:0034765]; sleep [GO:0030431]	GO:0005249; GO:0005251; GO:0005886; GO:0006813; GO:0008076; GO:0016020; GO:0022843; GO:0030424; GO:0030431; GO:0032590; GO:0032809; GO:0034765; GO:0051260; GO:0071805
FUN_008482	ME17	NA	NA	NA	NA	NA	NA
FUN_008484	ME2	NA	NA	NA	NA	NA	NA
FUN_008487	ME2	NA	NA	NA	NA	NA	NA
FUN_008490	ME2	ptg000002l:12159703-12181458	Q6A070	TOG array regulator of axonemal microtubules protein 1 (Crescerin-1) (Protein FAM179B)	Mus musculus (Mouse)	axoneme assembly [GO:0035082]; cilium assembly [GO:0060271]; microtubule cytoskeleton organization [GO:0000226]; mitotic spindle assembly [GO:0090307]; non-motile cilium assembly [GO:1905515]; positive regulation of microtubule polymerization [GO:0031116]	GO:0000226; GO:0005815; GO:0005876; GO:0005881; GO:0005929; GO:0005930; GO:0008017; GO:0031116; GO:0035082; GO:0036064; GO:0060271; GO:0072686; GO:0090307; GO:1905515
FUN_008511	ME17	NA	NA	NA	NA	NA	NA
FUN_008497	ME9	NA	NA	NA	NA	NA	NA
FUN_008499	ME6	ptg000002l:12257573-12288242	P14543	Nidogen-1 (NID-1) (Entactin)	Homo sapiens (Human)	basement membrane organization [GO:0071711]; cell-matrix adhesion [GO:0007160]; glomerular basement membrane development [GO:0032836]; positive regulation of cell adhesion [GO:0045785]; positive regulation of cell-substrate adhesion [GO:0010811]; positive regulation of integrin-mediated signaling pathway [GO:2001046]; positive regulation of muscle cell differentiation [GO:0051149]; regulation of basement membrane organization [GO:0110011]	GO:0005201; GO:0005509; GO:0005518; GO:0005576; GO:0005604; GO:0005886; GO:0007160; GO:0010811; GO:0032836; GO:0043236; GO:0043237; GO:0043394; GO:0045785; GO:0051149; GO:0062023; GO:0070062; GO:0071711; GO:0098637; GO:0110011; GO:2001046
FUN_008501	ME6	NA	NA	NA	NA	NA	NA
FUN_008512	ME6	ptg000002l:12386800-12389224	Q55BN8	Probable serine/threonine-protein kinase nek2 (EC 2.7.11.1) (Never in mitosis protein A-related protein kinase 2) (NimA-related protein kinase 2)	Dictyostelium discoideum (Social amoeba)	centrosome cycle [GO:0007098]; chromosome segregation [GO:0007059]; microtubule organizing center organization [GO:0031023]; protein phosphorylation [GO:0006468]	GO:0004674; GO:0005524; GO:0005634; GO:0005737; GO:0005813; GO:0006468; GO:0007059; GO:0007098; GO:0031023; GO:0045335; GO:0106310
FUN_008513	ME6	ptg000002l:12392076-12393270	P48180	Acetylcholine receptor subunit alpha-type acr-16	Caenorhabditis elegans	chemical synaptic transmission [GO:0007268]; ion transmembrane transport [GO:0034220]; nervous system process [GO:0050877]; regulation of membrane potential [GO:0042391]; signal transduction [GO:0007165]	GO:0004888; GO:0005231; GO:0005886; GO:0007165; GO:0007268; GO:0022848; GO:0030594; GO:0034220; GO:0042391; GO:0042995; GO:0043005; GO:0045202; GO:0045211; GO:0050877; GO:1904315
FUN_008516	ME2	NA	NA	NA	NA	NA	NA
FUN_008521	ME1	NA	NA	NA	NA	NA	NA
FUN_008537	ME8	NA	NA	NA	NA	NA	NA
FUN_008538	ME1	NA	NA	NA	NA	NA	NA
FUN_008523	ME6	ptg000002l:12477714-12482930	B0X1Q4	O-glucosyltransferase rumi homolog (EC 2.4.1.-)	Culex quinquefasciatus (Southern house mosquito) (Culex pungens)	protein O-linked glycosylation via serine [GO:0018242]	GO:0005576; GO:0005788; GO:0018242; GO:0035251
FUN_008524	ME1	ptg000002l:12483462-12487933	P20107	Vacuolar zinc transporter ZRC1 (Zinc resistance conferring protein 1) (Zinc/cadmium resistance protein ZRC1)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	cellular zinc ion homeostasis [GO:0006882]; response to cadmium ion [GO:0046686]; zinc ion transmembrane transport [GO:0071577]	GO:0000324; GO:0000329; GO:0005385; GO:0006882; GO:0016020; GO:0046686; GO:0071577
FUN_008525	ME1	ptg000002l:12490950-12524892	Q9P2N4	A disintegrin and metalloproteinase with thrombospondin motifs 9 (ADAM-TS 9) (ADAM-TS9) (ADAMTS-9) (EC 3.4.24.-)	Homo sapiens (Human)	aorta morphogenesis [GO:0035909]; endothelial cell-matrix adhesion [GO:0090673]; extracellular matrix organization [GO:0030198]; heart valve morphogenesis [GO:0003179]; melanocyte differentiation [GO:0030318]; negative regulation of endothelial cell migration [GO:0010596]; negative regulation of sprouting angiogenesis [GO:1903671]; positive regulation of melanocyte differentiation [GO:0045636]; protein transport [GO:0015031]; proteolysis [GO:0006508]; response to bacterium [GO:0009617]; ventricular cardiac muscle tissue development [GO:0003229]; vesicle-mediated transport [GO:0016192]	GO:0003179; GO:0003229; GO:0004222; GO:0005615; GO:0005783; GO:0006508; GO:0008237; GO:0008270; GO:0009617; GO:0009986; GO:0010596; GO:0015031; GO:0016192; GO:0030198; GO:0030318; GO:0031012; GO:0035909; GO:0043231; GO:0045636; GO:0090673; GO:1903671
FUN_008530	ME33	NA	NA	NA	NA	NA	NA
FUN_008531	ME1	NA	NA	NA	NA	NA	NA
FUN_008532	ME18	NA	NA	NA	NA	NA	NA
FUN_008534	ME2	NA	NA	NA	NA	NA	NA
FUN_008546	ME1	NA	NA	NA	NA	NA	NA
FUN_008548	ME6	NA	NA	NA	NA	NA	NA
FUN_008549	ME6	ptg000002l:12828139-12836778	B2RRD7	Peregrin (Bromodomain and PHD finger-containing protein 1)	Mus musculus (Mouse)	chromatin organization [GO:0006325]; common myeloid progenitor cell proliferation [GO:0035726]; histone H3-K23 acetylation [GO:0043972]; neural tube formation [GO:0001841]; positive regulation of DNA-templated transcription [GO:0045893]; regulation of DNA-templated transcription [GO:0006355]; regulation of fibroblast proliferation [GO:0048145]; regulation of transcription by RNA polymerase II [GO:0006357]; vasculogenesis [GO:0001570]	GO:0000123; GO:0001570; GO:0001841; GO:0003677; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0006325; GO:0006355; GO:0006357; GO:0010698; GO:0035726; GO:0043972; GO:0043995; GO:0043996; GO:0043997; GO:0045893; GO:0046872; GO:0048145; GO:0070776
FUN_008551	ME17	NA	NA	NA	NA	NA	NA
FUN_008539	ME1	NA	NA	NA	NA	NA	NA
FUN_008542	ME2	NA	NA	NA	NA	NA	NA
FUN_008545	ME2	NA	NA	NA	NA	NA	NA
FUN_008561	ME1	NA	NA	NA	NA	NA	NA
FUN_008566	ME4	NA	NA	NA	NA	NA	NA
FUN_008567	ME4	NA	NA	NA	NA	NA	NA
FUN_008584	ME6	NA	NA	NA	NA	NA	NA
FUN_008589	ME1	NA	NA	NA	NA	NA	NA
FUN_008579	ME18	NA	NA	NA	NA	NA	NA
FUN_008581	ME6	NA	NA	NA	NA	NA	NA
FUN_008590	ME1	ptg000002l:13206253-13220214	Q6PDJ1	VWFA and cache domain-containing protein 1 (Cache domain-containing protein 1)	Mus musculus (Mouse)		GO:0005245; GO:0005891
FUN_008596	ME9	NA	NA	NA	NA	NA	NA
FUN_008599	ME4	NA	NA	NA	NA	NA	NA
FUN_008591	ME4	ptg000002l:13221626-13235595	Q6PDJ1	VWFA and cache domain-containing protein 1 (Cache domain-containing protein 1)	Mus musculus (Mouse)		GO:0005245; GO:0005891
FUN_008593	ME9	ptg000002l:13262365-13304992	Q6PDJ1	VWFA and cache domain-containing protein 1 (Cache domain-containing protein 1)	Mus musculus (Mouse)		GO:0005245; GO:0005891
FUN_008594	ME1	ptg000002l:13308220-13333011	Q01635	Laminin subunit beta-1 (Laminin beta-1-1 chain) (Laminin-1 subunit beta) (Laminin-10 subunit beta) (Laminin-12 subunit beta) (Laminin-2 subunit beta) (Laminin-6 subunit beta) (Laminin-8 subunit beta)	Gallus gallus (Chicken)	animal organ morphogenesis [GO:0009887]; basement membrane assembly [GO:0070831]; cell migration [GO:0016477]; negative regulation of cell adhesion [GO:0007162]; neuron projection development [GO:0031175]; positive regulation of cell migration [GO:0030335]; substrate adhesion-dependent cell spreading [GO:0034446]; tissue development [GO:0009888]	GO:0005178; GO:0005201; GO:0005604; GO:0005606; GO:0005607; GO:0005615; GO:0007162; GO:0009887; GO:0009888; GO:0016477; GO:0030335; GO:0031175; GO:0034446; GO:0043256; GO:0043257; GO:0043259; GO:0048471; GO:0070831
FUN_008595	ME4	NA	NA	NA	NA	NA	NA
FUN_008605	ME8	NA	NA	NA	NA	NA	NA
FUN_008609	ME2	NA	NA	NA	NA	NA	NA
FUN_008610	ME2	ptg000002l:13553650-13569386	Q9I8E6	Coatomer subunit gamma-2 (Gamma-2-coat protein) (Gamma-2-COP)	Takifugu rubripes (Japanese pufferfish) (Fugu rubripes)	intracellular protein transport [GO:0006886]; vesicle-mediated transport [GO:0016192]	GO:0000139; GO:0005198; GO:0006886; GO:0016192; GO:0030126
FUN_008615	ME1	ptg000002l:13610980-13641839	Q91ZI0	Cadherin EGF LAG seven-pass G-type receptor 3	Mus musculus (Mouse)	axonal fasciculation [GO:0007413]; cell-cell adhesion [GO:0098609]; cilium assembly [GO:0060271]; dopaminergic neuron axon guidance [GO:0036514]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; motor neuron migration [GO:0097475]; planar cell polarity pathway involved in axon guidance [GO:1904938]; regulation of protein localization [GO:0032880]; regulation of protein phosphorylation [GO:0001932]; serotonergic neuron axon guidance [GO:0036515]	GO:0001932; GO:0004930; GO:0005509; GO:0005886; GO:0007156; GO:0007413; GO:0032880; GO:0036514; GO:0036515; GO:0060271; GO:0097475; GO:0098609; GO:1904938
FUN_008617	ME33	ptg000002l:13675438-13682105	Q5XTS1	Calcium-independent phospholipase A2-gamma (EC 3.1.1.-) (EC 3.1.1.5) (Group VIB calcium-independent phospholipase A2) (Intracellular membrane-associated calcium-independent phospholipase A2 gamma) (iPLA2-gamma) (Patatin-like phospholipase domain-containing protein 8)	Oryctolagus cuniculus (Rabbit)	arachidonic acid metabolic process [GO:0019369]; cardiolipin metabolic process [GO:0032048]; lipid catabolic process [GO:0016042]; lipid homeostasis [GO:0055088]; triglyceride homeostasis [GO:0070328]	GO:0004622; GO:0005739; GO:0005777; GO:0005778; GO:0005789; GO:0008970; GO:0016020; GO:0016042; GO:0019369; GO:0031966; GO:0032048; GO:0047499; GO:0055088; GO:0070328; GO:0102545
FUN_008639	ME1	NA	NA	NA	NA	NA	NA
FUN_008641	ME8	ptg000002l:13951259-13962431	Q6XPR3	Repetin	Homo sapiens (Human)		GO:0001533; GO:0005509; GO:0005576; GO:0005829; GO:0046914
FUN_008619	ME1	NA	NA	NA	NA	NA	NA
FUN_008623	ME4	NA	NA	NA	NA	NA	NA
FUN_008629	ME2	NA	NA	NA	NA	NA	NA
FUN_008633	ME1	NA	NA	NA	NA	NA	NA
FUN_008634	ME4	NA	NA	NA	NA	NA	NA
FUN_008635	ME2	NA	NA	NA	NA	NA	NA
FUN_008636	ME2	NA	NA	NA	NA	NA	NA
FUN_008644	ME18	NA	NA	NA	NA	NA	NA
FUN_008646	ME17	ptg000002l:13995856-14004789	Q8BJA2	Solute carrier family 41 member 1	Mus musculus (Mouse)	cellular magnesium ion homeostasis [GO:0010961]; cellular response to magnesium ion [GO:0071286]; magnesium ion transmembrane transport [GO:1903830]; magnesium ion transport [GO:0015693]; metal ion transport [GO:0030001]	GO:0005886; GO:0010961; GO:0015095; GO:0015693; GO:0016323; GO:0022857; GO:0022890; GO:0030001; GO:0032991; GO:0061768; GO:0071286; GO:1903830
FUN_008648	ME9	NA	NA	NA	NA	NA	NA
FUN_008649	ME1	NA	NA	NA	NA	NA	NA
FUN_008650	ME6	NA	NA	NA	NA	NA	NA
FUN_008651	ME9	NA	NA	NA	NA	NA	NA
FUN_008653	ME1	ptg000002l:14053116-14054813	Q1JQ66	Solute carrier family 35 member E3	Danio rerio (Zebrafish) (Brachydanio rerio)		GO:0005338; GO:0005794; GO:0015297; GO:0016020
FUN_008642	ME2	ptg000002l:13969866-13976932	O08663	Methionine aminopeptidase 2 (MAP 2) (MetAP 2) (EC 3.4.11.18) (Initiation factor 2-associated 67 kDa glycoprotein) (p67) (p67eIF2) (Peptidase M)	Mus musculus (Mouse)	N-terminal protein amino acid modification [GO:0031365]; peptidyl-methionine modification [GO:0018206]; protein initiator methionine removal involved in protein maturation [GO:0035551]; protein processing [GO:0016485]	GO:0004177; GO:0005737; GO:0005829; GO:0005886; GO:0008235; GO:0016485; GO:0018206; GO:0031365; GO:0035551; GO:0046872; GO:0070006
FUN_008659	ME2	NA	NA	NA	NA	NA	NA
FUN_008665	ME9	ptg000002l:14184728-14198118	Q4L1J4	Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 1 (BAI1-associated protein 1) (BAP-1) (Membrane-associated guanylate kinase inverted 1) (MAGI-1)	Rattus norvegicus (Rat)	positive regulation of cell-cell adhesion [GO:0022409]; signal transduction [GO:0007165]	GO:0005524; GO:0005634; GO:0005737; GO:0005886; GO:0005911; GO:0005912; GO:0005923; GO:0007165; GO:0016020; GO:0022409; GO:0042995; GO:0051393; GO:0071944
FUN_008667	ME1	ptg000002l:14202612-14206455	Q8TD16	Protein bicaudal D homolog 2 (Bic-D 2)	Homo sapiens (Human)	centrosome localization [GO:0051642]; microtubule anchoring at microtubule organizing center [GO:0072393]; microtubule-based movement [GO:0007018]; minus-end-directed organelle transport along microtubule [GO:0072385]; mRNA transport [GO:0051028]; protein localization to Golgi apparatus [GO:0034067]; protein localization to organelle [GO:0033365]; protein transport [GO:0015031]; regulation of microtubule cytoskeleton organization [GO:0070507]; retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum [GO:0006890]	GO:0005635; GO:0005642; GO:0005643; GO:0005737; GO:0005794; GO:0005813; GO:0005829; GO:0005886; GO:0006890; GO:0007018; GO:0008093; GO:0015031; GO:0031267; GO:0031410; GO:0033365; GO:0034067; GO:0034452; GO:0051028; GO:0051642; GO:0051959; GO:0070507; GO:0070840; GO:0072385; GO:0072393
FUN_008668	ME1	NA	NA	NA	NA	NA	NA
FUN_008672	ME4	NA	NA	NA	NA	NA	NA
FUN_008677	ME25	NA	NA	NA	NA	NA	NA
FUN_008678	ME25	NA	NA	NA	NA	NA	NA
FUN_008687	ME25	NA	NA	NA	NA	NA	NA
FUN_008701	ME1	NA	NA	NA	NA	NA	NA
FUN_008705	ME8	NA	NA	NA	NA	NA	NA
FUN_008692	ME8	ptg000002l:14408566-14411832	P58307	Orexin/Hypocretin receptor type 1 (Hypocretin receptor type 1) (Orexin receptor type 1) (Ox-1-R) (Ox1-R) (Ox1R)	Mus musculus (Mouse)	feeding behavior [GO:0007631]; G protein-coupled receptor signaling pathway [GO:0007186]; neuropeptide signaling pathway [GO:0007218]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; regulation of cytosolic calcium ion concentration [GO:0051480]	GO:0004930; GO:0005886; GO:0007186; GO:0007218; GO:0007631; GO:0016499; GO:0017046; GO:0051480; GO:0070374
FUN_008693	ME6	ptg000002l:14435372-14436245	Q8IN35	Neuropeptide SIFamide receptor	Drosophila melanogaster (Fruit fly)	determination of adult lifespan [GO:0008340]; G protein-coupled receptor signaling pathway [GO:0007186]; mating behavior, sex discrimination [GO:0048047]; neuropeptide signaling pathway [GO:0007218]	GO:0004930; GO:0004983; GO:0005886; GO:0007186; GO:0007218; GO:0008188; GO:0008340; GO:0008528; GO:0016020; GO:0042277; GO:0048047
