"gene","module","V1","V3","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"FUN_009696","ME12","ptg000004l:10480413-10489506","Q5AXT5","ATP-dependent DNA helicase PIF1 (EC 3.6.4.12) (DNA repair and recombination helicase PIF1)","Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans)","DNA duplex unwinding [GO:0032508]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; DNA replication [GO:0006260]; mitochondrial genome maintenance [GO:0000002]; telomere maintenance [GO:0000723]","GO:0000002; GO:0000723; GO:0003677; GO:0005524; GO:0005634; GO:0005657; GO:0005739; GO:0006260; GO:0006281; GO:0006310; GO:0016887; GO:0032508; GO:0043139"
"FUN_009757","ME12","ptg000004l:11195502-11204239","Q96AY4","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","Homo sapiens (Human)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301"
"FUN_009737","ME12",NA,NA,NA,NA,NA,NA
"FUN_009714","ME12","ptg000004l:10649133-10654523","Q96AY4","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","Homo sapiens (Human)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301"
"FUN_009823","ME12","ptg000004l:12154451-12155797","Q5XJ34","BTB/POZ domain-containing protein kctd15-like","Danio rerio (Zebrafish) (Brachydanio rerio)","brain development [GO:0007420]; canonical Wnt signaling pathway [GO:0060070]; neural crest cell differentiation [GO:0014033]; pharyngeal system development [GO:0060037]; protein homooligomerization [GO:0051260]; regulation of RNA biosynthetic process [GO:2001141]","GO:0007420; GO:0014033; GO:0051260; GO:0060037; GO:0060070; GO:2001141"
"FUN_009825","ME12","ptg000004l:12170612-12171505","Q6DG99","BTB/POZ domain-containing protein KCTD6","Danio rerio (Zebrafish) (Brachydanio rerio)","protein homooligomerization [GO:0051260]; protein ubiquitination [GO:0016567]","GO:0016567; GO:0051260"
"FUN_009966","ME48",NA,NA,NA,NA,NA,NA
"FUN_009870","ME12",NA,NA,NA,NA,NA,NA
"FUN_009913","ME12","ptg000004l:13103412-13108214","P21328","RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)","Drosophila melanogaster (Fruit fly)","","GO:0003964"
"FUN_010041","ME12",NA,NA,NA,NA,NA,NA
"FUN_010224","ME12",NA,NA,NA,NA,NA,NA
"FUN_010492","ME12",NA,NA,NA,NA,NA,NA
"FUN_010504","ME12",NA,NA,NA,NA,NA,NA
"FUN_010505","ME12",NA,NA,NA,NA,NA,NA
"FUN_010502","ME12",NA,NA,NA,NA,NA,NA
"FUN_010484","ME12",NA,NA,NA,NA,NA,NA
"FUN_010563","ME12",NA,NA,NA,NA,NA,NA
"FUN_010602","ME12",NA,NA,NA,NA,NA,NA
"FUN_010690","ME12","ptg000007l:1626286-1628490","E7FAM5","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","Danio rerio (Zebrafish) (Brachydanio rerio)","embryonic body morphogenesis [GO:0010172]; fibroblast growth factor receptor signaling pathway [GO:0008543]; G1/S transition of mitotic cell cycle [GO:0000082]; miRNA metabolic process [GO:0010586]; miRNA-mediated gene silencing by inhibition of translation [GO:0035278]; negative regulation of translation [GO:0017148]; neural tube development [GO:0021915]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein autoubiquitination [GO:0051865]; protein polyubiquitination [GO:0000209]; regulation of miRNA-mediated gene silencing [GO:0060964]; regulation of neural precursor cell proliferation [GO:2000177]; stem cell proliferation [GO:0072089]","GO:0000082; GO:0000209; GO:0000932; GO:0004842; GO:0008270; GO:0008543; GO:0010172; GO:0010586; GO:0017148; GO:0021915; GO:0030371; GO:0035198; GO:0035278; GO:0043161; GO:0051865; GO:0060964; GO:0061630; GO:0072089; GO:2000177"
"FUN_010694","ME12","ptg000007l:1736778-1741481","E7FAM5","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","Danio rerio (Zebrafish) (Brachydanio rerio)","embryonic body morphogenesis [GO:0010172]; fibroblast growth factor receptor signaling pathway [GO:0008543]; G1/S transition of mitotic cell cycle [GO:0000082]; miRNA metabolic process [GO:0010586]; miRNA-mediated gene silencing by inhibition of translation [GO:0035278]; negative regulation of translation [GO:0017148]; neural tube development [GO:0021915]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein autoubiquitination [GO:0051865]; protein polyubiquitination [GO:0000209]; regulation of miRNA-mediated gene silencing [GO:0060964]; regulation of neural precursor cell proliferation [GO:2000177]; stem cell proliferation [GO:0072089]","GO:0000082; GO:0000209; GO:0000932; GO:0004842; GO:0008270; GO:0008543; GO:0010172; GO:0010586; GO:0017148; GO:0021915; GO:0030371; GO:0035198; GO:0035278; GO:0043161; GO:0051865; GO:0060964; GO:0061630; GO:0072089; GO:2000177"
"FUN_010758","ME12",NA,NA,NA,NA,NA,NA
"FUN_010767","ME12","ptg000007l:2583875-2598607","P15145","Aminopeptidase N (AP-N) (pAPN) (EC 3.4.11.2) (Alanyl aminopeptidase) (Aminopeptidase M) (AP-M) (Microsomal aminopeptidase) (gp130) (CD antigen CD13)","Sus scrofa (Pig)","angiogenesis [GO:0001525]; cell differentiation [GO:0030154]; peptide catabolic process [GO:0043171]; proteolysis [GO:0006508]; regulation of blood pressure [GO:0008217]; signal transduction [GO:0007165]","GO:0001525; GO:0001618; GO:0005737; GO:0005886; GO:0006508; GO:0007165; GO:0008217; GO:0008270; GO:0030154; GO:0042277; GO:0043171; GO:0070006"
"FUN_010850","ME12","ptg000007l:3577527-3585611","Q96AY4","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","Homo sapiens (Human)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301"
"FUN_010844","ME12","ptg000007l:3514091-3520686","Q96AY4","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","Homo sapiens (Human)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301"
"FUN_010915","ME12","ptg000007l:4164214-4170836","R1CW23","Dimethylsulfonioproprionate lyase 7 (DMSP lyase 7) (EC 4.4.1.3) (Dimethylpropiothetin dethiomethylase 7)","Emiliania huxleyi (Coccolithophore) (Pontosphaera huxleyi)","","GO:0047869"
"FUN_010932","ME12","ptg000007l:4435914-4440446","A0A2P1BRQ0","Cytolytic toxin-alpha (Sp-CTx-alpha)","Scorpaena plumieri (Spotted scorpionfish)","hemolysis in another organism [GO:0044179]","GO:0005576; GO:0044179; GO:0090729"
"FUN_010938","ME12",NA,NA,NA,NA,NA,NA
"FUN_010976","ME12",NA,NA,NA,NA,NA,NA
"FUN_011182","ME12",NA,NA,NA,NA,NA,NA
"FUN_011254","ME12",NA,NA,NA,NA,NA,NA
"FUN_011431","ME12",NA,NA,NA,NA,NA,NA
"FUN_011684","ME48",NA,NA,NA,NA,NA,NA
"FUN_011719","ME12","ptg000008l:562354-563581","F1R332","Galanin receptor 2a","Danio rerio (Zebrafish) (Brachydanio rerio)","adenylate cyclase-modulating G protein-coupled receptor signaling pathway [GO:0007188]; neuropeptide signaling pathway [GO:0007218]","GO:0004966; GO:0005886; GO:0007188; GO:0007218; GO:0008528"
"FUN_011765","ME48",NA,NA,NA,NA,NA,NA
"FUN_011871","ME12","ptg000008l:2283694-2289622","E9PXX9","Sodium/nucleoside cotransporter 1 (Concentrative nucleoside transporter 1) (CNT 1) (Na(+)/nucleoside cotransporter 1) (Sodium-coupled nucleoside transporter 1) (Solute carrier family 28 member 1)","Mus musculus (Mouse)","azole transmembrane transport [GO:0045117]; cytidine transport [GO:0015861]; nucleoside transmembrane transport [GO:1901642]; pyrimidine nucleobase transport [GO:0015855]; pyrimidine-containing compound transmembrane transport [GO:0072531]; uridine transport [GO:0015862]","GO:0005337; GO:0005350; GO:0005415; GO:0005829; GO:0005886; GO:0015212; GO:0015213; GO:0015293; GO:0015389; GO:0015855; GO:0015861; GO:0015862; GO:0016020; GO:0016324; GO:0016607; GO:0031526; GO:0045117; GO:0072531; GO:1901474; GO:1901642"
"FUN_011998","ME12","ptg000008l:3950139-3951112","A5PK71","Parkin coregulated gene protein","Bos taurus (Bovine)","negative regulation of cell death [GO:0060548]; protein localization [GO:0008104]; spermatid development [GO:0007286]","GO:0001664; GO:0002177; GO:0003779; GO:0005829; GO:0005879; GO:0007286; GO:0008104; GO:0030544; GO:0031625; GO:0031982; GO:0043005; GO:0043014; GO:0044297; GO:0048487; GO:0051087; GO:0051879; GO:0060548; GO:0097225"
"FUN_012002","ME12",NA,NA,NA,NA,NA,NA
"FUN_012009","ME12",NA,NA,NA,NA,NA,NA
"FUN_012084","ME12","ptg000008l:4983532-4984730","D8VNS8","Ryncolin-2","Cerberus rynchops (Dog-faced water snake)","","GO:0005576; GO:0090729"
"FUN_012095","ME12","ptg000008l:5068122-5074224","Q95LU3","Fibrinogen C domain-containing protein 1","Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)","","GO:0008061; GO:0016020; GO:0046872"
"FUN_012081","ME12","ptg000008l:4923019-4926545","Q5DU56","Protein NLRC3","Mus musculus (Mouse)","I-kappaB kinase/NF-kappaB signaling [GO:0007249]; intracellular signal transduction [GO:0035556]; negative regulation of cytokine production involved in inflammatory response [GO:1900016]; negative regulation of epithelial cell proliferation [GO:0050680]; negative regulation of fibroblast proliferation [GO:0048147]; negative regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043124]; negative regulation of inflammatory response [GO:0050728]; negative regulation of innate immune response [GO:0045824]; negative regulation of interferon-alpha production [GO:0032687]; negative regulation of interferon-beta production [GO:0032688]; negative regulation of interleukin-1 beta production [GO:0032691]; negative regulation of interleukin-12 production [GO:0032695]; negative regulation of interleukin-6 production [GO:0032715]; negative regulation of NF-kappaB transcription factor activity [GO:0032088]; negative regulation of NIK/NF-kappaB signaling [GO:1901223]; negative regulation of NLRP3 inflammasome complex assembly [GO:1900226]; negative regulation of phosphatidylinositol 3-kinase signaling [GO:0014067]; negative regulation of tumor necrosis factor production [GO:0032720]; regulation of protein ubiquitination [GO:0031396]; response to lipopolysaccharide [GO:0032496]; T cell activation [GO:0042110]","GO:0005524; GO:0005737; GO:0005829; GO:0007249; GO:0014067; GO:0031396; GO:0032088; GO:0032496; GO:0032687; GO:0032688; GO:0032691; GO:0032695; GO:0032715; GO:0032720; GO:0034451; GO:0035556; GO:0036312; GO:0042110; GO:0043124; GO:0043231; GO:0045824; GO:0048147; GO:0048471; GO:0050680; GO:0050728; GO:1900016; GO:1900226; GO:1901223"
"FUN_012116","ME12","ptg000008l:5263283-5267177","Q95LU3","Fibrinogen C domain-containing protein 1","Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)","","GO:0008061; GO:0016020; GO:0046872"
"FUN_012159","ME12",NA,NA,NA,NA,NA,NA
"FUN_012214","ME12",NA,NA,NA,NA,NA,NA
"FUN_012318","ME12",NA,NA,NA,NA,NA,NA
"FUN_012387","ME12",NA,NA,NA,NA,NA,NA
"FUN_012411","ME12",NA,NA,NA,NA,NA,NA
"FUN_012413","ME12",NA,NA,NA,NA,NA,NA
"FUN_012427","ME12",NA,NA,NA,NA,NA,NA
"FUN_012458","ME12",NA,NA,NA,NA,NA,NA
"FUN_012459","ME48",NA,NA,NA,NA,NA,NA
"FUN_012487","ME12",NA,NA,NA,NA,NA,NA
"FUN_012430","ME12","ptg000008l:8877864-8895697","A0A1W5T1T1","Highly reducing polyketide synthase poxF (HR-PKS poxF) (EC 2.3.1.-) (Oxaleimides biosynthesis cluster protein F)","Penicillium oxalicum","heterocycle metabolic process [GO:0046483]; organic cyclic compound metabolic process [GO:1901360]; organic substance biosynthetic process [GO:1901576]; secondary metabolite biosynthetic process [GO:0044550]","GO:0016491; GO:0016746; GO:0031177; GO:0044550; GO:0046483; GO:1901360; GO:1901576"
"FUN_012436","ME12","ptg000008l:8937447-8953209","Q0EEE2","Patched domain-containing protein 3 (RND-type protein RNDEu-3)","Mus musculus (Mouse)","","GO:0005783; GO:0005789; GO:0005886; GO:0016020; GO:0097225"
"FUN_012441","ME12",NA,NA,NA,NA,NA,NA
"FUN_012442","ME12","ptg000008l:8976738-8990619","A0A0A2JW91","Highly reducing polyketide synthase cnsI (EC 2.3.1.-) (Communesin biosynthesis cluster protein I)","Penicillium expansum (Blue mold rot fungus)","fatty acid biosynthetic process [GO:0006633]; heterocycle metabolic process [GO:0046483]; organic cyclic compound metabolic process [GO:1901360]; secondary metabolite biosynthetic process [GO:0044550]","GO:0004315; GO:0006633; GO:0016491; GO:0031177; GO:0044550; GO:0046483; GO:1901360"
"FUN_012454","ME12",NA,NA,NA,NA,NA,NA
"FUN_012457","ME12","ptg000008l:9088295-9106011","A0A0A2JW91","Highly reducing polyketide synthase cnsI (EC 2.3.1.-) (Communesin biosynthesis cluster protein I)","Penicillium expansum (Blue mold rot fungus)","fatty acid biosynthetic process [GO:0006633]; heterocycle metabolic process [GO:0046483]; organic cyclic compound metabolic process [GO:1901360]; secondary metabolite biosynthetic process [GO:0044550]","GO:0004315; GO:0006633; GO:0016491; GO:0031177; GO:0044550; GO:0046483; GO:1901360"
"FUN_012492","ME12",NA,NA,NA,NA,NA,NA
"FUN_012575","ME12","ptg000008l:10062027-10067757","Q2EG98","Polycystic kidney disease protein 1-like 3 (PC1-like 3 protein) (Polycystin-1L3)","Mus musculus (Mouse)","cation transport [GO:0006812]; cellular response to acidic pH [GO:0071468]; detection of chemical stimulus involved in sensory perception of sour taste [GO:0001581]; detection of mechanical stimulus [GO:0050982]; sensory perception of sour taste [GO:0050915]","GO:0001581; GO:0005262; GO:0005509; GO:0005886; GO:0006812; GO:0016020; GO:0030246; GO:0034703; GO:0043235; GO:0050915; GO:0050982; GO:0071468"
"FUN_012677","ME12",NA,NA,NA,NA,NA,NA
"FUN_012783","ME12",NA,NA,NA,NA,NA,NA
"FUN_013054","ME12",NA,NA,NA,NA,NA,NA
"FUN_013272","ME12",NA,NA,NA,NA,NA,NA
"FUN_013283","ME12",NA,NA,NA,NA,NA,NA
"FUN_013303","ME12",NA,NA,NA,NA,NA,NA
"FUN_013320","ME12",NA,NA,NA,NA,NA,NA
"FUN_013429","ME12",NA,NA,NA,NA,NA,NA
"FUN_013443","ME12",NA,NA,NA,NA,NA,NA
"FUN_013447","ME12",NA,NA,NA,NA,NA,NA
"FUN_013470","ME12",NA,NA,NA,NA,NA,NA
"FUN_013476","ME12","ptg000008l:23091873-23095537","Q99570","Phosphoinositide 3-kinase regulatory subunit 4 (PI3-kinase regulatory subunit 4) (EC 2.7.11.1) (PI3-kinase p150 subunit) (Phosphoinositide 3-kinase adaptor protein)","Homo sapiens (Human)","autophagosome maturation [GO:0097352]; autophagy of peroxisome [GO:0030242]; cellular response to glucose starvation [GO:0042149]; early endosome to late endosome transport [GO:0045022]; late endosome to vacuole transport [GO:0045324]; macroautophagy [GO:0016236]; phosphatidylinositol-3-phosphate biosynthetic process [GO:0036092]; positive regulation of phosphatidylinositol 3-kinase activity [GO:0043552]; protein phosphorylation [GO:0006468]; protein targeting to lysosome [GO:0006622]; protein targeting to vacuole [GO:0006623]; receptor catabolic process [GO:0032801]; regulation of autophagy [GO:0010506]; regulation of cytokinesis [GO:0032465]; regulation of macroautophagy [GO:0016241]","GO:0004672; GO:0004674; GO:0005524; GO:0005770; GO:0005776; GO:0005829; GO:0005930; GO:0006468; GO:0006622; GO:0006623; GO:0010506; GO:0015630; GO:0016020; GO:0016236; GO:0016241; GO:0030242; GO:0030670; GO:0032465; GO:0032801; GO:0034271; GO:0034272; GO:0035032; GO:0036092; GO:0042149; GO:0043231; GO:0043552; GO:0045022; GO:0045324; GO:0071561; GO:0097352; GO:0106310"
"FUN_013483","ME12","ptg000008l:23187640-23194146","Q8VD65","Phosphoinositide 3-kinase regulatory subunit 4 (PI3-kinase regulatory subunit 4) (EC 2.7.11.1)","Mus musculus (Mouse)","autophagosome maturation [GO:0097352]; autophagy of peroxisome [GO:0030242]; cellular response to glucose starvation [GO:0042149]; early endosome to late endosome transport [GO:0045022]; late endosome to vacuole transport [GO:0045324]; macroautophagy [GO:0016236]; phosphatidylinositol-3-phosphate biosynthetic process [GO:0036092]; positive regulation of phosphatidylinositol 3-kinase activity [GO:0043552]; protein phosphorylation [GO:0006468]; protein targeting to lysosome [GO:0006622]; protein targeting to vacuole [GO:0006623]; receptor catabolic process [GO:0032801]; regulation of autophagy [GO:0010506]; regulation of cytokinesis [GO:0032465]; regulation of macroautophagy [GO:0016241]","GO:0004674; GO:0005524; GO:0005770; GO:0005776; GO:0005829; GO:0005930; GO:0006468; GO:0006622; GO:0006623; GO:0010506; GO:0015630; GO:0016236; GO:0016241; GO:0030242; GO:0032465; GO:0032801; GO:0034271; GO:0034272; GO:0035032; GO:0036092; GO:0042149; GO:0043231; GO:0043552; GO:0045022; GO:0045324; GO:0071561; GO:0097352; GO:0106310"
"FUN_013505","ME12",NA,NA,NA,NA,NA,NA
"FUN_013530","ME12",NA,NA,NA,NA,NA,NA
"FUN_013535","ME12",NA,NA,NA,NA,NA,NA
"FUN_013516","ME12",NA,NA,NA,NA,NA,NA
"FUN_013620","ME12","ptg000008l:24617004-24637559","A9BUC4","Urease subunit alpha (EC 3.5.1.5) (Urea amidohydrolase subunit alpha)","Delftia acidovorans (strain DSM 14801 / SPH-1)","urea catabolic process [GO:0043419]","GO:0005737; GO:0009039; GO:0016151; GO:0043419"
"FUN_013786","ME12",NA,NA,NA,NA,NA,NA
"FUN_013828","ME12",NA,NA,NA,NA,NA,NA
"FUN_013845","ME12",NA,NA,NA,NA,NA,NA
"FUN_013870","ME12",NA,NA,NA,NA,NA,NA
"FUN_013879","ME12",NA,NA,NA,NA,NA,NA
"FUN_013984","ME48",NA,NA,NA,NA,NA,NA
"FUN_013949","ME12",NA,NA,NA,NA,NA,NA
"FUN_014263","ME12",NA,NA,NA,NA,NA,NA
"FUN_014223","ME12",NA,NA,NA,NA,NA,NA
"FUN_014464","ME12",NA,NA,NA,NA,NA,NA
"FUN_014507","ME12",NA,NA,NA,NA,NA,NA
"FUN_014541","ME12",NA,NA,NA,NA,NA,NA
"FUN_014580","ME12",NA,NA,NA,NA,NA,NA
"FUN_014789","ME12",NA,NA,NA,NA,NA,NA
"FUN_014825","ME12",NA,NA,NA,NA,NA,NA
"FUN_014826","ME12","ptg000009l:3478356-3495115","Q95LI2","Vitrin","Bos taurus (Bovine)","spinal cord development [GO:0021510]","GO:0005576; GO:0021510"
"FUN_014843","ME12","ptg000009l:3608965-3617490","Q8K2J9","BTB/POZ domain-containing protein 6","Mus musculus (Mouse)","neurogenesis [GO:0022008]","GO:0005829; GO:0022008"
"FUN_014898","ME12",NA,NA,NA,NA,NA,NA
"FUN_014961","ME12","ptg000009l:4779669-4780308","Q9Y5Z4","Heme-binding protein 2 (Placental protein 23) (PP23) (Protein SOUL)","Homo sapiens (Human)","negative regulation of mitochondrial membrane potential [GO:0010917]; positive regulation of mitochondrial membrane permeability [GO:0035794]; positive regulation of necrotic cell death [GO:0010940]","GO:0005576; GO:0005737; GO:0005739; GO:0010917; GO:0010940; GO:0020037; GO:0035578; GO:0035794; GO:0070062"
"FUN_014938","ME12",NA,NA,NA,NA,NA,NA
"FUN_014968","ME12",NA,NA,NA,NA,NA,NA
"FUN_014984","ME12",NA,NA,NA,NA,NA,NA
"FUN_014993","ME12","ptg000009l:5080958-5084633","P51659","Peroxisomal multifunctional enzyme type 2 (MFE-2) (17-beta-hydroxysteroid dehydrogenase 4) (17-beta-HSD 4) (D-bifunctional protein) (DBP) (Multifunctional protein 2) (MFP-2) (Short chain dehydrogenase/reductase family 8C member 1) [Cleaved into: (3R)-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.n12); Enoyl-CoA hydratase 2 (EC 4.2.1.107) (EC 4.2.1.119) (3-alpha,7-alpha,12-alpha-trihydroxy-5-beta-cholest-24-enoyl-CoA hydratase)]","Homo sapiens (Human)","androgen metabolic process [GO:0008209]; estrogen metabolic process [GO:0008210]; fatty acid beta-oxidation [GO:0006635]; medium-chain fatty-acyl-CoA metabolic process [GO:0036112]; osteoblast differentiation [GO:0001649]; Sertoli cell development [GO:0060009]; very long-chain fatty acid metabolic process [GO:0000038]; very long-chain fatty-acyl-CoA metabolic process [GO:0036111]","GO:0000038; GO:0001649; GO:0003857; GO:0004300; GO:0005777; GO:0005778; GO:0005782; GO:0005829; GO:0006635; GO:0008209; GO:0008210; GO:0016020; GO:0016508; GO:0016853; GO:0033989; GO:0036111; GO:0036112; GO:0042803; GO:0044594; GO:0060009; GO:0106386"
"FUN_015133","ME12",NA,NA,NA,NA,NA,NA
"FUN_015105","ME12",NA,NA,NA,NA,NA,NA
"FUN_015148","ME12",NA,NA,NA,NA,NA,NA
"FUN_015159","ME12",NA,NA,NA,NA,NA,NA
"FUN_015332","ME12",NA,NA,NA,NA,NA,NA
"FUN_015370","ME12",NA,NA,NA,NA,NA,NA
"FUN_015383","ME12",NA,NA,NA,NA,NA,NA
"FUN_015419","ME12",NA,NA,NA,NA,NA,NA
"FUN_015420","ME12",NA,NA,NA,NA,NA,NA
"FUN_015607","ME48",NA,NA,NA,NA,NA,NA
"FUN_016094","ME12",NA,NA,NA,NA,NA,NA
"FUN_016190","ME12",NA,NA,NA,NA,NA,NA
"FUN_016242","ME12",NA,NA,NA,NA,NA,NA
"FUN_016295","ME48",NA,NA,NA,NA,NA,NA
"FUN_016336","ME12",NA,NA,NA,NA,NA,NA
"FUN_016529","ME12",NA,NA,NA,NA,NA,NA
"FUN_016612","ME12",NA,NA,NA,NA,NA,NA
"FUN_016690","ME48","ptg000011l:6313090-6318433","Q06496","Sodium-dependent phosphate transport protein 2A (Sodium-phosphate transport protein 2A) (Na(+)-dependent phosphate cotransporter 2A) (Sodium/phosphate cotransporter 2A) (Na(+)/Pi cotransporter 2A) (NaPi-2a) (Solute carrier family 34 member 1)","Rattus norvegicus (Rat)","arsenate ion transmembrane transport [GO:1901684]; bone remodeling [GO:0046849]; calcium ion homeostasis [GO:0055074]; cellular phosphate ion homeostasis [GO:0030643]; cellular response to metal ion [GO:0071248]; cellular response to parathyroid hormone stimulus [GO:0071374]; cellular response to phosphate starvation [GO:0016036]; cellular response to staurosporine [GO:0072734]; dentinogenesis [GO:0097187]; gene expression [GO:0010467]; gentamycin metabolic process [GO:1901128]; glycoprotein metabolic process [GO:0009100]; indole metabolic process [GO:0042431]; inorganic diphosphate transport [GO:0030505]; kidney development [GO:0001822]; ossification [GO:0001503]; phosphate ion homeostasis [GO:0055062]; phosphate ion transmembrane transport [GO:0035435]; phosphate ion transport [GO:0006817]; positive regulation of membrane potential [GO:0045838]; positive regulation of phosphate transmembrane transport [GO:2000187]; positive regulation of sodium-dependent phosphate transport [GO:2000120]; response to cadmium ion [GO:0046686]; response to estradiol [GO:0032355]; response to growth hormone [GO:0060416]; response to lead ion [GO:0010288]; response to magnesium ion [GO:0032026]; response to mercury ion [GO:0046689]; response to nutrient [GO:0007584]; response to parathyroid hormone [GO:0071107]; response to peptide [GO:1901652]; response to peptide hormone [GO:0043434]; response to potassium ion [GO:0035864]; response to sodium phosphate [GO:1904383]; response to thyroid hormone [GO:0097066]; response to vitamin A [GO:0033189]; response to xenobiotic stimulus [GO:0009410]; sodium ion import across plasma membrane [GO:0098719]; sodium-dependent phosphate transport [GO:0044341]; tricarboxylic acid metabolic process [GO:0072350]","GO:0001503; GO:0001822; GO:0005436; GO:0005768; GO:0005829; GO:0005886; GO:0005903; GO:0006817; GO:0007584; GO:0009100; GO:0009410; GO:0009986; GO:0010288; GO:0010467; GO:0016036; GO:0016323; GO:0016324; GO:0016607; GO:0030165; GO:0030505; GO:0030643; GO:0031526; GO:0031982; GO:0032026; GO:0032355; GO:0033189; GO:0035435; GO:0035864; GO:0042431; GO:0042802; GO:0043434; GO:0044341; GO:0044877; GO:0045121; GO:0045838; GO:0046686; GO:0046689; GO:0046849; GO:0048471; GO:0055062; GO:0055074; GO:0060416; GO:0071107; GO:0071248; GO:0071374; GO:0072350; GO:0072686; GO:0072734; GO:0097066; GO:0097187; GO:0098719; GO:1901128; GO:1901652; GO:1901684; GO:1904383; GO:2000120; GO:2000187"
"FUN_016727","ME12",NA,NA,NA,NA,NA,NA
"FUN_016726","ME12",NA,NA,NA,NA,NA,NA
"FUN_016752","ME12","ptg000011l:6971667-6984683","Q96AY4","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","Homo sapiens (Human)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301"
"FUN_016813","ME12","ptg000011l:7780911-7781859","R1CW23","Dimethylsulfonioproprionate lyase 7 (DMSP lyase 7) (EC 4.4.1.3) (Dimethylpropiothetin dethiomethylase 7)","Emiliania huxleyi (Coccolithophore) (Pontosphaera huxleyi)","","GO:0047869"
"FUN_016850","ME12",NA,NA,NA,NA,NA,NA
"FUN_016888","ME12",NA,NA,NA,NA,NA,NA
"FUN_017005","ME12",NA,NA,NA,NA,NA,NA
"FUN_017236","ME12",NA,NA,NA,NA,NA,NA
"FUN_017633","ME12",NA,NA,NA,NA,NA,NA
"FUN_017693","ME12",NA,NA,NA,NA,NA,NA
