"gene","module","V1","V3","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"FUN_007785","ME1",NA,NA,NA,NA,NA,NA
"FUN_007786","ME1",NA,NA,NA,NA,NA,NA
"FUN_007787","ME8",NA,NA,NA,NA,NA,NA
"FUN_007788","ME1",NA,NA,NA,NA,NA,NA
"FUN_007789","ME1",NA,NA,NA,NA,NA,NA
"FUN_007793","ME7",NA,NA,NA,NA,NA,NA
"FUN_007794","ME1","ptg000002l:4847658-4849083","O88738","Baculoviral IAP repeat-containing protein 6 (EC 2.3.2.27) (BIR repeat-containing ubiquitin-conjugating enzyme) (BRUCE) (RING-type E3 ubiquitin transferase BIRC6) (Ubiquitin-conjugating BIR domain enzyme apollon) (APOLLON)","Mus musculus (Mouse)","apoptotic process [GO:0006915]; cell cycle [GO:0007049]; cell division [GO:0051301]; cell population proliferation [GO:0008283]; labyrinthine layer development [GO:0060711]; negative regulation of apoptotic process [GO:0043066]; negative regulation of extrinsic apoptotic signaling pathway [GO:2001237]; negative regulation of peptidase activity [GO:0010466]; placenta development [GO:0001890]; positive regulation of cell population proliferation [GO:0008284]; protein ubiquitination [GO:0016567]; regulation of cell population proliferation [GO:0042127]; regulation of cytokinesis [GO:0032465]; spongiotrophoblast layer development [GO:0060712]","GO:0000922; GO:0001890; GO:0004842; GO:0004869; GO:0005634; GO:0005768; GO:0005802; GO:0005815; GO:0006915; GO:0007049; GO:0008283; GO:0008284; GO:0010466; GO:0016020; GO:0016567; GO:0030496; GO:0032465; GO:0042127; GO:0043066; GO:0051301; GO:0060711; GO:0060712; GO:0061631; GO:0090543; GO:2001237"
"FUN_007795","ME1",NA,NA,NA,NA,NA,NA
"FUN_007798","ME1","ptg000002l:4898456-4901019","A7MB28","Protein NDRG3 (N-myc downstream-regulated gene 3 protein)","Bos taurus (Bovine)","signal transduction [GO:0007165]","GO:0005737; GO:0007165"
"FUN_007799","ME1",NA,NA,NA,NA,NA,NA
"FUN_007801","ME6",NA,NA,NA,NA,NA,NA
"FUN_007806","ME2",NA,NA,NA,NA,NA,NA
"FUN_007813","ME1","ptg000002l:5023225-5027923","Q9Y6A2","Cholesterol 24-hydroxylase (CH24H) (EC 1.14.14.25) (Cholesterol 24-monooxygenase) (Cholesterol 24S-hydroxylase) (Cytochrome P450 46A1)","Homo sapiens (Human)","bile acid biosynthetic process [GO:0006699]; cholesterol catabolic process [GO:0006707]; nervous system development [GO:0007399]; progesterone metabolic process [GO:0042448]; protein localization to membrane raft [GO:1903044]; regulation of long-term synaptic potentiation [GO:1900271]; sterol metabolic process [GO:0016125]; xenobiotic metabolic process [GO:0006805]","GO:0005506; GO:0005783; GO:0005789; GO:0006699; GO:0006707; GO:0006805; GO:0007399; GO:0008395; GO:0016125; GO:0020037; GO:0030425; GO:0033781; GO:0042448; GO:0062184; GO:0098793; GO:0098794; GO:1900271; GO:1903044"
"FUN_007815","ME1","ptg000002l:5032790-5035494","Q9Y6A2","Cholesterol 24-hydroxylase (CH24H) (EC 1.14.14.25) (Cholesterol 24-monooxygenase) (Cholesterol 24S-hydroxylase) (Cytochrome P450 46A1)","Homo sapiens (Human)","bile acid biosynthetic process [GO:0006699]; cholesterol catabolic process [GO:0006707]; nervous system development [GO:0007399]; progesterone metabolic process [GO:0042448]; protein localization to membrane raft [GO:1903044]; regulation of long-term synaptic potentiation [GO:1900271]; sterol metabolic process [GO:0016125]; xenobiotic metabolic process [GO:0006805]","GO:0005506; GO:0005783; GO:0005789; GO:0006699; GO:0006707; GO:0006805; GO:0007399; GO:0008395; GO:0016125; GO:0020037; GO:0030425; GO:0033781; GO:0042448; GO:0062184; GO:0098793; GO:0098794; GO:1900271; GO:1903044"
"FUN_007818","ME1","ptg000002l:5046738-5058311","Q9YGL3","Nuclear receptor subfamily 2 group E member 1 (Nuclear receptor TLX) (Protein tailless homolog) (Tll)","Oryzias latipes (Japanese rice fish) (Japanese killifish)","anatomical structure development [GO:0048856]; cell differentiation [GO:0030154]; negative regulation of transcription by RNA polymerase II [GO:0000122]; regulation of transcription by RNA polymerase II [GO:0006357]","GO:0000122; GO:0000978; GO:0004879; GO:0005634; GO:0006357; GO:0008270; GO:0030154; GO:0048856"
"FUN_007820","ME1",NA,NA,NA,NA,NA,NA
"FUN_007821","ME8",NA,NA,NA,NA,NA,NA
"FUN_007822","ME2",NA,NA,NA,NA,NA,NA
"FUN_007823","ME8","ptg000002l:5085696-5096492","Q66L42","Mitogen-activated protein kinase kinase kinase 10 (EC 2.7.11.25)","Mus musculus (Mouse)","cell death [GO:0008219]; negative regulation of DNA-binding transcription factor activity [GO:0043433]; negative regulation of DNA-templated transcription [GO:0045892]; peptidyl-serine phosphorylation [GO:0018105]; peptidyl-threonine phosphorylation [GO:0018107]; positive regulation of apoptotic process [GO:0043065]; positive regulation of JNK cascade [GO:0046330]; positive regulation of JUN kinase activity [GO:0043507]; protein phosphorylation [GO:0006468]; smoothened signaling pathway [GO:0007224]","GO:0003714; GO:0004672; GO:0004674; GO:0004706; GO:0005524; GO:0005737; GO:0006468; GO:0007224; GO:0008219; GO:0018105; GO:0018107; GO:0043065; GO:0043425; GO:0043433; GO:0043507; GO:0045892; GO:0046330; GO:0106310"
"FUN_007825","ME7",NA,NA,NA,NA,NA,NA
"FUN_007827","ME1","ptg000002l:5119881-5146661","Q7RTR2","NLR family CARD domain-containing protein 3 (CARD15-like protein) (Caterpiller protein 16.2) (CLR16.2) (NACHT, LRR and CARD domains-containing protein 3) (Nucleotide-binding oligomerization domain protein 3)","Homo sapiens (Human)","I-kappaB kinase/NF-kappaB signaling [GO:0007249]; intracellular signal transduction [GO:0035556]; negative regulation of cytokine production involved in inflammatory response [GO:1900016]; negative regulation of epithelial cell proliferation [GO:0050680]; negative regulation of fibroblast proliferation [GO:0048147]; negative regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043124]; negative regulation of inflammatory response [GO:0050728]; negative regulation of innate immune response [GO:0045824]; negative regulation of interferon-alpha production [GO:0032687]; negative regulation of interferon-beta production [GO:0032688]; negative regulation of interleukin-6 production [GO:0032715]; negative regulation of NF-kappaB transcription factor activity [GO:0032088]; negative regulation of NIK/NF-kappaB signaling [GO:1901223]; negative regulation of NLRP3 inflammasome complex assembly [GO:1900226]; negative regulation of phosphatidylinositol 3-kinase signaling [GO:0014067]; negative regulation of tumor necrosis factor production [GO:0032720]; T cell activation [GO:0042110]","GO:0005524; GO:0005737; GO:0005829; GO:0007249; GO:0014067; GO:0032088; GO:0032687; GO:0032688; GO:0032715; GO:0032720; GO:0034451; GO:0035556; GO:0036312; GO:0042110; GO:0043124; GO:0043231; GO:0045824; GO:0048147; GO:0048471; GO:0050680; GO:0050728; GO:1900016; GO:1900226; GO:1901223"
"FUN_007831","ME6","ptg000002l:5178106-5203980","Q98UF7","Pecanex-like protein 1 (Pecanex homolog protein 1)","Takifugu rubripes (Japanese pufferfish) (Fugu rubripes)","","GO:0016020"
"FUN_007890","ME1",NA,NA,NA,NA,NA,NA
"FUN_007892","ME6",NA,NA,NA,NA,NA,NA
"FUN_007893","ME6","ptg000002l:5975947-5978459","Q502K1","Nuclease EXOG, mitochondrial (EC 3.1.30.-) (Endonuclease G-like 1) (Endo G-like 1)","Danio rerio (Zebrafish) (Brachydanio rerio)","apoptotic DNA fragmentation [GO:0006309]","GO:0000014; GO:0003676; GO:0004519; GO:0004521; GO:0005634; GO:0005743; GO:0006309; GO:0008409; GO:0046872"
"FUN_007895","ME8",NA,NA,NA,NA,NA,NA
"FUN_007896","ME1","ptg000002l:6013934-6040956","Q80XK6","Autophagy-related protein 2 homolog B","Mus musculus (Mouse)","autophagosome assembly [GO:0000045]; autophagy of mitochondrion [GO:0000422]; late nucleophagy [GO:0044805]; piecemeal microautophagy of the nucleus [GO:0034727]; reticulophagy [GO:0061709]","GO:0000045; GO:0000407; GO:0000422; GO:0005789; GO:0005811; GO:0019898; GO:0032266; GO:0034045; GO:0034727; GO:0044805; GO:0061709; GO:0120013"
"FUN_007862","ME1",NA,NA,NA,NA,NA,NA
"FUN_007841","ME1",NA,NA,NA,NA,NA,NA
"FUN_007842","ME1",NA,NA,NA,NA,NA,NA
"FUN_007845","ME1",NA,NA,NA,NA,NA,NA
"FUN_007847","ME1",NA,NA,NA,NA,NA,NA
"FUN_007849","ME7",NA,NA,NA,NA,NA,NA
"FUN_007852","ME6","ptg000002l:5473953-5476796","A5PJS2","3-oxo-5-alpha-steroid 4-dehydrogenase 1 (EC 1.3.1.22) (SR type 1) (Steroid 5-alpha-reductase 1) (S5AR 1)","Bos taurus (Bovine)","androgen biosynthetic process [GO:0006702]; cell differentiation [GO:0030154]; sex differentiation [GO:0007548]; steroid biosynthetic process [GO:0006694]","GO:0003865; GO:0005789; GO:0006694; GO:0006702; GO:0007548; GO:0016491; GO:0030154; GO:0047751; GO:0050213"
"FUN_007856","ME1",NA,NA,NA,NA,NA,NA
"FUN_007859","ME8","ptg000002l:5512960-5515486","Q9BUX1","Glutathione-specific gamma-glutamylcyclotransferase 1 (Gamma-GCG 1) (EC 4.3.2.7) (Blocks Notch protein) (Botch) (Cation transport regulator-like protein 1)","Homo sapiens (Human)","glutathione biosynthetic process [GO:0006750]; glutathione catabolic process [GO:0006751]; intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress [GO:0070059]; negative regulation of Notch signaling pathway [GO:0045746]; negative regulation of protein processing [GO:0010955]; neurogenesis [GO:0022008]; Notch signaling pathway [GO:0007219]; response to unfolded protein [GO:0006986]","GO:0003839; GO:0005112; GO:0005737; GO:0005802; GO:0005829; GO:0006750; GO:0006751; GO:0006986; GO:0007219; GO:0010955; GO:0022008; GO:0045746; GO:0061928; GO:0070059"
"FUN_007860","ME2","ptg000002l:5517458-5542188","Q6ZPV2","Chromatin-remodeling ATPase INO80 (EC 3.6.4.-) (DNA helicase-related INO80 complex homolog 1) (DNA helicase-related protein INO80)","Mus musculus (Mouse)","cell division [GO:0051301]; cellular response to ionizing radiation [GO:0071479]; cellular response to UV [GO:0034644]; chromatin remodeling [GO:0006338]; DNA repair [GO:0006281]; DNA-templated transcription [GO:0006351]; double-strand break repair [GO:0006302]; double-strand break repair via homologous recombination [GO:0000724]; mitotic sister chromatid segregation [GO:0000070]; positive regulation of cell growth [GO:0030307]; positive regulation of DNA repair [GO:0045739]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of nuclear cell cycle DNA replication [GO:0010571]; positive regulation of telomere maintenance in response to DNA damage [GO:1904507]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of cell cycle [GO:0051726]; regulation of chromosome organization [GO:0033044]; regulation of DNA repair [GO:0006282]; regulation of DNA replication [GO:0006275]; regulation of DNA strand elongation [GO:0060382]; regulation of embryonic development [GO:0045995]; regulation of G1/S transition of mitotic cell cycle [GO:2000045]; regulation of transcription from RNA polymerase II promoter in response to stress [GO:0043618]; spindle assembly [GO:0051225]; telomere maintenance [GO:0000723]; UV-damage excision repair [GO:0070914]","GO:0000070; GO:0000723; GO:0000724; GO:0003677; GO:0003779; GO:0005524; GO:0005634; GO:0005654; GO:0005819; GO:0005829; GO:0005874; GO:0006275; GO:0006281; GO:0006282; GO:0006302; GO:0006338; GO:0006351; GO:0008094; GO:0010571; GO:0016604; GO:0016887; GO:0030307; GO:0031011; GO:0033044; GO:0034644; GO:0042393; GO:0043014; GO:0043618; GO:0045739; GO:0045893; GO:0045944; GO:0045995; GO:0051225; GO:0051301; GO:0051726; GO:0060382; GO:0070914; GO:0071479; GO:0140658; GO:1904507; GO:2000045"
"FUN_007863","ME2",NA,NA,NA,NA,NA,NA
"FUN_007866","ME42","ptg000002l:5592968-5594032","Q07352","mRNA decay activator protein ZFP36L1 (Butyrate response factor 1) (EGF-response factor 1) (ERF-1) (TPA-induced sequence 11b) (Zinc finger protein 36, C3H1 type-like 1) (ZFP36-like 1)","Homo sapiens (Human)","3'-UTR-mediated mRNA destabilization [GO:0061158]; apoptotic process [GO:0006915]; cell population proliferation [GO:0008283]; cellular response to cAMP [GO:0071320]; cellular response to epidermal growth factor stimulus [GO:0071364]; cellular response to fibroblast growth factor stimulus [GO:0044344]; cellular response to glucocorticoid stimulus [GO:0071385]; cellular response to hypoxia [GO:0071456]; cellular response to insulin stimulus [GO:0032869]; cellular response to peptide hormone stimulus [GO:0071375]; cellular response to raffinose [GO:0097403]; cellular response to salt stress [GO:0071472]; cellular response to transforming growth factor beta stimulus [GO:0071560]; cellular response to tumor necrosis factor [GO:0071356]; chorio-allantoic fusion [GO:0060710]; ERK1 and ERK2 cascade [GO:0070371]; heart development [GO:0007507]; MAPK cascade [GO:0000165]; mesendoderm development [GO:0048382]; mRNA processing [GO:0006397]; mRNA transport [GO:0051028]; multicellular organism growth [GO:0035264]; negative regulation of erythrocyte differentiation [GO:0045647]; negative regulation of mitotic cell cycle phase transition [GO:1901991]; neural tube development [GO:0021915]; nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay [GO:0000288]; nuclear-transcribed mRNA catabolic process, deadenylation-independent decay [GO:0031086]; p38MAPK cascade [GO:0038066]; phosphatidylinositol 3-kinase signaling [GO:0014065]; positive regulation of fat cell differentiation [GO:0045600]; positive regulation of intracellular mRNA localization [GO:1904582]; positive regulation of monocyte differentiation [GO:0045657]; positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay [GO:1900153]; proepicardium development [GO:0003342]; protein kinase B signaling [GO:0043491]; regulation of B cell differentiation [GO:0045577]; regulation of gene expression [GO:0010468]; regulation of keratinocyte apoptotic process [GO:1902172]; regulation of keratinocyte differentiation [GO:0045616]; regulation of keratinocyte proliferation [GO:0010837]; regulation of mRNA 3'-end processing [GO:0031440]; regulation of mRNA stability [GO:0043488]; regulation of myoblast differentiation [GO:0045661]; regulation of stem cell proliferation [GO:0072091]; response to wounding [GO:0009611]; spongiotrophoblast layer development [GO:0060712]; T cell differentiation in thymus [GO:0033077]; vasculogenesis [GO:0001570]","GO:0000165; GO:0000288; GO:0000932; GO:0001570; GO:0003342; GO:0003677; GO:0003723; GO:0003729; GO:0005634; GO:0005737; GO:0005829; GO:0006397; GO:0006915; GO:0007507; GO:0008283; GO:0009611; GO:0010468; GO:0010837; GO:0014065; GO:0021915; GO:0031086; GO:0031440; GO:0032869; GO:0033077; GO:0035264; GO:0035925; GO:0038066; GO:0043488; GO:0043491; GO:0044344; GO:0045577; GO:0045600; GO:0045616; GO:0045647; GO:0045657; GO:0045661; GO:0046872; GO:0048382; GO:0051028; GO:0060710; GO:0060712; GO:0061158; GO:0070371; GO:0071320; GO:0071356; GO:0071364; GO:0071375; GO:0071385; GO:0071456; GO:0071472; GO:0071560; GO:0071889; GO:0072091; GO:0097403; GO:1900153; GO:1901991; GO:1902172; GO:1904582; GO:1990904"
"FUN_007869","ME1",NA,NA,NA,NA,NA,NA
"FUN_007873","ME8",NA,NA,NA,NA,NA,NA
"FUN_007928","ME1",NA,NA,NA,NA,NA,NA
"FUN_007947","ME1",NA,NA,NA,NA,NA,NA
"FUN_007943","ME1",NA,NA,NA,NA,NA,NA
"FUN_007934","ME7",NA,NA,NA,NA,NA,NA
"FUN_007936","ME6",NA,NA,NA,NA,NA,NA
"FUN_007939","ME2",NA,NA,NA,NA,NA,NA
"FUN_007897","ME8",NA,NA,NA,NA,NA,NA
"FUN_007917","ME8",NA,NA,NA,NA,NA,NA
"FUN_007900","ME8",NA,NA,NA,NA,NA,NA
"FUN_007904","ME8",NA,NA,NA,NA,NA,NA
"FUN_007905","ME8",NA,NA,NA,NA,NA,NA
"FUN_007907","ME8",NA,NA,NA,NA,NA,NA
"FUN_007908","ME2",NA,NA,NA,NA,NA,NA
"FUN_007913","ME6",NA,NA,NA,NA,NA,NA
"FUN_007914","ME2",NA,NA,NA,NA,NA,NA
"FUN_007916","ME6",NA,NA,NA,NA,NA,NA
"FUN_007918","ME1","ptg000002l:6179674-6181875","Q9D6X6","Serine protease 23 (EC 3.4.21.-)","Mus musculus (Mouse)","proteolysis [GO:0006508]","GO:0004252; GO:0005615; GO:0005634; GO:0006508"
"FUN_007922","ME1",NA,NA,NA,NA,NA,NA
"FUN_007926","ME15","ptg000002l:6275597-6277344","Q7SY06","Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase (EC 4.2.1.134) (3-hydroxyacyl-CoA dehydratase) (HACD) (Protein-tyrosine phosphatase-like A domain-containing protein 1)","Danio rerio (Zebrafish) (Brachydanio rerio)","fatty acid elongation [GO:0030497]; sphingolipid biosynthetic process [GO:0030148]; very long-chain fatty acid biosynthetic process [GO:0042761]","GO:0005783; GO:0005789; GO:0018812; GO:0030148; GO:0030497; GO:0042761; GO:0102158; GO:0102343; GO:0102344; GO:0102345"
"FUN_007960","ME6",NA,NA,NA,NA,NA,NA
"FUN_007967","ME6",NA,NA,NA,NA,NA,NA
"FUN_007969","ME7",NA,NA,NA,NA,NA,NA
"FUN_007963","ME8",NA,NA,NA,NA,NA,NA
"FUN_007964","ME8","ptg000002l:6623713-6628250","Q9GKX6","Galactose mutarotase (EC 5.1.3.3) (Aldose 1-epimerase)","Sus scrofa (Pig)","galactose catabolic process via UDP-galactose [GO:0033499]; glucose metabolic process [GO:0006006]","GO:0004034; GO:0005737; GO:0006006; GO:0030246; GO:0033499"
"FUN_007965","ME1",NA,NA,NA,NA,NA,NA
"FUN_007974","ME7",NA,NA,NA,NA,NA,NA
"FUN_007972","ME15",NA,NA,NA,NA,NA,NA
"FUN_007975","ME2",NA,NA,NA,NA,NA,NA
"FUN_007990","ME6",NA,NA,NA,NA,NA,NA
"FUN_007984","ME15",NA,NA,NA,NA,NA,NA
"FUN_007977","ME2",NA,NA,NA,NA,NA,NA
"FUN_007978","ME2",NA,NA,NA,NA,NA,NA
"FUN_007979","ME7","ptg000002l:6771979-6775130","F4NUJ6","tRNA (guanine(37)-N1)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase) (tRNA methyltransferase 5)","Batrachochytrium dendrobatidis (strain JAM81 / FGSC 10211) (Frog chytrid fungus)","mitochondrial tRNA methylation [GO:0070901]; tRNA methylation [GO:0030488]; tRNA N1-guanine methylation [GO:0002939]","GO:0002939; GO:0005634; GO:0005737; GO:0005759; GO:0008175; GO:0009019; GO:0030488; GO:0052906; GO:0070901"
"FUN_007980","ME1",NA,NA,NA,NA,NA,NA
"FUN_007981","ME1",NA,NA,NA,NA,NA,NA
"FUN_007983","ME7",NA,NA,NA,NA,NA,NA
"FUN_007988","ME7",NA,NA,NA,NA,NA,NA
"FUN_007989","ME6",NA,NA,NA,NA,NA,NA
"FUN_007992","ME7",NA,NA,NA,NA,NA,NA
"FUN_007997","ME6",NA,NA,NA,NA,NA,NA
"FUN_007995","ME1","ptg000002l:6975803-6993734","Q91048","Inactive tyrosine-protein kinase 7 (Kinase-like protein) (Protein-tyrosine kinase 7) (Pseudo tyrosine kinase receptor 7) (Tyrosine-protein kinase-like 7)","Gallus gallus (Chicken)","cell adhesion [GO:0007155]; regulation of canonical Wnt signaling pathway [GO:0060828]; Wnt signaling pathway [GO:0016055]","GO:0004713; GO:0005524; GO:0005886; GO:0005911; GO:0007155; GO:0016055; GO:0050839; GO:0060828"
"FUN_008002","ME8","ptg000002l:7095313-7096267","Q99MM4","TRAF-type zinc finger domain-containing protein 1 (Protein FLN29)","Rattus norvegicus (Rat)","negative regulation of innate immune response [GO:0045824]; response to cytokine [GO:0034097]","GO:0008270; GO:0034097; GO:0045824"
"FUN_008003","ME2",NA,NA,NA,NA,NA,NA
"FUN_008005","ME1","ptg000002l:7108947-7109814","P29084","Transcription initiation factor IIE subunit beta (TFIIE-beta) (General transcription factor IIE subunit 2)","Homo sapiens (Human)","transcription by RNA polymerase II [GO:0006366]; transcription initiation at RNA polymerase II promoter [GO:0006367]","GO:0003677; GO:0003723; GO:0005654; GO:0005669; GO:0005673; GO:0005829; GO:0006366; GO:0006367; GO:0016251; GO:0016607"
"FUN_008015","ME7","ptg000002l:7196226-7204516","P14912","4-coumarate--CoA ligase 1 (4CL 1) (EC 6.2.1.12) (4-coumaroyl-CoA synthase 1)","Petroselinum crispum (Parsley) (Petroselinum hortense)","phenylpropanoid metabolic process [GO:0009698]","GO:0005524; GO:0009698; GO:0016207"
"FUN_008021","ME7",NA,NA,NA,NA,NA,NA
"FUN_008027","ME1",NA,NA,NA,NA,NA,NA
"FUN_008023","ME2",NA,NA,NA,NA,NA,NA
"FUN_008025","ME1",NA,NA,NA,NA,NA,NA
"FUN_008029","ME7",NA,NA,NA,NA,NA,NA
"FUN_008034","ME6",NA,NA,NA,NA,NA,NA
"FUN_008036","ME6","ptg000002l:7412717-7415329","Q9Z186","Glucose-6-phosphatase 2 (G-6-Pase 2) (G6Pase 2) (EC 3.1.3.9) (Islet-specific glucose-6-phosphatase catalytic subunit-related protein)","Mus musculus (Mouse)","gluconeogenesis [GO:0006094]; glucose 6-phosphate metabolic process [GO:0051156]; glucose homeostasis [GO:0042593]; regulation of insulin secretion [GO:0050796]","GO:0005783; GO:0005789; GO:0006094; GO:0016020; GO:0016787; GO:0042593; GO:0050796; GO:0051156"
"FUN_008066","ME1","ptg000002l:7628115-7633871","Q75WE7","von Willebrand factor A domain-containing protein 5A (Loss of heterozygosity 11 chromosomal region 2 gene A protein homolog) (Mast cell surface antigen 1) (Masa-1)","Rattus norvegicus (Rat)","",""
"FUN_008038","ME6",NA,NA,NA,NA,NA,NA
"FUN_008042","ME1",NA,NA,NA,NA,NA,NA
"FUN_008044","ME1",NA,NA,NA,NA,NA,NA
"FUN_008049","ME19",NA,NA,NA,NA,NA,NA
"FUN_008050","ME7",NA,NA,NA,NA,NA,NA
"FUN_008052","ME1",NA,NA,NA,NA,NA,NA
"FUN_008056","ME1",NA,NA,NA,NA,NA,NA
"FUN_008058","ME1",NA,NA,NA,NA,NA,NA
"FUN_008060","ME1",NA,NA,NA,NA,NA,NA
"FUN_008061","ME1",NA,NA,NA,NA,NA,NA
"FUN_008062","ME6",NA,NA,NA,NA,NA,NA
"FUN_008088","ME7","ptg000002l:7846002-7872355","B3EWY9","Mucin-like protein","Acropora millepora (Staghorn coral) (Heteropora millepora)","cell-matrix adhesion [GO:0007160]","GO:0005509; GO:0007160; GO:0016020"
"FUN_008089","ME8",NA,NA,NA,NA,NA,NA
"FUN_008090","ME15","ptg000002l:7897810-7919915","A5D7H2","Striatin-3","Bos taurus (Bovine)","negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of transcription by RNA polymerase II [GO:0045944]","GO:0000122; GO:0005516; GO:0005654; GO:0005737; GO:0005794; GO:0005886; GO:0030425; GO:0031267; GO:0044877; GO:0045892; GO:0045944; GO:0051721; GO:0070016; GO:0090443"
"FUN_008083","ME7",NA,NA,NA,NA,NA,NA
"FUN_008074","ME6",NA,NA,NA,NA,NA,NA
"FUN_008076","ME2",NA,NA,NA,NA,NA,NA
"FUN_008077","ME2",NA,NA,NA,NA,NA,NA
"FUN_008085","ME2",NA,NA,NA,NA,NA,NA
"FUN_008087","ME19",NA,NA,NA,NA,NA,NA
"FUN_008116","ME6","ptg000002l:8212899-8216363","Q71MM5","Doublesex- and mab-3-related transcription factor 1","Danio rerio (Zebrafish) (Brachydanio rerio)","germ cell development [GO:0007281]; male germ cell proliferation [GO:0002176]; male gonad development [GO:0008584]; male sex determination [GO:0030238]; regulation of transcription by RNA polymerase II [GO:0006357]; sex differentiation [GO:0007548]","GO:0000978; GO:0000981; GO:0002176; GO:0005634; GO:0006357; GO:0007281; GO:0007548; GO:0008584; GO:0030238; GO:0046872"
"FUN_008114","ME7",NA,NA,NA,NA,NA,NA
"FUN_008119","ME8",NA,NA,NA,NA,NA,NA
"FUN_008120","ME8",NA,NA,NA,NA,NA,NA
"FUN_008121","ME19","ptg000002l:8244484-8256892","Q5TCY1","Tau-tubulin kinase 1 (EC 2.7.11.1) (Brain-derived tau kinase)","Homo sapiens (Human)","learning or memory [GO:0007611]; negative regulation of gene expression [GO:0010629]; negative regulation of protein binding [GO:0032091]; peptidyl-serine phosphorylation [GO:0018105]; peptidyl-threonine phosphorylation [GO:0018107]; peptidyl-tyrosine phosphorylation [GO:0018108]; positive regulation of astrocyte activation [GO:0061890]; positive regulation of cyclin-dependent protein kinase activity [GO:1904031]; positive regulation of cysteine-type endopeptidase activity [GO:2001056]; positive regulation of gene expression [GO:0010628]; positive regulation of microglial cell activation [GO:1903980]; positive regulation of protein polymerization [GO:0032273]; protein phosphorylation [GO:0006468]; signal transduction [GO:0007165]; substantia nigra development [GO:0021762]","GO:0004674; GO:0004713; GO:0005524; GO:0005634; GO:0005654; GO:0005829; GO:0005875; GO:0006468; GO:0007165; GO:0007611; GO:0010628; GO:0010629; GO:0018105; GO:0018107; GO:0018108; GO:0021762; GO:0032091; GO:0032273; GO:0043025; GO:0048156; GO:0048471; GO:0050321; GO:0061890; GO:0106310; GO:1903980; GO:1904031; GO:2001056"
"FUN_008122","ME6",NA,NA,NA,NA,NA,NA
"FUN_008124","ME6","ptg000002l:8279991-8301566","Q8BQZ4","Ral GTPase-activating protein subunit beta (p170)","Mus musculus (Mouse)","activation of GTPase activity [GO:0090630]; Ral protein signal transduction [GO:0032484]; regulation of exocyst localization [GO:0060178]; regulation of protein localization [GO:0032880]; regulation of small GTPase mediated signal transduction [GO:0051056]","GO:0005096; GO:0005829; GO:0032484; GO:0032880; GO:0046982; GO:0051056; GO:0060178; GO:0090630"
"FUN_008094","ME6",NA,NA,NA,NA,NA,NA
"FUN_008098","ME1",NA,NA,NA,NA,NA,NA
