FUN_008015-T1	sp|P14912|4CL1_PETCR	38.4	536	5.5e-99	363.2	sp|P14912|4CL1_PETCR 4-coumarate--CoA ligase 1 OS=Petroselinum crispum OX=4043 GN=4CL1 PE=2 SV=1
FUN_008016-T1	sp|Q6GYQ0|RGPA1_HUMAN	36.5	2122	0.0e+00	1175.6	sp|Q6GYQ0|RGPA1_HUMAN Ral GTPase-activating protein subunit alpha-1 OS=Homo sapiens OX=9606 GN=RALGAPA1 PE=1 SV=1
FUN_008018-T1	sp|P18754|RCC1_HUMAN	49.0	433	2.4e-107	390.6	sp|P18754|RCC1_HUMAN Regulator of chromosome condensation OS=Homo sapiens OX=9606 GN=RCC1 PE=1 SV=1
FUN_008019-T1	sp|Q9CXE6|XRCC3_MOUSE	45.8	347	1.2e-69	265.0	sp|Q9CXE6|XRCC3_MOUSE DNA repair protein XRCC3 OS=Mus musculus OX=10090 GN=Xrcc3 PE=2 SV=1
FUN_008020-T1	sp|P27448|MARK3_HUMAN	52.2	826	3.2e-201	703.4	sp|P27448|MARK3_HUMAN MAP/microtubule affinity-regulating kinase 3 OS=Homo sapiens OX=9606 GN=MARK3 PE=1 SV=5
FUN_008023-T1	sp|Q4R8N7|STIP1_MACFA	50.2	518	2.2e-115	417.5	sp|Q4R8N7|STIP1_MACFA Stress-induced-phosphoprotein 1 OS=Macaca fascicularis OX=9541 GN=STIP1 PE=2 SV=1
FUN_008028-T1	sp|P48556|PSMD8_HUMAN	58.9	263	3.0e-84	313.2	sp|P48556|PSMD8_HUMAN 26S proteasome non-ATPase regulatory subunit 8 OS=Homo sapiens OX=9606 GN=PSMD8 PE=1 SV=2
FUN_008035-T1	sp|Q9WVJ4|SYJ2B_RAT	48.1	77	4.3e-13	76.3	sp|Q9WVJ4|SYJ2B_RAT Synaptojanin-2-binding protein OS=Rattus norvegicus OX=10116 GN=Synj2bp PE=1 SV=2
FUN_008036-T1	sp|A1A5Z0|G6PC3_DANRE	36.1	355	4.8e-53	209.9	sp|A1A5Z0|G6PC3_DANRE Glucose-6-phosphatase 3 OS=Danio rerio OX=7955 GN=g6pc3 PE=2 SV=1
FUN_008045-T1	sp|Q0P4W3|RMD2_XENTR	41.6	125	3.0e-26	119.4	sp|Q0P4W3|RMD2_XENTR Regulator of microtubule dynamics protein 2 OS=Xenopus tropicalis OX=8364 GN=rmdn2 PE=2 SV=1
FUN_008058-T1	sp|Q8AWD2|MOCS3_DANRE	53.7	492	1.0e-135	485.0	sp|Q8AWD2|MOCS3_DANRE Adenylyltransferase and sulfurtransferase MOCS3 OS=Danio rerio OX=7955 GN=mocs3 PE=2 SV=1
FUN_008065-T1	sp|O00534|VMA5A_HUMAN	36.3	772	1.8e-121	438.3	sp|O00534|VMA5A_HUMAN von Willebrand factor A domain-containing protein 5A OS=Homo sapiens OX=9606 GN=VWA5A PE=1 SV=2
FUN_008075-T2	sp|P47990|XDH_CHICK	61.2	1361	0.0e+00	1679.1	sp|P47990|XDH_CHICK Xanthine dehydrogenase/oxidase OS=Gallus gallus OX=9031 GN=XDH PE=1 SV=1
FUN_008078-T1	sp|Q9VBW0|SAYS1_DROME	52.6	76	2.2e-14	80.1	sp|Q9VBW0|SAYS1_DROME SAYSvFN domain-containing protein 1 OS=Drosophila melanogaster OX=7227 GN=Saysd1 PE=2 SV=1
FUN_008079-T1	sp|Q9Z2Q4|METH_RAT	69.2	1253	0.0e+00	1754.2	sp|Q9Z2Q4|METH_RAT Methionine synthase OS=Rattus norvegicus OX=10116 GN=Mtr PE=1 SV=1
FUN_008082-T1	sp|Q8NI22|MCFD2_HUMAN	48.1	104	1.6e-20	100.5	sp|Q8NI22|MCFD2_HUMAN Multiple coagulation factor deficiency protein 2 OS=Homo sapiens OX=9606 GN=MCFD2 PE=1 SV=1
FUN_008084-T1	sp|Q9VAI1|CIA30_DROME	35.7	213	1.6e-28	127.9	sp|Q9VAI1|CIA30_DROME Complex I intermediate-associated protein 30, mitochondrial OS=Drosophila melanogaster OX=7227 GN=NdufAF1 PE=1 SV=1
FUN_008085-T1	sp|Q80ZM8|CRLS1_MOUSE	51.3	197	2.7e-49	197.2	sp|Q80ZM8|CRLS1_MOUSE Cardiolipin synthase (CMP-forming) OS=Mus musculus OX=10090 GN=Crls1 PE=1 SV=1
FUN_008086-T1	sp|Q5ZMM1|RIOX1_CHICK	55.5	443	4.7e-146	519.6	sp|Q5ZMM1|RIOX1_CHICK Ribosomal oxygenase 1 OS=Gallus gallus OX=9031 GN=RIOX1 PE=2 SV=1
FUN_008088-T1	sp|B3EWY9|MLP_ACRMI	96.6	1521	0.0e+00	2828.9	sp|B3EWY9|MLP_ACRMI Mucin-like protein (Fragment) OS=Acropora millepora OX=45264 PE=1 SV=1
FUN_008090-T1	sp|P58405|STRN3_RAT	44.9	824	2.1e-171	604.4	sp|P58405|STRN3_RAT Striatin-3 OS=Rattus norvegicus OX=10116 GN=Strn3 PE=1 SV=2
FUN_008093-T1	sp|Q8BGQ1|SPE39_MOUSE	38.4	385	1.5e-67	258.8	sp|Q8BGQ1|SPE39_MOUSE Spermatogenesis-defective protein 39 homolog OS=Mus musculus OX=10090 GN=Vipas39 PE=1 SV=1
FUN_008094-T1	sp|Q8BJ37|TYDP1_MOUSE	52.5	451	4.0e-133	476.5	sp|Q8BJ37|TYDP1_MOUSE Tyrosyl-DNA phosphodiesterase 1 OS=Mus musculus OX=10090 GN=Tdp1 PE=1 SV=2
FUN_008095-T1	sp|Q5E951|TBCB_BOVIN	48.1	243	2.3e-59	230.3	sp|Q5E951|TBCB_BOVIN Tubulin-folding cofactor B OS=Bos taurus OX=9913 GN=TBCB PE=2 SV=1
FUN_008096-T1	sp|Q96L50|LLR1_HUMAN	39.4	411	9.9e-42	172.6	sp|Q96L50|LLR1_HUMAN Leucine-rich repeat protein 1 OS=Homo sapiens OX=9606 GN=LRR1 PE=1 SV=2
FUN_008097-T1	sp|Q9ES70|NEK6_MOUSE	27.1	277	4.3e-23	110.5	sp|Q9ES70|NEK6_MOUSE Serine/threonine-protein kinase Nek6 OS=Mus musculus OX=10090 GN=Nek6 PE=1 SV=1
FUN_008098-T1	sp|Q9NQC3|RTN4_HUMAN	38.9	190	1.3e-26	121.7	sp|Q9NQC3|RTN4_HUMAN Reticulon-4 OS=Homo sapiens OX=9606 GN=RTN4 PE=1 SV=2
FUN_008099-T1	sp|O94806|KPCD3_HUMAN	56.9	822	2.4e-263	909.8	sp|O94806|KPCD3_HUMAN Serine/threonine-protein kinase D3 OS=Homo sapiens OX=9606 GN=PRKD3 PE=1 SV=1
FUN_008101-T1	sp|Q5R7R9|SNW1_PONAB	63.8	544	5.8e-178	625.5	sp|Q5R7R9|SNW1_PONAB SNW domain-containing protein 1 OS=Pongo abelii OX=9601 GN=SNW1 PE=2 SV=1
FUN_008103-T1	sp|Q3T1I9|RPAP1_RAT	33.8	1354	5.6e-182	640.2	sp|Q3T1I9|RPAP1_RAT RNA polymerase II-associated protein 1 OS=Rattus norvegicus OX=10116 GN=Rpap1 PE=1 SV=1
FUN_008104-T1	sp|O57521|HS90B_DANRE	82.0	727	2.3e-304	1045.8	sp|O57521|HS90B_DANRE Heat shock protein HSP 90-beta OS=Danio rerio OX=7955 GN=hsp90ab1 PE=1 SV=2
FUN_008107-T1	sp|Q2PFW9|NOVA1_MACFA	36.0	458	2.5e-58	227.6	sp|Q2PFW9|NOVA1_MACFA RNA-binding protein Nova-1 OS=Macaca fascicularis OX=9541 GN=NOVA1 PE=2 SV=1
FUN_008108-T1	sp|P31669|PARP1_XENLA	54.0	985	1.7e-286	986.9	sp|P31669|PARP1_XENLA Poly [ADP-ribose] polymerase 1 (Fragment) OS=Xenopus laevis OX=8355 GN=parp1 PE=2 SV=1
FUN_008110-T1	sp|Q6QNK2|AGRD1_HUMAN	34.8	310	1.3e-45	187.2	sp|Q6QNK2|AGRD1_HUMAN Adhesion G-protein coupled receptor D1 OS=Homo sapiens OX=9606 GN=ADGRD1 PE=1 SV=1
FUN_008111-T1	sp|B3EWY9|MLP_ACRMI	33.3	1402	3.9e-139	498.4	sp|B3EWY9|MLP_ACRMI Mucin-like protein (Fragment) OS=Acropora millepora OX=45264 PE=1 SV=1
FUN_008116-T1	sp|Q76L87|DMTA2_ORYLA	37.2	261	3.8e-27	124.0	sp|Q76L87|DMTA2_ORYLA Doublesex- and mab-3-related transcription factor A2 OS=Oryzias latipes OX=8090 GN=dmrta2 PE=3 SV=1
FUN_008117-T1	sp|Q08DJ7|AAR2_BOVIN	45.6	215	1.3e-44	181.0	sp|Q08DJ7|AAR2_BOVIN Protein AAR2 homolog OS=Bos taurus OX=9913 GN=AAR2 PE=2 SV=1
FUN_008120-T1	sp|Q8VD72|TTC8_MOUSE	61.7	379	2.4e-83	310.8	sp|Q8VD72|TTC8_MOUSE Tetratricopeptide repeat protein 8 OS=Mus musculus OX=10090 GN=Ttc8 PE=1 SV=1
FUN_008121-T1	sp|Q5TCY1|TTBK1_HUMAN	65.9	308	9.2e-116	419.9	sp|Q5TCY1|TTBK1_HUMAN Tau-tubulin kinase 1 OS=Homo sapiens OX=9606 GN=TTBK1 PE=1 SV=2
FUN_008122-T1	sp|Q8R4P9|MRP7_MOUSE	49.7	1236	0.0e+00	1107.0	sp|Q8R4P9|MRP7_MOUSE ATP-binding cassette sub-family C member 10 OS=Mus musculus OX=10090 GN=Abcc10 PE=1 SV=1
FUN_008124-T1	sp|Q86X10|RLGPB_HUMAN	37.7	1615	9.4e-255	882.1	sp|Q86X10|RLGPB_HUMAN Ral GTPase-activating protein subunit beta OS=Homo sapiens OX=9606 GN=RALGAPB PE=1 SV=1
FUN_008125-T1	sp|I0IUP3|MCM8_CHICK	59.4	783	9.4e-262	904.4	sp|I0IUP3|MCM8_CHICK DNA helicase MCM8 OS=Gallus gallus OX=9031 GN=MCM8 PE=1 SV=1
FUN_008129-T1	sp|Q9QZE7|TSNAX_MOUSE	42.8	257	1.9e-53	211.5	sp|Q9QZE7|TSNAX_MOUSE Translin-associated protein X OS=Mus musculus OX=10090 GN=Tsnax PE=1 SV=1
FUN_008183-T1	sp|K4CJJ1|NCED2_SOLLC	26.0	481	5.5e-26	120.6	sp|K4CJJ1|NCED2_SOLLC 9-cis-epoxycarotenoid dioxygenase NCED2, chloroplastic OS=Solanum lycopersicum OX=4081 GN=NCED2 PE=2 SV=1
FUN_008185-T1	sp|O57382|TLL2_XENLA	29.0	317	5.4e-31	137.5	sp|O57382|TLL2_XENLA Tolloid-like protein 2 OS=Xenopus laevis OX=8355 GN=tll2 PE=2 SV=1
FUN_008186-T1	sp|Q91YJ5|IF2M_MOUSE	47.6	553	7.4e-132	472.6	sp|Q91YJ5|IF2M_MOUSE Translation initiation factor IF-2, mitochondrial OS=Mus musculus OX=10090 GN=Mtif2 PE=1 SV=2
FUN_008187-T1	sp|O75582|KS6A5_HUMAN	63.9	723	1.5e-266	920.2	sp|O75582|KS6A5_HUMAN Ribosomal protein S6 kinase alpha-5 OS=Homo sapiens OX=9606 GN=RPS6KA5 PE=1 SV=1
FUN_008188-T1	sp|Q99NB1|ACS2L_MOUSE	62.1	612	1.7e-229	797.0	sp|Q99NB1|ACS2L_MOUSE Acetyl-coenzyme A synthetase 2-like, mitochondrial OS=Mus musculus OX=10090 GN=Acss1 PE=1 SV=1
FUN_008193-T1	sp|O70435|PSA3_MOUSE	73.6	254	1.6e-103	377.1	sp|O70435|PSA3_MOUSE Proteasome subunit alpha type-3 OS=Mus musculus OX=10090 GN=Psma3 PE=1 SV=3
FUN_008194-T1	sp|Q99538|LGMN_HUMAN	62.9	280	2.7e-100	366.7	sp|Q99538|LGMN_HUMAN Legumain OS=Homo sapiens OX=9606 GN=LGMN PE=1 SV=1
FUN_008201-T1	sp|Q6ZMV9|KIF6_HUMAN	67.2	488	1.9e-183	643.7	sp|Q6ZMV9|KIF6_HUMAN Kinesin-like protein KIF6 OS=Homo sapiens OX=9606 GN=KIF6 PE=1 SV=3
FUN_008213-T1	sp|Q5PQ59|ALKB6_XENLA	55.7	230	1.4e-72	274.2	sp|Q5PQ59|ALKB6_XENLA Probable RNA/DNA demethylase ALKBH6 OS=Xenopus laevis OX=8355 GN=alkbh6 PE=2 SV=1
FUN_008214-T1	sp|A0A8J1LLF7|DICRS_XENLA	28.8	2019	7.3e-172	607.1	sp|A0A8J1LLF7|DICRS_XENLA Endoribonuclease Dicer-S OS=Xenopus laevis OX=8355 GN=dicer1.S PE=3 SV=1
FUN_008215-T1	sp|Q8VCX6|KPTN_MOUSE	42.6	394	6.2e-84	312.8	sp|Q8VCX6|KPTN_MOUSE KICSTOR complex protein kaptin OS=Mus musculus OX=10090 GN=Kptn PE=2 SV=1
FUN_008222-T1	sp|Q8BY02|NKRF_MOUSE	30.9	256	3.4e-26	120.6	sp|Q8BY02|NKRF_MOUSE NF-kappa-B-repressing factor OS=Mus musculus OX=10090 GN=Nkrf PE=2 SV=3
FUN_008228-T1	sp|O13076|AA2BR_CHICK	27.2	316	2.0e-16	88.2	sp|O13076|AA2BR_CHICK Adenosine receptor A2b OS=Gallus gallus OX=9031 GN=ADORA2B PE=2 SV=1
FUN_008229-T1	sp|P13466|GELA_DICDI	41.4	70	5.5e-08	60.8	sp|P13466|GELA_DICDI Gelation factor OS=Dictyostelium discoideum OX=44689 GN=abpC PE=1 SV=1
FUN_008230-T1	sp|P35363|5HT2A_MOUSE	28.6	325	1.2e-20	102.4	sp|P35363|5HT2A_MOUSE 5-hydroxytryptamine receptor 2A OS=Mus musculus OX=10090 GN=Htr2a PE=1 SV=1
FUN_008232-T1	sp|Q6DC37|HNMT_DANRE	28.3	304	4.0e-22	107.1	sp|Q6DC37|HNMT_DANRE Histamine N-methyltransferase OS=Danio rerio OX=7955 GN=hnmt PE=2 SV=1
FUN_008233-T1	sp|Q90964|FOXG1_CHICK	61.5	187	2.2e-53	211.1	sp|Q90964|FOXG1_CHICK Forkhead box protein G1 OS=Gallus gallus OX=9031 GN=FOXG1 PE=2 SV=1
FUN_008235-T1	sp|P46718|PDCD2_MOUSE	44.8	375	1.1e-82	308.5	sp|P46718|PDCD2_MOUSE Programmed cell death protein 2 OS=Mus musculus OX=10090 GN=Pdcd2 PE=2 SV=2
FUN_008237-T1	sp|Q29RK2|PYC_BOVIN	65.5	1165	0.0e+00	1567.0	sp|Q29RK2|PYC_BOVIN Pyruvate carboxylase, mitochondrial OS=Bos taurus OX=9913 GN=PC PE=2 SV=2
FUN_008238-T1	sp|Q8R2K4|TAF6L_MOUSE	43.2	472	5.6e-89	330.1	sp|Q8R2K4|TAF6L_MOUSE TAF6-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 6L OS=Mus musculus OX=10090 GN=Taf6l PE=1 SV=1
FUN_008239-T1	sp|Q6T938|FIBP_DANRE	42.8	367	1.7e-82	307.8	sp|Q6T938|FIBP_DANRE Acidic fibroblast growth factor intracellular-binding protein B OS=Danio rerio OX=7955 GN=fibpb PE=1 SV=1
FUN_008244-T1	sp|P47747|HRH2_CAVPO	30.3	333	3.8e-23	110.5	sp|P47747|HRH2_CAVPO Histamine H2 receptor OS=Cavia porcellus OX=10141 GN=HRH2 PE=3 SV=1
FUN_008246-T1	sp|Q3LXA3|TKFC_HUMAN	48.7	591	8.3e-143	508.8	sp|Q3LXA3|TKFC_HUMAN Triokinase/FMN cyclase OS=Homo sapiens OX=9606 GN=TKFC PE=1 SV=2
FUN_008247-T1	sp|Q9WU25|ADA1A_CAVPO	27.1	350	3.1e-24	114.4	sp|Q9WU25|ADA1A_CAVPO Alpha-1A adrenergic receptor OS=Cavia porcellus OX=10141 GN=ADRA1A PE=2 SV=2
FUN_008248-T1	sp|P83618|RN28_PANGI	25.9	185	9.7e-14	78.6	sp|P83618|RN28_PANGI Ribonuclease-like storage protein OS=Panax ginseng OX=4054 PE=1 SV=2
FUN_008249-T1	sp|A0A1L8ER70|HYLS1_XENLA	28.1	317	4.8e-20	100.1	sp|A0A1L8ER70|HYLS1_XENLA Centriolar and ciliogenesis-associated protein HYLS1 OS=Xenopus laevis OX=8355 GN=hyls-1 PE=1 SV=1
FUN_008250-T1	sp|Q9DCU6|RM04_MOUSE	44.4	216	2.8e-41	170.6	sp|Q9DCU6|RM04_MOUSE Large ribosomal subunit protein uL4m OS=Mus musculus OX=10090 GN=Mrpl4 PE=1 SV=1
FUN_008253-T1	sp|Q5E9B8|RPB7_BOVIN	92.6	95	3.7e-46	185.3	sp|Q5E9B8|RPB7_BOVIN DNA-directed RNA polymerase II subunit RPB7 OS=Bos taurus OX=9913 GN=POLR2G PE=1 SV=1
FUN_008254-T2	sp|Q9NS73|MBIP1_HUMAN	40.4	225	8.3e-35	149.1	sp|Q9NS73|MBIP1_HUMAN MAP3K12-binding inhibitory protein 1 OS=Homo sapiens OX=9606 GN=MBIP PE=1 SV=2
FUN_008256-T1	sp|Q9Y6V7|DDX49_HUMAN	60.0	423	1.2e-141	504.6	sp|Q9Y6V7|DDX49_HUMAN Probable ATP-dependent RNA helicase DDX49 OS=Homo sapiens OX=9606 GN=DDX49 PE=1 SV=1
FUN_008259-T1	sp|O88559|MEN1_MOUSE	42.6	599	3.6e-116	420.2	sp|O88559|MEN1_MOUSE Menin OS=Mus musculus OX=10090 GN=Men1 PE=1 SV=2
FUN_008260-T1	sp|P59325|IF5_MOUSE	52.8	390	5.0e-105	382.9	sp|P59325|IF5_MOUSE Eukaryotic translation initiation factor 5 OS=Mus musculus OX=10090 GN=Eif5 PE=1 SV=1
FUN_008262-T1	sp|Q6DEL2|CLPT1_DANRE	55.3	582	2.1e-189	663.7	sp|Q6DEL2|CLPT1_DANRE Putative lipid scramblase CLPTM1 OS=Danio rerio OX=7955 GN=clptm1 PE=2 SV=1
FUN_008263-T1	sp|Q6UWP7|LCLT1_HUMAN	48.1	341	4.8e-93	342.8	sp|Q6UWP7|LCLT1_HUMAN Lysocardiolipin acyltransferase 1 OS=Homo sapiens OX=9606 GN=LCLAT1 PE=1 SV=1
FUN_008264-T1	sp|Q7T3H2|INS1B_DANRE	46.3	244	2.8e-33	144.4	sp|Q7T3H2|INS1B_DANRE Insulinoma-associated protein 1b OS=Danio rerio OX=7955 GN=insm1b PE=2 SV=1
FUN_008265-T1	sp|Q07282|TCR5_ECOLX	30.1	113	2.0e-07	58.9	sp|Q07282|TCR5_ECOLX Tetracycline resistance protein, class E OS=Escherichia coli OX=562 GN=tetA PE=3 SV=1
FUN_008266-T1	sp|Q64LD2|WDR25_HUMAN	42.7	309	5.1e-77	290.0	sp|Q64LD2|WDR25_HUMAN WD repeat-containing protein 25 OS=Homo sapiens OX=9606 GN=WDR25 PE=1 SV=3
FUN_008267-T1	sp|Q6Z690|LDL1_ORYSJ	29.3	208	7.3e-12	72.8	sp|Q6Z690|LDL1_ORYSJ Lysine-specific histone demethylase 1 homolog 1 OS=Oryza sativa subsp. japonica OX=39947 GN=Os02g0755200 PE=2 SV=1
FUN_008269-T1	sp|Q803S3|MEMO1_DANRE	59.7	293	2.1e-99	363.6	sp|Q803S3|MEMO1_DANRE Protein MEMO1 OS=Danio rerio OX=7955 GN=memo1 PE=2 SV=1
FUN_008272-T1	sp|P55807|NRT2_CHICK	29.5	237	2.9e-15	84.7	sp|P55807|NRT2_CHICK NAD(P)(+)--arginine ADP-ribosyltransferase 2 OS=Gallus gallus OX=9031 PE=2 SV=1
FUN_008273-T1	sp|Q96M32|KAD7_HUMAN	53.6	705	2.2e-187	657.1	sp|Q96M32|KAD7_HUMAN Adenylate kinase 7 OS=Homo sapiens OX=9606 GN=AK7 PE=1 SV=3
FUN_008274-T1	sp|Q9VMU8|SENJU_DROME	51.4	350	1.2e-85	318.2	sp|Q9VMU8|SENJU_DROME UDP-galactose transporter senju OS=Drosophila melanogaster OX=7227 GN=senju PE=1 SV=2
FUN_008275-T1	sp|Q4JIM4|PSN1_CHICK	60.3	411	9.9e-123	441.8	sp|Q4JIM4|PSN1_CHICK Presenilin-1 OS=Gallus gallus OX=9031 GN=PSEN1 PE=1 SV=1
FUN_008276-T1	sp|Q2T9S3|RPC6_BOVIN	63.1	314	7.0e-109	395.2	sp|Q2T9S3|RPC6_BOVIN DNA-directed RNA polymerase III subunit RPC6 OS=Bos taurus OX=9913 GN=POLR3F PE=2 SV=1
FUN_008278-T1	sp|Q5RBG4|KAT5_PONAB	67.0	470	1.1e-174	614.4	sp|Q5RBG4|KAT5_PONAB Histone acetyltransferase KAT5 OS=Pongo abelii OX=9601 GN=KAT5 PE=2 SV=1
FUN_008279-T1	sp|Q8TDX7|NEK7_HUMAN	27.6	250	2.0e-22	108.2	sp|Q8TDX7|NEK7_HUMAN Serine/threonine-protein kinase Nek7 OS=Homo sapiens OX=9606 GN=NEK7 PE=1 SV=1
FUN_008280-T1	sp|A7RP64|PNO1_NEMVE	74.9	235	7.3e-98	358.2	sp|A7RP64|PNO1_NEMVE RNA-binding protein pno1 OS=Nematostella vectensis OX=45351 GN=pno1 PE=3 SV=1
FUN_008282-T1	sp|A0A974H8H3|DICRL_XENLA	31.1	1891	3.0e-224	780.8	sp|A0A974H8H3|DICRL_XENLA Endoribonuclease Dicer-L OS=Xenopus laevis OX=8355 GN=dicer1.L PE=2 SV=1
FUN_008283-T1	sp|Q6P158|DHX57_HUMAN	45.4	1347	2.2e-308	1060.1	sp|Q6P158|DHX57_HUMAN Putative ATP-dependent RNA helicase DHX57 OS=Homo sapiens OX=9606 GN=DHX57 PE=1 SV=2
FUN_008285-T1	sp|Q9Z2I4|ROBO3_MOUSE	29.1	268	6.6e-24	114.0	sp|Q9Z2I4|ROBO3_MOUSE Roundabout homolog 3 OS=Mus musculus OX=10090 GN=Robo3 PE=1 SV=3
FUN_008288-T1	sp|C1C4M3|STN1_AQUCT	26.2	279	2.7e-21	104.4	sp|C1C4M3|STN1_AQUCT CST complex subunit STN1 OS=Aquarana catesbeiana OX=8400 GN=stn1 PE=2 SV=1
FUN_008289-T1	sp|Q19980|GCH1_CAEEL	72.6	186	1.3e-74	280.8	sp|Q19980|GCH1_CAEEL GTP cyclohydrolase 1 OS=Caenorhabditis elegans OX=6239 GN=cat-4 PE=1 SV=1
FUN_008290-T1	sp|Q5PRF9|SMAG2_HUMAN	32.0	719	1.7e-72	275.4	sp|Q5PRF9|SMAG2_HUMAN Protein Smaug homolog 2 OS=Homo sapiens OX=9606 GN=SAMD4B PE=1 SV=1
FUN_008293-T1	sp|Q88S50|RHAM_LACPL	29.2	113	2.7e-09	63.2	sp|Q88S50|RHAM_LACPL L-rhamnose mutarotase OS=Lactiplantibacillus plantarum (strain ATCC BAA-793 / NCIMB 8826 / WCFS1) OX=220668 GN=rhaM PE=3 SV=1
FUN_008294-T1	sp|Q9NW38|FANCL_HUMAN	47.3	372	1.6e-102	374.4	sp|Q9NW38|FANCL_HUMAN E3 ubiquitin-protein ligase FANCL OS=Homo sapiens OX=9606 GN=FANCL PE=1 SV=2
FUN_008296-T1	sp|Q86TM6|SYVN1_HUMAN	80.5	333	1.9e-153	544.3	sp|Q86TM6|SYVN1_HUMAN E3 ubiquitin-protein ligase synoviolin OS=Homo sapiens OX=9606 GN=SYVN1 PE=1 SV=2
FUN_008298-T1	sp|P23790|SRF_XENLA	54.3	230	2.3e-51	204.9	sp|P23790|SRF_XENLA Serum response factor OS=Xenopus laevis OX=8355 GN=srf PE=2 SV=1
FUN_008305-T1	sp|Q9BQP7|MGME1_HUMAN	40.1	202	5.2e-32	140.2	sp|Q9BQP7|MGME1_HUMAN Mitochondrial genome maintenance exonuclease 1 OS=Homo sapiens OX=9606 GN=MGME1 PE=1 SV=1
FUN_008306-T1	sp|Q9CQE8|RTRAF_MOUSE	50.2	245	1.6e-63	244.2	sp|Q9CQE8|RTRAF_MOUSE RNA transcription, translation and transport factor protein OS=Mus musculus OX=10090 GN=RTRAF PE=1 SV=1
FUN_008307-T1	sp|Q3SYV5|TSN33_BOVIN	40.9	252	4.3e-47	189.9	sp|Q3SYV5|TSN33_BOVIN Tetraspanin-33 OS=Bos taurus OX=9913 GN=TSPAN33 PE=1 SV=1
FUN_008308-T1	sp|Q8R2E9|ERO1B_MOUSE	47.8	446	3.2e-116	420.2	sp|Q8R2E9|ERO1B_MOUSE ERO1-like protein beta OS=Mus musculus OX=10090 GN=Ero1b PE=1 SV=1
FUN_008309-T1	sp|A7S4N4|SERIC_NEMVE	37.3	212	1.3e-22	109.8	sp|A7S4N4|SERIC_NEMVE Probable serine incorporator OS=Nematostella vectensis OX=45351 GN=serinc PE=3 SV=1
FUN_008310-T1	sp|P37985|RS1_DICD3	44.3	70	4.1e-07	56.2	sp|P37985|RS1_DICD3 Small ribosomal subunit protein bS1 OS=Dickeya dadantii (strain 3937) OX=198628 GN=rpsA PE=3 SV=2
FUN_008328-T1	sp|B3EWY9|MLP_ACRMI	39.3	990	2.2e-166	589.3	sp|B3EWY9|MLP_ACRMI Mucin-like protein (Fragment) OS=Acropora millepora OX=45264 PE=1 SV=1
FUN_008329-T1	sp|Q80TN7|NAV3_MOUSE	34.7	101	5.0e-13	78.2	sp|Q80TN7|NAV3_MOUSE Neuron navigator 3 OS=Mus musculus OX=10090 GN=Nav3 PE=1 SV=2
FUN_008331-T3	sp|O15040|TCPR2_HUMAN	24.6	1344	7.3e-81	304.3	sp|O15040|TCPR2_HUMAN Tectonin beta-propeller repeat-containing protein 2 OS=Homo sapiens OX=9606 GN=TECPR2 PE=1 SV=4
FUN_008333-T1	sp|O15160|RPAC1_HUMAN	63.2	261	9.3e-97	354.8	sp|O15160|RPAC1_HUMAN DNA-directed RNA polymerases I and III subunit RPAC1 OS=Homo sapiens OX=9606 GN=POLR1C PE=1 SV=1
FUN_008365-T1	sp|H9J9M0|CDA1_BOMMO	27.5	258	2.9e-20	100.5	sp|H9J9M0|CDA1_BOMMO Chitin deacetylase 1 OS=Bombyx mori OX=7091 GN=CDA1 PE=1 SV=1
FUN_008367-T1	sp|Q5S007|LRRK2_HUMAN	21.4	1717	2.7e-72	276.6	sp|Q5S007|LRRK2_HUMAN Leucine-rich repeat serine/threonine-protein kinase 2 OS=Homo sapiens OX=9606 GN=LRRK2 PE=1 SV=2
FUN_008368-T1	sp|Q8TB61|S35B2_HUMAN	51.3	394	1.4e-97	358.2	sp|Q8TB61|S35B2_HUMAN Adenosine 3'-phospho 5'-phosphosulfate transporter 1 OS=Homo sapiens OX=9606 GN=SLC35B2 PE=1 SV=1
FUN_008369-T1	sp|Q969Q6|P2R3C_HUMAN	78.8	443	1.9e-203	709.9	sp|Q969Q6|P2R3C_HUMAN Serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit gamma OS=Homo sapiens OX=9606 GN=PPP2R3C PE=1 SV=1
FUN_008370-T1	sp|F1QCP6|TAZ_DANRE	48.6	220	8.7e-58	226.1	sp|F1QCP6|TAZ_DANRE Tafazzin OS=Danio rerio OX=7955 GN=tafazzin PE=2 SV=1
FUN_008373-T1	sp|Q9NR16|C163B_HUMAN	29.6	1021	1.3e-107	393.3	sp|Q9NR16|C163B_HUMAN Scavenger receptor cysteine-rich type 1 protein M160 OS=Homo sapiens OX=9606 GN=CD163L1 PE=1 SV=2
FUN_008381-T1	sp|Q8IW19|APLF_HUMAN	30.1	522	2.7e-22	109.0	sp|Q8IW19|APLF_HUMAN Aprataxin and PNK-like factor OS=Homo sapiens OX=9606 GN=APLF PE=1 SV=1
FUN_008382-T1	sp|Q9Y3Q0|NALD2_HUMAN	31.3	747	3.4e-68	261.2	sp|Q9Y3Q0|NALD2_HUMAN N-acetylated-alpha-linked acidic dipeptidase 2 OS=Homo sapiens OX=9606 GN=NAALAD2 PE=1 SV=1
