group_id,apul,peve,ptua,type,avg_identity
OG_04432,FUN_018599-T1,Peve_00043159,Pocillopora_meandrina_HIv1___RNAseq.g10033.t1,three_way,85.14233333333334
OG_04433,FUN_018604-T1,Peve_00002871,Pocillopora_meandrina_HIv1___RNAseq.g9881.t1,three_way,76.601
OG_04434,FUN_018790-T1,Peve_00013151,Pocillopora_meandrina_HIv1___RNAseq.g14712.t1,three_way,68.35233333333333
OG_04435,FUN_018802-T1,Peve_00013887,Pocillopora_meandrina_HIv1___RNAseq.g9880.t1,three_way,68.601
OG_04436,FUN_018806-T1,Peve_00035781,Pocillopora_meandrina_HIv1___TS.g23409.t1,three_way,74.02616666666667
OG_04437,FUN_018822-T1,Peve_00035783,Pocillopora_meandrina_HIv1___RNAseq.g9871.t1,three_way,38.3045
OG_04438,FUN_018824-T1,Peve_00035784,Pocillopora_meandrina_HIv1___RNAseq.g9870.t1,three_way,86.71033333333334
OG_04439,FUN_018835-T2,Peve_00035787,Pocillopora_meandrina_HIv1___RNAseq.g9856.t1,three_way,77.22033333333333
OG_04440,FUN_018842-T1,Peve_00035790,Pocillopora_meandrina_HIv1___RNAseq.g9855.t1,three_way,61.89533333333333
OG_04441,FUN_018860-T1,Peve_00035792,Pocillopora_meandrina_HIv1___RNAseq.g372.t1,three_way,82.41166666666666
OG_04442,FUN_018863-T1,Peve_00039216,Pocillopora_meandrina_HIv1___RNAseq.g7457.t1,three_way,62.373
OG_04443,FUN_018864-T3,Peve_00035796,Pocillopora_meandrina_HIv1___RNAseq.g371.t1,three_way,60.120666666666665
OG_04444,FUN_018865-T1,Peve_00035798,Pocillopora_meandrina_HIv1___RNAseq.g368.t1,three_way,68.708
OG_04445,FUN_018866-T1,Peve_00035799,Pocillopora_meandrina_HIv1___RNAseq.g369.t1,three_way,72.44133333333333
OG_04446,FUN_018867-T1,Peve_00038302,Pocillopora_meandrina_HIv1___RNAseq.g3784.t1,three_way,49.116166666666665
OG_04447,FUN_018948-T1,Peve_00035804,Pocillopora_meandrina_HIv1___RNAseq.g366.t1,three_way,49.209500000000006
OG_04448,FUN_018972-T1,Peve_00009847,Pocillopora_meandrina_HIv1___RNAseq.g873.t1,three_way,55.61633333333334
OG_04449,FUN_019015-T1,Peve_00035805,Pocillopora_meandrina_HIv1___RNAseq.g384.t1,three_way,68.97266666666667
OG_04450,FUN_019023-T1,Peve_00009450,Pocillopora_meandrina_HIv1___RNAseq.g9987.t1,three_way,68.78166666666667
OG_04451,FUN_019128-T1,Peve_00024578,Pocillopora_meandrina_HIv1___RNAseq.g25384.t1b,three_way,61.328833333333336
OG_04452,FUN_019129-T1,Peve_00024582,Pocillopora_meandrina_HIv1___RNAseq.g25384.t1a,three_way,50.742666666666665
OG_04453,FUN_019130-T1,Peve_00024581,Pocillopora_meandrina_HIv1___TS.g25658.t1a,three_way,46.42666666666667
OG_04454,FUN_019134-T1,Peve_00005117,Pocillopora_meandrina_HIv1___TS.g25657.t1,three_way,65.26366666666667
OG_04455,FUN_019138-T1,Peve_00032880,Pocillopora_meandrina_HIv1___TS.g25655.t1,three_way,66.97116666666666
OG_04456,FUN_019139-T1,Peve_00032879,Pocillopora_meandrina_HIv1___RNAseq.g25379.t1,three_way,83.4905
OG_04457,FUN_019141-T1,Peve_00024881,Pocillopora_meandrina_HIv1___RNAseq.g25378.t1,three_way,55.14266666666666
OG_04458,FUN_019330-T1,Peve_00032905,Pocillopora_meandrina_HIv1___RNAseq.g19534.t1,three_way,82.16766666666666
OG_04459,FUN_019331-T1,Peve_00032903,Pocillopora_meandrina_HIv1___RNAseq.g20800.t1,three_way,84.01033333333334
OG_04460,FUN_019334-T1,Peve_00040309,Pocillopora_meandrina_HIv1___RNAseq.g20765.t1,three_way,75.1505
OG_04461,FUN_019335-T1,Peve_00040303,Pocillopora_meandrina_HIv1___RNAseq.g20809.t1,three_way,61.97033333333333
OG_04462,FUN_019341-T1,Peve_00032918,Pocillopora_meandrina_HIv1___RNAseq.g20861.t1,three_way,61.333333333333336
OG_04463,FUN_019342-T1,Peve_00032901,Pocillopora_meandrina_HIv1___RNAseq.g20862.t1,three_way,54.33
OG_04464,FUN_019346-T1,Peve_00032914,Pocillopora_meandrina_HIv1___RNAseq.g20864.t1,three_way,58.6805
OG_04465,FUN_019382-T1,Peve_00031766,Pocillopora_meandrina_HIv1___RNAseq.g23704.t1,three_way,75.74716666666667
OG_04466,FUN_019399-T1,Peve_00002021,Pocillopora_meandrina_HIv1___RNAseq.g6611.t1,three_way,70.861
OG_04467,FUN_019433-T2,Peve_00018458,Pocillopora_meandrina_HIv1___RNAseq.g20865.t1,three_way,64.422
OG_04468,FUN_019560-T1,Peve_00032909,Pocillopora_meandrina_HIv1___RNAseq.g20816.t1,three_way,74.66783333333333
OG_04469,FUN_020835-T1,Peve_00010927,Pocillopora_meandrina_HIv1___RNAseq.g20757.t2,three_way,70.56066666666666
OG_04470,FUN_020838-T1,Peve_00041429,Pocillopora_meandrina_HIv1___RNAseq.g20756.t1,three_way,72.166
OG_04471,FUN_020851-T1,Peve_00032912,Pocillopora_meandrina_HIv1___RNAseq.g20810.t1,three_way,76.60133333333333
OG_04472,FUN_020852-T1,Peve_00032913,Pocillopora_meandrina_HIv1___RNAseq.g20811.t1,three_way,76.23033333333333
OG_04473,FUN_020853-T1,Peve_00032915,Pocillopora_meandrina_HIv1___RNAseq.g20812.t1,three_way,73.17133333333334
OG_04474,FUN_020855-T1,Peve_00032916,Pocillopora_meandrina_HIv1___RNAseq.g20813.t1,three_way,66.00766666666667
OG_04475,FUN_020917-T1,Peve_00041316,Pocillopora_meandrina_HIv1___RNAseq.g6156.t1,three_way,40.312333333333335
OG_04476,FUN_020920-T1,Peve_00017285,Pocillopora_meandrina_HIv1___RNAseq.g15907.t1a,three_way,47.4085
OG_04477,FUN_021107-T1,Peve_00008862,Pocillopora_meandrina_HIv1___RNAseq.g4370.t1,three_way,74.41733333333333
OG_04478,FUN_021108-T1,Peve_00008861,Pocillopora_meandrina_HIv1___RNAseq.g4371.t1,three_way,84.41233333333334
OG_04479,FUN_021449-T1,Peve_00025992,Pocillopora_meandrina_HIv1___RNAseq.g2971.t1,three_way,68.957
OG_04480,FUN_021451-T1,Peve_00016702,Pocillopora_meandrina_HIv1___RNAseq.g2924.t1,three_way,77.19016666666667
OG_04481,FUN_021458-T1,Peve_00010329,Pocillopora_meandrina_HIv1___RNAseq.g2933.t1,three_way,50.342666666666666
OG_04482,FUN_021463-T2,Peve_00016699,Pocillopora_meandrina_HIv1___RNAseq.g2972.t1,three_way,77.39433333333334
OG_04483,FUN_021466-T1,Peve_00010332,Pocillopora_meandrina_HIv1___RNAseq.g2936.t1,three_way,68.288
OG_04484,FUN_021473-T1,Peve_00002680,Pocillopora_meandrina_HIv1___RNAseq.g2937.t1,three_way,63.384499999999996
OG_04485,FUN_021478-T1,Peve_00013249,Pocillopora_meandrina_HIv1___RNAseq.g9417.t1,three_way,57.57933333333333
OG_04486,FUN_021479-T1,Peve_00013215,Pocillopora_meandrina_HIv1___RNAseq.g9419.t1,three_way,44.461333333333336
OG_04487,FUN_021608-T1,Peve_00002684,Pocillopora_meandrina_HIv1___RNAseq.g2921.t1,three_way,51.73733333333333
OG_04488,FUN_021610-T1,Peve_00002673,Pocillopora_meandrina_HIv1___RNAseq.g2919.t1,three_way,82.09833333333333
OG_04489,FUN_021612-T1,Peve_00021567,Pocillopora_meandrina_HIv1___RNAseq.g4223.t1,three_way,65.06666666666666
OG_04490,FUN_021819-T1,Peve_00036137,Pocillopora_meandrina_HIv1___TS.g20331.t1a,three_way,68.62833333333333
OG_04491,FUN_021922-T1,Peve_00016338,Pocillopora_meandrina_HIv1___RNAseq.g2917.t1,three_way,68.88416666666666
OG_04492,FUN_021923-T1,Peve_00016339,Pocillopora_meandrina_HIv1___RNAseq.g2916.t1a,three_way,59.88366666666666
OG_04493,FUN_021925-T2,Peve_00023939,Pocillopora_meandrina_HIv1___RNAseq.g2916.t1c,three_way,63.59733333333333
OG_04494,FUN_021926-T1,Peve_00000368,Pocillopora_meandrina_HIv1___RNAseq.g2915.t1,three_way,72.39533333333334
OG_04495,FUN_021927-T1,Peve_00000369,Pocillopora_meandrina_HIv1___RNAseq.g2914.t1,three_way,67.16066666666667
OG_04496,FUN_021928-T1,Peve_00023935,Pocillopora_meandrina_HIv1___RNAseq.g2913.t1,three_way,79.017
OG_04497,FUN_021932-T1,Peve_00023933,Pocillopora_meandrina_HIv1___RNAseq.g2963.t1,three_way,94.748
OG_04498,FUN_021934-T1,Peve_00023932,Pocillopora_meandrina_HIv1___RNAseq.g2962.t1,three_way,57.409666666666666
OG_04499,FUN_021937-T1,Peve_00023931,Pocillopora_meandrina_HIv1___RNAseq.g2961.t1,three_way,82.98416666666667
OG_04500,FUN_021938-T1,Peve_00023930,Pocillopora_meandrina_HIv1___RNAseq.g2960.t2,three_way,73.7475
OG_04501,FUN_021939-T1,Peve_00022544,Pocillopora_meandrina_HIv1___RNAseq.g12977.t2,three_way,61.04866666666667
OG_04502,FUN_021996-T1,Peve_00019249,Pocillopora_meandrina_HIv1___RNAseq.g108.t1,three_way,70.58833333333334
OG_04503,FUN_022013-T1,Peve_00042673,Pocillopora_meandrina_HIv1___RNAseq.g3139.t1,three_way,74.30833333333334
OG_04504,FUN_022016-T1,Peve_00042666,Pocillopora_meandrina_HIv1___RNAseq.g3182.t2,three_way,75.399
OG_04505,FUN_022017-T1,Peve_00030675,Pocillopora_meandrina_HIv1___RNAseq.g3183.t1,three_way,89.45066666666666
OG_04506,FUN_022030-T1,Peve_00036252,Pocillopora_meandrina_HIv1___RNAseq.g3188.t1,three_way,85.19900000000001
OG_04507,FUN_022031-T1,Peve_00036254,Pocillopora_meandrina_HIv1___RNAseq.g3190.t1,three_way,65.41766666666666
OG_04508,FUN_022036-T1,Peve_00019003,Pocillopora_meandrina_HIv1___RNAseq.g9285.t1,three_way,61.077333333333335
OG_04509,FUN_022038-T1,Peve_00016622,Pocillopora_meandrina_HIv1___RNAseq.g9268.t1,three_way,65.09233333333333
OG_04510,FUN_022042-T1,Peve_00006664,Pocillopora_meandrina_HIv1___RNAseq.g9275.t1,three_way,80.45416666666667
OG_04511,FUN_022043-T1,Peve_00004576,Pocillopora_meandrina_HIv1___RNAseq.g9277.t1,three_way,83.28766666666667
OG_04512,FUN_022044-T1,Peve_00007834,Pocillopora_meandrina_HIv1___RNAseq.g9290.t1,three_way,72.45516666666667
OG_04513,FUN_022046-T1,Peve_00007833,Pocillopora_meandrina_HIv1___RNAseq.g9288.t1,three_way,85.22166666666666
OG_04514,FUN_022047-T1,Peve_00017133,Pocillopora_meandrina_HIv1___RNAseq.g4597.t1,three_way,56.1085
OG_04515,FUN_022048-T1,Peve_00017132,Pocillopora_meandrina_HIv1___RNAseq.g4598.t1,three_way,56.047666666666665
OG_04516,FUN_022049-T1,Peve_00032394,Pocillopora_meandrina_HIv1___RNAseq.g4599.t1,three_way,67.69266666666667
OG_04517,FUN_022051-T1,Peve_00014023,Pocillopora_meandrina_HIv1___RNAseq.g4603.t1,three_way,64.20333333333333
OG_04518,FUN_022052-T1,Peve_00014024,Pocillopora_meandrina_HIv1___TS.g22020.t1b,three_way,85.33466666666666
OG_04519,FUN_022053-T1,Peve_00014931,Pocillopora_meandrina_HIv1___TS.g22020.t1a,three_way,47.467333333333336
OG_04520,FUN_022054-T1,Peve_00014935,Pocillopora_meandrina_HIv1___TS.g22021.t1,three_way,85.77199999999999
OG_04521,FUN_022055-T1,Peve_00014937,Pocillopora_meandrina_HIv1___RNAseq.g4606.t1,three_way,77.94066666666666
OG_04522,FUN_022056-T1,Peve_00014019,Pocillopora_meandrina_HIv1___RNAseq.g4607.t1,three_way,71.81
OG_04523,FUN_022057-T1,Peve_00014939,Pocillopora_meandrina_HIv1___RNAseq.g4608.t1,three_way,86.64366666666668
OG_04524,FUN_022059-T1,Peve_00014932,Pocillopora_meandrina_HIv1___RNAseq.g4610.t1,three_way,48.778
OG_04525,FUN_022066-T1,Peve_00012093,Pocillopora_meandrina_HIv1___RNAseq.g4616.t1,three_way,73.00566666666667
OG_04526,FUN_022067-T1,Peve_00012095,Pocillopora_meandrina_HIv1___RNAseq.g4618.t1,three_way,80.96883333333334
OG_04527,FUN_022071-T1,Peve_00012099,Pocillopora_meandrina_HIv1___RNAseq.g4619.t1,three_way,95.92566666666667
OG_04528,FUN_022072-T1,Peve_00025462,Pocillopora_meandrina_HIv1___RNAseq.g4582.t1,three_way,69.28633333333333
OG_04529,FUN_022073-T1,Peve_00012101,Pocillopora_meandrina_HIv1___RNAseq.g4581.t1,three_way,60.477000000000004
OG_04530,FUN_022074-T1,Peve_00038289,Pocillopora_meandrina_HIv1___RNAseq.g4562.t1,three_way,49.9445
OG_04531,FUN_022075-T1,Peve_00038290,Pocillopora_meandrina_HIv1___RNAseq.g9321.t1,three_way,59.58166666666667
OG_04532,FUN_022076-T1,Peve_00038277,Pocillopora_meandrina_HIv1___RNAseq.g9325.t1,three_way,82.528
OG_04533,FUN_022079-T1,Peve_00038279,Pocillopora_meandrina_HIv1___TS.g19620.t1,three_way,56.668
OG_04534,FUN_022086-T1,Peve_00038282,Pocillopora_meandrina_HIv1___RNAseq.g9328.t1,three_way,60.606
OG_04535,FUN_022087-T1,Peve_00038283,Pocillopora_meandrina_HIv1___RNAseq.g9329.t1,three_way,74.059
OG_04536,FUN_022092-T1,Peve_00038684,Pocillopora_meandrina_HIv1___RNAseq.g4111.t1,three_way,48.881
OG_04537,FUN_022093-T1,Peve_00038681,Pocillopora_meandrina_HIv1___RNAseq.g4110.t1,three_way,51.9395
OG_04538,FUN_022094-T1,Peve_00038682,Pocillopora_meandrina_HIv1___RNAseq.g4121.t1,three_way,74.00383333333333
OG_04539,FUN_022096-T1,Peve_00038680,Pocillopora_meandrina_HIv1___RNAseq.g4123.t1,three_way,44.281
OG_04540,FUN_022097-T1,Peve_00038679,Pocillopora_meandrina_HIv1___RNAseq.g4107.t1,three_way,79.26
OG_04541,FUN_022098-T1,Peve_00038678,Pocillopora_meandrina_HIv1___RNAseq.g4106.t1,three_way,67.46583333333334
OG_04542,FUN_022103-T1,Peve_00009716,Pocillopora_meandrina_HIv1___RNAseq.g4105.t1,three_way,85.40766666666667
OG_04543,FUN_022104-T2,Peve_00009726,Pocillopora_meandrina_HIv1___RNAseq.g4104.t1,three_way,90.09683333333334
OG_04544,FUN_022106-T1,Peve_00025701,Pocillopora_meandrina_HIv1___RNAseq.g9229.t1,three_way,68.26433333333333
OG_04545,FUN_022110-T1,Peve_00020403,Pocillopora_meandrina_HIv1___RNAseq.g9226.t1,three_way,64.77066666666667
OG_04546,FUN_022112-T1,Peve_00036606,Pocillopora_meandrina_HIv1___RNAseq.g4778.t1,three_way,74.535
OG_04547,FUN_022170-T1,Peve_00036602,Pocillopora_meandrina_HIv1___RNAseq.g4779.t1,three_way,50.17433333333334
OG_04548,FUN_022174-T1,Peve_00036601,Pocillopora_meandrina_HIv1___RNAseq.g4782.t1,three_way,67.46216666666666
OG_04549,FUN_022175-T1,Peve_00036598,Pocillopora_meandrina_HIv1___RNAseq.g4783.t1,three_way,69.11966666666667
OG_04550,FUN_022178-T1,Peve_00036596,Pocillopora_meandrina_HIv1___RNAseq.g4784.t1,three_way,69.363
OG_04551,FUN_022179-T1,Peve_00036595,Pocillopora_meandrina_HIv1___RNAseq.g4785.t1,three_way,75.04833333333333
OG_04552,FUN_022180-T1,Peve_00036610,Pocillopora_meandrina_HIv1___RNAseq.g4787.t1,three_way,75.57533333333333
OG_04553,FUN_022183-T1,Peve_00036603,Pocillopora_meandrina_HIv1___RNAseq.g4789.t1,three_way,67.36933333333333
OG_04554,FUN_022185-T2,Peve_00014941,Pocillopora_meandrina_HIv1___RNAseq.g4790.t1,three_way,68.66233333333334
OG_04555,FUN_022186-T1,Peve_00018623,Pocillopora_meandrina_HIv1___RNAseq.g4791.t1,three_way,75.88
OG_04556,FUN_022187-T1,Peve_00038022,Pocillopora_meandrina_HIv1___RNAseq.g4792.t1,three_way,81.82866666666666
OG_04557,FUN_022195-T1,Peve_00038012,Pocillopora_meandrina_HIv1___RNAseq.g4794.t1,three_way,95.207
OG_04558,FUN_022197-T1,Peve_00021103,Pocillopora_meandrina_HIv1___RNAseq.g4796.t1,three_way,90.381
OG_04559,FUN_022198-T1,Peve_00038010,Pocillopora_meandrina_HIv1___RNAseq.g4797.t1,three_way,68.02633333333333
OG_04560,FUN_022199-T1,Peve_00041449,Pocillopora_meandrina_HIv1___RNAseq.g4798.t1,three_way,67.538
OG_04561,FUN_022200-T1,Peve_00041448,Pocillopora_meandrina_HIv1___TS.g22211.t1,three_way,99.00466666666667
OG_04562,FUN_022202-T1,Peve_00041446,Pocillopora_meandrina_HIv1___RNAseq.g4799.t1,three_way,83.59866666666667
OG_04563,FUN_022204-T1,Peve_00041452,Pocillopora_meandrina_HIv1___TS.g22213.t2,three_way,62.89816666666666
OG_04564,FUN_022206-T1,Peve_00008604,Pocillopora_meandrina_HIv1___RNAseq.g4803.t1,three_way,63.762
OG_04565,FUN_022208-T1,Peve_00008602,Pocillopora_meandrina_HIv1___RNAseq.g4802.t1,three_way,72.70933333333333
OG_04566,FUN_022209-T1,Peve_00008601,Pocillopora_meandrina_HIv1___RNAseq.g4801.t1,three_way,46.54666666666667
OG_04567,FUN_022210-T1,Peve_00008600,Pocillopora_meandrina_HIv1___RNAseq.g4765.t1,three_way,84.062
OG_04568,FUN_022212-T1,Peve_00008597,Pocillopora_meandrina_HIv1___RNAseq.g4763.t1,three_way,72.44316666666667
OG_04569,FUN_022214-T1,Peve_00008606,Pocillopora_meandrina_HIv1___RNAseq.g4762.t1,three_way,80.757
OG_04570,FUN_022215-T1,Peve_00008605,Pocillopora_meandrina_HIv1___RNAseq.g4761.t1,three_way,63.72266666666667
OG_04571,FUN_022218-T1,Peve_00028321,Pocillopora_meandrina_HIv1___RNAseq.g4733.t1c,three_way,83.12133333333334
OG_04572,FUN_022220-T1,Peve_00033928,Pocillopora_meandrina_HIv1___RNAseq.g4737.t1,three_way,78.52833333333334
OG_04573,FUN_022221-T1,Peve_00033927,Pocillopora_meandrina_HIv1___RNAseq.g4738.t1,three_way,56.5145
OG_04574,FUN_022224-T1,Peve_00008148,Pocillopora_meandrina_HIv1___RNAseq.g4744.t1,three_way,83.988
OG_04575,FUN_022225-T1,Peve_00008146,Pocillopora_meandrina_HIv1___RNAseq.g4746.t1b,three_way,48.185
OG_04576,FUN_022235-T2,Peve_00012432,Pocillopora_meandrina_HIv1___RNAseq.g4750.t1,three_way,76.53366666666666
OG_04577,FUN_022239-T1,Peve_00029745,Pocillopora_meandrina_HIv1___RNAseq.g4755.t1,three_way,65.46666666666667
OG_04578,FUN_022241-T1,Peve_00037422,Pocillopora_meandrina_HIv1___RNAseq.g4756.t1,three_way,81.13533333333334
OG_04579,FUN_022242-T1,Peve_00037424,Pocillopora_meandrina_HIv1___TS.g22171.t1,three_way,87.71433333333333
OG_04580,FUN_022243-T2,Peve_00037426,Pocillopora_meandrina_HIv1___RNAseq.g4758.t1,three_way,80.60083333333333
OG_04581,FUN_022244-T1,Peve_00037427,Pocillopora_meandrina_HIv1___RNAseq.g4759.t1,three_way,49.892
OG_04582,FUN_022245-T1,Peve_00037428,Pocillopora_meandrina_HIv1___RNAseq.g4760.t1,three_way,54.247166666666665
OG_04583,FUN_022248-T1,Peve_00021274,Pocillopora_meandrina_HIv1___RNAseq.g4731.t1,three_way,77.724
OG_04584,FUN_022249-T1,Peve_00021283,Pocillopora_meandrina_HIv1___RNAseq.g4723.t1,three_way,79.9
OG_04585,FUN_022251-T1,Peve_00021288,Pocillopora_meandrina_HIv1___RNAseq.g4724.t1,three_way,52.4535
OG_04586,FUN_022256-T1,Peve_00021275,Pocillopora_meandrina_HIv1___TS.g22138.t1,three_way,45.06
OG_04587,FUN_022259-T1,Peve_00043995,Pocillopora_meandrina_HIv1___RNAseq.g4721.t1,three_way,56.8915
OG_04588,FUN_022260-T1,Peve_00043990,Pocillopora_meandrina_HIv1___RNAseq.g4718.t1,three_way,93.872
OG_04589,FUN_022261-T1,Peve_00043989,Pocillopora_meandrina_HIv1___RNAseq.g4717.t1,three_way,64.07733333333333
OG_04590,FUN_022265-T1,Peve_00043988,Pocillopora_meandrina_HIv1___RNAseq.g4716.t1,three_way,60.199
OG_04591,FUN_022266-T1,Peve_00044000,Pocillopora_meandrina_HIv1___RNAseq.g4715.t1,three_way,77.09633333333333
OG_04592,FUN_022267-T1,Peve_00043987,Pocillopora_meandrina_HIv1___RNAseq.g4714.t2,three_way,76.18966666666667
OG_04593,FUN_022271-T1,Peve_00007683,Pocillopora_meandrina_HIv1___RNAseq.g4712.t1,three_way,56.11566666666666
OG_04594,FUN_022278-T1,Peve_00022094,Pocillopora_meandrina_HIv1___RNAseq.g4704.t1,three_way,78.5305
OG_04595,FUN_022279-T1,Peve_00022093,Pocillopora_meandrina_HIv1___RNAseq.g4703.t2,three_way,75.602
OG_04596,FUN_022280-T1,Peve_00022092,Pocillopora_meandrina_HIv1___RNAseq.g4702.t1,three_way,79.605
OG_04597,FUN_022282-T1,Peve_00027183,Pocillopora_meandrina_HIv1___RNAseq.g4699.t1,three_way,41.48266666666667
OG_04598,FUN_022283-T1,Peve_00029268,Pocillopora_meandrina_HIv1___RNAseq.g4698.t1,three_way,63.41
OG_04599,FUN_022284-T1,Peve_00028966,Pocillopora_meandrina_HIv1___RNAseq.g4697.t1,three_way,77.41933333333333
OG_04600,FUN_022285-T1,Peve_00003591,Pocillopora_meandrina_HIv1___RNAseq.g4696.t1,three_way,62.73716666666667
OG_04601,FUN_022288-T1,Peve_00003595,Pocillopora_meandrina_HIv1___RNAseq.g4695.t1,three_way,67.76066666666667
OG_04602,FUN_022291-T1,Peve_00003683,Pocillopora_meandrina_HIv1___RNAseq.g4693.t1,three_way,60.70033333333333
OG_04603,FUN_022292-T1,Peve_00003687,Pocillopora_meandrina_HIv1___RNAseq.g4692.t1,three_way,84.67733333333334
OG_04604,FUN_022293-T1,Peve_00003688,Pocillopora_meandrina_HIv1___RNAseq.g4691.t1,three_way,65.73366666666666
OG_04605,FUN_022295-T1,Peve_00003689,Pocillopora_meandrina_HIv1___RNAseq.g4689.t1,three_way,77.32466666666667
OG_04606,FUN_022296-T1,Peve_00003691,Pocillopora_meandrina_HIv1___RNAseq.g4665.t1,three_way,63.23733333333333
OG_04607,FUN_022297-T1,Peve_00021643,Pocillopora_meandrina_HIv1___RNAseq.g4620.t1,three_way,54.49733333333333
OG_04608,FUN_022298-T1,Peve_00003685,Pocillopora_meandrina_HIv1___RNAseq.g4621.t1b,three_way,70.31033333333333
OG_04609,FUN_022305-T1,Peve_00003816,Pocillopora_meandrina_HIv1___RNAseq.g3971.t1,three_way,36.00233333333333
OG_04610,FUN_022307-T1,Peve_00021671,Pocillopora_meandrina_HIv1___RNAseq.g4623.t1,three_way,86.57633333333334
OG_04611,FUN_022308-T1,Peve_00021683,Pocillopora_meandrina_HIv1___RNAseq.g4624.t1,three_way,85.60266666666666
OG_04612,FUN_022309-T1,Peve_00021685,Pocillopora_meandrina_HIv1___RNAseq.g4625.t1,three_way,73.5495
OG_04613,FUN_022311-T1,Peve_00021687,Pocillopora_meandrina_HIv1___RNAseq.g4627.t1,three_way,77.60866666666666
OG_04614,FUN_022312-T1,Peve_00021688,Pocillopora_meandrina_HIv1___RNAseq.g4629.t1,three_way,45.843
OG_04615,FUN_022314-T1,Peve_00021691,Pocillopora_meandrina_HIv1___TS.g22047.t1,three_way,61.79866666666667
OG_04616,FUN_022315-T1,Peve_00021692,Pocillopora_meandrina_HIv1___RNAseq.g4632.t1,three_way,88.54166666666667
OG_04617,FUN_022316-T1,Peve_00021693,Pocillopora_meandrina_HIv1___RNAseq.g4633.t1,three_way,36.727666666666664
OG_04618,FUN_022319-T1,Peve_00021701,Pocillopora_meandrina_HIv1___TS.g22054.t1,three_way,56.806333333333335
OG_04619,FUN_022321-T1,Peve_00021706,Pocillopora_meandrina_HIv1___RNAseq.g4642.t1,three_way,52.955333333333336
OG_04620,FUN_022322-T1,Peve_00021644,Pocillopora_meandrina_HIv1___RNAseq.g4643.t1,three_way,86.02233333333332
OG_04621,FUN_022323-T1,Peve_00021645,Pocillopora_meandrina_HIv1___RNAseq.g4644.t1,three_way,86.14483333333334
OG_04622,FUN_022327-T1,Peve_00021647,Pocillopora_meandrina_HIv1___RNAseq.g4647.t1,three_way,94.488
OG_04623,FUN_022328-T1,Peve_00021648,Pocillopora_meandrina_HIv1___RNAseq.g4648.t1,three_way,72.99766666666666
OG_04624,FUN_022332-T1,Peve_00028602,Pocillopora_meandrina_HIv1___RNAseq.g4651.t2,three_way,52.396499999999996
OG_04625,FUN_022333-T1,Peve_00028601,Pocillopora_meandrina_HIv1___RNAseq.g4652.t1,three_way,61.93866666666667
OG_04626,FUN_022334-T2,Peve_00028599,Pocillopora_meandrina_HIv1___RNAseq.g4653.t1,three_way,68.03833333333333
OG_04627,FUN_022340-T1,Peve_00028608,Pocillopora_meandrina_HIv1___RNAseq.g4654.t1,three_way,62.08733333333333
OG_04628,FUN_022341-T1,Peve_00028605,Pocillopora_meandrina_HIv1___RNAseq.g4655.t1,three_way,55.89933333333333
OG_04629,FUN_022342-T1,Peve_00028600,Pocillopora_meandrina_HIv1___RNAseq.g4656.t1,three_way,74.125
OG_04630,FUN_022343-T1,Peve_00028597,Pocillopora_meandrina_HIv1___RNAseq.g4657.t1,three_way,58.797333333333334
OG_04631,FUN_022344-T1,Peve_00018541,Pocillopora_meandrina_HIv1___TS.g22072.t1,three_way,53.583333333333336
OG_04632,FUN_022345-T1,Peve_00018540,Pocillopora_meandrina_HIv1___RNAseq.g4659.t1,three_way,72.2795
OG_04633,FUN_022346-T1,Peve_00018538,Pocillopora_meandrina_HIv1___RNAseq.g4661.t1,three_way,98.06033333333333
OG_04634,FUN_022354-T1,Peve_00021995,Pocillopora_meandrina_HIv1___RNAseq.g4584.t1,three_way,73.46366666666667
OG_04635,FUN_022357-T1,Peve_00021682,Pocillopora_meandrina_HIv1___RNAseq.g4585.t1,three_way,74.13533333333334
OG_04636,FUN_022359-T1,Peve_00021994,Pocillopora_meandrina_HIv1___TS.g22004.t1,three_way,71.571
OG_04637,FUN_022363-T1,Peve_00021993,Pocillopora_meandrina_HIv1___RNAseq.g4594.t1,three_way,86.07533333333333
OG_04638,FUN_022364-T3,Peve_00021992,Pocillopora_meandrina_HIv1___RNAseq.g4595.t2,three_way,67.867
OG_04639,FUN_022365-T1,Peve_00021988,Pocillopora_meandrina_HIv1___TS.g22011.t1,three_way,64.79716666666667
OG_04640,FUN_022366-T1,Peve_00001649,Pocillopora_meandrina_HIv1___RNAseq.g9291.t1,three_way,48.586666666666666
OG_04641,FUN_022367-T1,Peve_00013238,Pocillopora_meandrina_HIv1___TS.g19588.t1,three_way,84.17866666666667
OG_04642,FUN_022368-T1,Peve_00013237,Pocillopora_meandrina_HIv1___RNAseq.g9293.t2,three_way,55.12766666666666
OG_04643,FUN_022369-T1,Peve_00013236,Pocillopora_meandrina_HIv1___RNAseq.g9295.t1,three_way,77.29733333333333
OG_04644,FUN_022371-T1,Peve_00013234,Pocillopora_meandrina_HIv1___RNAseq.g9296.t1,three_way,87.35
OG_04645,FUN_022375-T1,Peve_00013232,Pocillopora_meandrina_HIv1___RNAseq.g9298.t2,three_way,64.13066666666667
OG_04646,FUN_022378-T1,Peve_00013226,Pocillopora_meandrina_HIv1___RNAseq.g9303.t1,three_way,49.90833333333334
OG_04647,FUN_022379-T1,Peve_00013225,Pocillopora_meandrina_HIv1___RNAseq.g9304.t1,three_way,65.24716666666666
