group_id,apul,peve,ptua,type,avg_identity,query,accession,id,reviewed,protein_name,organism,pident,length,evalue,bitscore,title,go_ids,go_bp,go_cc,go_mf,goslim_ids,goslim_names
OG_11710,FUN_020735-T1,Peve_00032907,,apul_peve,95.556,FUN_020735-T1,Q9DAM2,EFCB9_MOUSE,,EF-hand calcium-binding domain-containing protein 9,Mus musculus (Mouse),47.7,149.0,1.4e-36,154.1,sp|Q9DAM2|EFCB9_MOUSE EF-hand calcium-binding domain-containing protein 9 OS=Mus musculus OX=10090 GN=Efcab9 PE=1 SV=2,GO:0005509; GO:0005516; GO:0005737; GO:0007283; GO:0030317; GO:0036128; GO:0048240; GO:0061891; GO:0097228,flagellated sperm motility [GO:0030317]; sperm capacitation [GO:0048240]; spermatogenesis [GO:0007283],CatSper complex [GO:0036128]; cytoplasm [GO:0005737]; sperm principal piece [GO:0097228],calcium ion binding [GO:0005509]; calcium ion sensor activity [GO:0061891]; calmodulin binding [GO:0005516],GO:0007018; GO:0022414; GO:0048870; GO:0098772; GO:0140299,microtubule-based movement; reproductive process; cell motility; molecular function regulator activity; molecular sensor activity
OG_11755,FUN_022000-T1,Peve_00039769,,apul_peve,60.559,FUN_022000-T1,P10090,WHITE_DROME,,Protein white (EC 7.6.2.-) (EC 7.6.2.6) (ATP-binding cassette transporter sub-family G member white) (Broad substrate specificity ATP-binding cassette transporter white),Drosophila melanogaster (Fruit fly),43.3,635.0,5.7e-140,499.6,sp|P10090|WHITE_DROME Protein white OS=Drosophila melanogaster OX=7227 GN=w PE=1 SV=2,GO:0005275; GO:0005524; GO:0005886; GO:0006856; GO:0007613; GO:0008049; GO:0008558; GO:0015196; GO:0015208; GO:0015827; GO:0015842; GO:0015854; GO:0016887; GO:0022857; GO:0030659; GO:0031409; GO:0031410; GO:0032217; GO:0032218; GO:0042332; GO:0042401; GO:0042441; GO:0042626; GO:0042906; GO:0042907; GO:0048072; GO:0048770; GO:0051615; GO:0055085; GO:0070731; GO:0090741; GO:0098793; GO:1905948,aminergic neurotransmitter loading into synaptic vesicle [GO:0015842]; biogenic amine biosynthetic process [GO:0042401]; cGMP transport [GO:0070731]; compound eye pigmentation [GO:0048072]; eye pigment metabolic process [GO:0042441]; eye pigment precursor transport [GO:0006856]; gravitaxis [GO:0042332]; guanine transport [GO:0015854]; histamine uptake [GO:0051615]; male courtship behavior [GO:0008049]; memory [GO:0007613]; riboflavin transport [GO:0032218]; transmembrane transport [GO:0055085]; tryptophan transport [GO:0015827]; xanthine transport [GO:0042906],cytoplasmic vesicle [GO:0031410]; cytoplasmic vesicle membrane [GO:0030659]; pigment granule [GO:0048770]; pigment granule membrane [GO:0090741]; plasma membrane [GO:0005886]; presynapse [GO:0098793],"ABC-type 3',5'-cyclic GMP transmembrane transporter activity [GO:1905948]; ABC-type guanine transporter activity [GO:0008558]; amine transmembrane transporter activity [GO:0005275]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]; guanine transmembrane transporter activity [GO:0015208]; L-tryptophan transmembrane transporter activity [GO:0015196]; pigment binding [GO:0031409]; riboflavin transmembrane transporter activity [GO:0032217]; transmembrane transporter activity [GO:0022857]; xanthine transmembrane transporter activity [GO:0042907]",GO:0003824; GO:0005215; GO:0005886; GO:0016787; GO:0022414; GO:0031410; GO:0043226; GO:0050877; GO:0055085; GO:0140657,catalytic activity; transporter activity; plasma membrane; hydrolase activity; reproductive process; cytoplasmic vesicle; organelle; nervous system process; transmembrane transport; ATP-dependent activity
OG_11772,FUN_022219-T2,Peve_00027149,,apul_peve,48.555,FUN_022219-T2,Q8K2C7,OS9_MOUSE,,Protein OS-9,Mus musculus (Mouse),42.9,133.0,9.4e-25,117.1,sp|Q8K2C7|OS9_MOUSE Protein OS-9 OS=Mus musculus OX=10090 GN=Os9 PE=1 SV=2,GO:0000836; GO:0002020; GO:0005788; GO:0006511; GO:0006605; GO:0006621; GO:0016567; GO:0030246; GO:0030968; GO:0034976; GO:0036503; GO:0140032; GO:1904153,"endoplasmic reticulum unfolded protein response [GO:0030968]; ERAD pathway [GO:0036503]; negative regulation of retrograde protein transport, ER to cytosol [GO:1904153]; protein retention in ER lumen [GO:0006621]; protein targeting [GO:0006605]; protein ubiquitination [GO:0016567]; response to endoplasmic reticulum stress [GO:0034976]; ubiquitin-dependent protein catabolic process [GO:0006511]",endoplasmic reticulum lumen [GO:0005788]; Hrd1p ubiquitin ligase complex [GO:0000836],carbohydrate binding [GO:0030246]; glycosylation-dependent protein binding [GO:0140032]; protease binding [GO:0002020],GO:0030163,protein catabolic process
OG_11824,FUN_022629-T1,Peve_00012282,,apul_peve,61.1675,FUN_022629-T1,Q8BRH4,KMT2C_MOUSE,,Histone-lysine N-methyltransferase 2C (Lysine N-methyltransferase 2C) (EC 2.1.1.364) (Myeloid/lymphoid or mixed-lineage leukemia protein 3 homolog),Mus musculus (Mouse),25.4,5464.0,1.2e-141,508.1,sp|Q8BRH4|KMT2C_MOUSE Histone-lysine N-methyltransferase 2C OS=Mus musculus OX=10090 GN=Kmt2c PE=1 SV=2,GO:0003677; GO:0005634; GO:0005654; GO:0006355; GO:0007338; GO:0008270; GO:0010468; GO:0016746; GO:0032259; GO:0035097; GO:0035264; GO:0042054; GO:0042800; GO:0044666; GO:0048146; GO:0061029; GO:0140945; GO:0140999,eyelid development in camera-type eye [GO:0061029]; methylation [GO:0032259]; multicellular organism growth [GO:0035264]; positive regulation of fibroblast proliferation [GO:0048146]; regulation of DNA-templated transcription [GO:0006355]; regulation of gene expression [GO:0010468]; single fertilization [GO:0007338],histone methyltransferase complex [GO:0035097]; MLL3/4 complex [GO:0044666]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],acyltransferase activity [GO:0016746]; DNA binding [GO:0003677]; histone H3K4 methyltransferase activity [GO:0042800]; histone H3K4 monomethyltransferase activity [GO:0140945]; histone H3K4 trimethyltransferase activity [GO:0140999]; histone methyltransferase activity [GO:0042054]; zinc ion binding [GO:0008270],GO:0003677; GO:0003824; GO:0005634; GO:0005654; GO:0006355; GO:0016740; GO:0022414; GO:0043226; GO:0048856; GO:0140096,"DNA binding; catalytic activity; nucleus; nucleoplasm; regulation of DNA-templated transcription; transferase activity; reproductive process; organelle; anatomical structure development; catalytic activity, acting on a protein"
OG_11881,FUN_023196-T1,Peve_00009999,,apul_peve,59.239,FUN_023196-T1,Q9H4G4,GAPR1_HUMAN,,Golgi-associated plant pathogenesis-related protein 1 (GAPR-1) (Golgi-associated PR-1 protein) (Glioma pathogenesis-related protein 2) (GliPR 2),Homo sapiens (Human),37.5,152.0,2.0000000000000002e-24,114.0,sp|Q9H4G4|GAPR1_HUMAN Golgi-associated plant pathogenesis-related protein 1 OS=Homo sapiens OX=9606 GN=GLIPR2 PE=1 SV=3,GO:0000139; GO:0005615; GO:0010634; GO:0010718; GO:0019953; GO:0042803; GO:0070062; GO:0070374,positive regulation of epithelial cell migration [GO:0010634]; positive regulation of epithelial to mesenchymal transition [GO:0010718]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; sexual reproduction [GO:0019953],extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; Golgi membrane [GO:0000139],protein homodimerization activity [GO:0042803],GO:0005615; GO:0022414; GO:0043226,extracellular space; reproductive process; organelle
OG_11895,FUN_023340-T1,Peve_00023291,,apul_peve,62.796,FUN_023340-T1,O94993,SOX30_HUMAN,,Transcription factor SOX-30,Homo sapiens (Human),64.0,86.0,3.4e-26,120.9,sp|O94993|SOX30_HUMAN Transcription factor SOX-30 OS=Homo sapiens OX=9606 GN=SOX30 PE=1 SV=1,GO:0000122; GO:0000785; GO:0000978; GO:0000981; GO:0001227; GO:0001228; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006357; GO:0007286; GO:0008013; GO:0010369; GO:0030178; GO:0031960; GO:0043231; GO:0045944; GO:0120211; GO:1990837,negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of Wnt signaling pathway [GO:0030178]; positive regulation of transcription by RNA polymerase II [GO:0045944]; proacrosomal vesicle fusion [GO:0120211]; regulation of transcription by RNA polymerase II [GO:0006357]; response to corticosteroid [GO:0031960]; spermatid development [GO:0007286],chromatin [GO:0000785]; chromocenter [GO:0010369]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"beta-catenin binding [GO:0008013]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific double-stranded DNA binding [GO:1990837]",GO:0003677; GO:0005634; GO:0005654; GO:0005829; GO:0006355; GO:0022414; GO:0043226; GO:0048856; GO:0061024; GO:0140110,DNA binding; nucleus; nucleoplasm; cytosol; regulation of DNA-templated transcription; reproductive process; organelle; anatomical structure development; membrane organization; transcription regulator activity
OG_11904,FUN_023432-T2,Peve_00019223,,apul_peve,56.66,FUN_023432-T2,Q9H4G4,GAPR1_HUMAN,,Golgi-associated plant pathogenesis-related protein 1 (GAPR-1) (Golgi-associated PR-1 protein) (Glioma pathogenesis-related protein 2) (GliPR 2),Homo sapiens (Human),36.4,165.0,1.4e-20,102.4,sp|Q9H4G4|GAPR1_HUMAN Golgi-associated plant pathogenesis-related protein 1 OS=Homo sapiens OX=9606 GN=GLIPR2 PE=1 SV=3,GO:0000139; GO:0005615; GO:0010634; GO:0010718; GO:0019953; GO:0042803; GO:0070062; GO:0070374,positive regulation of epithelial cell migration [GO:0010634]; positive regulation of epithelial to mesenchymal transition [GO:0010718]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; sexual reproduction [GO:0019953],extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; Golgi membrane [GO:0000139],protein homodimerization activity [GO:0042803],GO:0005615; GO:0022414; GO:0043226,extracellular space; reproductive process; organelle
OG_11917,FUN_023583-T1,Peve_00035144,,apul_peve,40.016000000000005,FUN_023583-T1,Q58EK5,TDRD1_DANRE,,Tudor domain-containing protein 1,Danio rerio (Zebrafish) (Brachydanio rerio),26.2,854.0,5.5e-65,251.9,sp|Q58EK5|TDRD1_DANRE Tudor domain-containing protein 1 OS=Danio rerio OX=7955 GN=tdrd1 PE=1 SV=2,GO:0005737; GO:0007281; GO:0007283; GO:0008270; GO:0030719; GO:0034584; GO:0034587; GO:0043186; GO:0051321; GO:0071546; GO:0141196,germ cell development [GO:0007281]; meiotic cell cycle [GO:0051321]; P granule organization [GO:0030719]; piRNA processing [GO:0034587]; spermatogenesis [GO:0007283]; transposable element silencing by piRNA-mediated DNA methylation [GO:0141196],cytoplasm [GO:0005737]; P granule [GO:0043186]; pi-body [GO:0071546],piRNA binding [GO:0034584]; zinc ion binding [GO:0008270],GO:0003723; GO:0006325; GO:0022414; GO:0031047; GO:0043226; GO:0048856,RNA binding; chromatin organization; reproductive process; regulatory ncRNA-mediated gene silencing; organelle; anatomical structure development
OG_11918,FUN_023593-T2,Peve_00032462,,apul_peve,60.526,FUN_023593-T2,Q6PIW4,FIGL1_HUMAN,,Fidgetin-like protein 1 (EC 3.6.4.-),Homo sapiens (Human),30.5,469.0,1.2e-40,169.1,sp|Q6PIW4|FIGL1_HUMAN Fidgetin-like protein 1 OS=Homo sapiens OX=9606 GN=FIGNL1 PE=1 SV=2,GO:0000228; GO:0000287; GO:0001649; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0007140; GO:0008568; GO:0010569; GO:0016787; GO:0016887; GO:0033687; GO:0043066; GO:0046034; GO:0048471; GO:0051726; GO:0070062; GO:0071479; GO:2001243,ATP metabolic process [GO:0046034]; cellular response to ionizing radiation [GO:0071479]; male meiotic nuclear division [GO:0007140]; negative regulation of apoptotic process [GO:0043066]; negative regulation of intrinsic apoptotic signaling pathway [GO:2001243]; osteoblast differentiation [GO:0001649]; osteoblast proliferation [GO:0033687]; regulation of cell cycle [GO:0051726]; regulation of double-strand break repair via homologous recombination [GO:0010569],cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; nuclear chromosome [GO:0000228]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471],ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; hydrolase activity [GO:0016787]; magnesium ion binding [GO:0000287]; microtubule severing ATPase activity [GO:0008568],GO:0000228; GO:0003824; GO:0005634; GO:0005654; GO:0005694; GO:0016787; GO:0016853; GO:0022414; GO:0030154; GO:0043226; GO:0055086; GO:0140013; GO:0140096; GO:0140657; GO:1901135,"nuclear chromosome; catalytic activity; nucleus; nucleoplasm; chromosome; hydrolase activity; isomerase activity; reproductive process; cell differentiation; organelle; nucleobase-containing small molecule metabolic process; meiotic nuclear division; catalytic activity, acting on a protein; ATP-dependent activity; carbohydrate derivative metabolic process"
OG_11919,FUN_023618-T1,Peve_00034085,,apul_peve,57.554,FUN_023618-T1,P47032,PRY1_YEAST,,Protein PRY1 (Pathogenesis-related protein 1),Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),37.9,140.0,1.8e-14,81.6,sp|P47032|PRY1_YEAST Protein PRY1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRY1 PE=1 SV=1,GO:0000287; GO:0000324; GO:0005504; GO:0005576; GO:0005615; GO:0005635; GO:0005783; GO:0015485; GO:0015908; GO:0015918; GO:0019953; GO:0032934,fatty acid transport [GO:0015908]; sexual reproduction [GO:0019953]; sterol transport [GO:0015918],endoplasmic reticulum [GO:0005783]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; fungal-type vacuole [GO:0000324]; nuclear envelope [GO:0005635],cholesterol binding [GO:0015485]; fatty acid binding [GO:0005504]; magnesium ion binding [GO:0000287]; sterol binding [GO:0032934],GO:0005576; GO:0005615; GO:0005635; GO:0005773; GO:0005783; GO:0008289; GO:0022414; GO:0043226,extracellular region; extracellular space; nuclear envelope; vacuole; endoplasmic reticulum; lipid binding; reproductive process; organelle
OG_11934,FUN_024006-T1,Peve_00031281,,apul_peve,67.0255,FUN_024006-T1,Q9UBS3,DNJB9_HUMAN,,DnaJ homolog subfamily B member 9 (Endoplasmic reticulum DNA J domain-containing protein 4) (ER-resident protein ERdj4) (ERdj4) (Microvascular endothelial differentiation gene 1 protein) (Mdg-1),Homo sapiens (Human),44.5,227.0,2.1e-25,117.5,sp|Q9UBS3|DNJB9_HUMAN DnaJ homolog subfamily B member 9 OS=Homo sapiens OX=9606 GN=DNAJB9 PE=1 SV=1,GO:0002639; GO:0005730; GO:0005737; GO:0005783; GO:0005788; GO:0005789; GO:0006986; GO:0030183; GO:0030544; GO:0034976; GO:0036503; GO:0051087; GO:0051787; GO:0070062; GO:1903895,B cell differentiation [GO:0030183]; ERAD pathway [GO:0036503]; negative regulation of IRE1-mediated unfolded protein response [GO:1903895]; positive regulation of immunoglobulin production [GO:0002639]; response to endoplasmic reticulum stress [GO:0034976]; response to unfolded protein [GO:0006986],cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]; endoplasmic reticulum membrane [GO:0005789]; extracellular exosome [GO:0070062]; nucleolus [GO:0005730],Hsp70 protein binding [GO:0030544]; misfolded protein binding [GO:0051787]; protein-folding chaperone binding [GO:0051087],GO:0002376; GO:0005730; GO:0005783; GO:0030154; GO:0030163; GO:0043226,immune system process; nucleolus; endoplasmic reticulum; cell differentiation; protein catabolic process; organelle
OG_11995,FUN_024708-T1,Peve_00012724,,apul_peve,50.523,FUN_024708-T1,Q6NZG4,DDIAS_MOUSE,,DNA damage-induced apoptosis suppressor protein (Nitric oxide-inducible gene protein),Mus musculus (Mouse),31.1,132.0,5.5e-13,76.6,sp|Q6NZG4|DDIAS_MOUSE DNA damage-induced apoptosis suppressor protein OS=Mus musculus OX=10090 GN=Ddias PE=2 SV=1,GO:0005634; GO:0005737; GO:0006974; GO:0007286; GO:0030097; GO:0034644; GO:0044346; GO:0051726; GO:0071345; GO:0071447; GO:0071480; GO:1902230; GO:2000270,cellular response to cytokine stimulus [GO:0071345]; cellular response to gamma radiation [GO:0071480]; cellular response to hydroperoxide [GO:0071447]; cellular response to UV [GO:0034644]; DNA damage response [GO:0006974]; fibroblast apoptotic process [GO:0044346]; hemopoiesis [GO:0030097]; negative regulation of fibroblast apoptotic process [GO:2000270]; negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage [GO:1902230]; regulation of cell cycle [GO:0051726]; spermatid development [GO:0007286],cytoplasm [GO:0005737]; nucleus [GO:0005634],,GO:0005634; GO:0012501; GO:0022414; GO:0043226; GO:0048856,nucleus; programmed cell death; reproductive process; organelle; anatomical structure development
OG_12000,FUN_024764-T1,Peve_00026073,,apul_peve,80.901,FUN_024764-T1,O60879,DIAP2_HUMAN,,Protein diaphanous homolog 2 (Diaphanous-related formin-2) (DRF2),Homo sapiens (Human),44.9,1086.0,5.5e-183,643.3,sp|O60879|DIAP2_HUMAN Protein diaphanous homolog 2 OS=Homo sapiens OX=9606 GN=DIAPH2 PE=1 SV=1,GO:0003779; GO:0005102; GO:0005730; GO:0005769; GO:0005783; GO:0005829; GO:0005884; GO:0007292; GO:0030041; GO:0031267; GO:0043231; GO:0048477,actin filament polymerization [GO:0030041]; female gamete generation [GO:0007292]; oogenesis [GO:0048477],actin filament [GO:0005884]; cytosol [GO:0005829]; early endosome [GO:0005769]; endoplasmic reticulum [GO:0005783]; intracellular membrane-bounded organelle [GO:0043231]; nucleolus [GO:0005730],actin binding [GO:0003779]; signaling receptor binding [GO:0005102]; small GTPase binding [GO:0031267],GO:0005730; GO:0005768; GO:0005783; GO:0005829; GO:0008092; GO:0022414; GO:0031410; GO:0043226; GO:0048856; GO:0065003,nucleolus; endosome; endoplasmic reticulum; cytosol; cytoskeletal protein binding; reproductive process; cytoplasmic vesicle; organelle; anatomical structure development; protein-containing complex assembly
OG_12049,FUN_025514-T1,Peve_00002248,,apul_peve,72.165,FUN_025514-T1,P24392,PEX2_RAT,,Peroxisome biogenesis factor 2 (EC 2.3.2.27) (EC 2.3.2.36) (Peroxin-2) (Peroxisomal membrane protein 3) (Peroxisome assembly factor 1) (PAF-1),Rattus norvegicus (Rat),38.4,198.0,1.6999999999999996e-31,137.5,sp|P24392|PEX2_RAT Peroxisome biogenesis factor 2 OS=Rattus norvegicus OX=10116 GN=Pex2 PE=2 SV=1,GO:0000038; GO:0000425; GO:0001764; GO:0005777; GO:0005778; GO:0006513; GO:0006635; GO:0006699; GO:0007031; GO:0007399; GO:0008270; GO:0016558; GO:0016562; GO:0016593; GO:0031648; GO:0034614; GO:0042632; GO:0045540; GO:0048147; GO:0050680; GO:0061630; GO:1990928,"bile acid biosynthetic process [GO:0006699]; cellular response to reactive oxygen species [GO:0034614]; cholesterol homeostasis [GO:0042632]; fatty acid beta-oxidation [GO:0006635]; negative regulation of epithelial cell proliferation [GO:0050680]; negative regulation of fibroblast proliferation [GO:0048147]; nervous system development [GO:0007399]; neuron migration [GO:0001764]; peroxisome organization [GO:0007031]; pexophagy [GO:0000425]; protein destabilization [GO:0031648]; protein import into peroxisome matrix [GO:0016558]; protein import into peroxisome matrix, receptor recycling [GO:0016562]; protein monoubiquitination [GO:0006513]; regulation of cholesterol biosynthetic process [GO:0045540]; response to amino acid starvation [GO:1990928]; very long-chain fatty acid metabolic process [GO:0000038]",Cdc73/Paf1 complex [GO:0016593]; peroxisomal membrane [GO:0005778]; peroxisome [GO:0005777],ubiquitin protein ligase activity [GO:0061630]; zinc ion binding [GO:0008270],GO:0003824; GO:0005777; GO:0006629; GO:0006886; GO:0006914; GO:0007031; GO:0016740; GO:0043226; GO:0048856; GO:0048870; GO:0055085; GO:0140096,"catalytic activity; peroxisome; lipid metabolic process; intracellular protein transport; autophagy; peroxisome organization; transferase activity; organelle; anatomical structure development; cell motility; transmembrane transport; catalytic activity, acting on a protein"
OG_12094,FUN_025837-T1,Peve_00028308,,apul_peve,46.477,FUN_025837-T1,Q6GX86,HROB_RAT,,Homologous recombination OB-fold protein,Rattus norvegicus (Rat),33.3,309.0,3.5e-29,131.3,sp|Q6GX86|HROB_RAT Homologous recombination OB-fold protein OS=Rattus norvegicus OX=10116 GN=Hrob PE=2 SV=1,GO:0000725; GO:0000731; GO:0003697; GO:0005634; GO:0006974; GO:0007292; GO:0036297; GO:0048232; GO:0090734,DNA damage response [GO:0006974]; DNA synthesis involved in DNA repair [GO:0000731]; female gamete generation [GO:0007292]; interstrand cross-link repair [GO:0036297]; male gamete generation [GO:0048232]; recombinational repair [GO:0000725],nucleus [GO:0005634]; site of DNA damage [GO:0090734],single-stranded DNA binding [GO:0003697],GO:0003677; GO:0005634; GO:0006281; GO:0006310; GO:0022414; GO:0043226,DNA binding; nucleus; DNA repair; DNA recombination; reproductive process; organelle
OG_12113,FUN_026080-T1,Peve_00016851,,apul_peve,82.917,FUN_026080-T1,P47727,CBR1_RAT,,"Carbonyl reductase [NADPH] 1 (EC 1.1.1.184) (15-hydroxyprostaglandin dehydrogenase [NADP(+)]) (EC 1.1.1.196, EC 1.1.1.197) (20-beta-hydroxysteroid dehydrogenase) (Alcohol dehydrogenase [NAD(P)+] CBR1) (EC 1.1.1.71) (NADPH-dependent carbonyl reductase 1) (Prostaglandin 9-ketoreductase) (PG-9-KR) (Prostaglandin-E(2) 9-reductase) (EC 1.1.1.189)",Rattus norvegicus (Rat),62.5,275.0,6.6e-95,348.6,sp|P47727|CBR1_RAT Carbonyl reductase [NADPH] 1 OS=Rattus norvegicus OX=10116 GN=Cbr1 PE=1 SV=2,GO:0001542; GO:0004090; GO:0005737; GO:0005902; GO:0006706; GO:0006805; GO:0008211; GO:0016616; GO:0016655; GO:0030855; GO:0032355; GO:0032496; GO:0032570; GO:0033574; GO:0034698; GO:0042373; GO:0042376; GO:0047020; GO:0047021; GO:0050221; GO:0160163; GO:1905344; GO:2000379,epithelial cell differentiation [GO:0030855]; glucocorticoid metabolic process [GO:0008211]; ovulation from ovarian follicle [GO:0001542]; phylloquinone catabolic process [GO:0042376]; positive regulation of reactive oxygen species metabolic process [GO:2000379]; prostaglandin catabolic process [GO:1905344]; response to estradiol [GO:0032355]; response to gonadotropin [GO:0034698]; response to lipopolysaccharide [GO:0032496]; response to progesterone [GO:0032570]; response to testosterone [GO:0033574]; steroid catabolic process [GO:0006706]; vitamin K metabolic process [GO:0042373]; xenobiotic metabolic process [GO:0006805],cytoplasm [GO:0005737]; microvillus [GO:0005902],"15-hydroxyprostaglandin dehydrogenase (NADP+) activity [GO:0047021]; 15-hydroxyprostaglandin-D dehydrogenase (NADP+) activity [GO:0047020]; carbonyl reductase (NADPH) activity [GO:0004090]; oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor [GO:0016655]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; prostaglandin E2 9-reductase activity [GO:0050221]; S-nitrosoglutathione reductase (NADPH) activity [GO:0160163]",GO:0003824; GO:0006629; GO:0006766; GO:0016491; GO:0022414; GO:0030154,catalytic activity; lipid metabolic process; vitamin metabolic process; oxidoreductase activity; reproductive process; cell differentiation
OG_12117,FUN_026141-T1,Peve_00014869,,apul_peve,41.699,FUN_026141-T1,Q5IS54,CASP3_PANTR,,Caspase-3 (CASP-3) (EC 3.4.22.56) [Cleaved into: Caspase-3 subunit p17; Caspase-3 subunit p12],Pan troglodytes (Chimpanzee),33.2,289.0,1.9e-32,142.5,sp|Q5IS54|CASP3_PANTR Caspase-3 OS=Pan troglodytes OX=9598 GN=CASP3 PE=2 SV=1,GO:0001782; GO:0001818; GO:0004175; GO:0004190; GO:0004197; GO:0004861; GO:0005634; GO:0005737; GO:0005829; GO:0006508; GO:0006915; GO:0006974; GO:0007507; GO:0007605; GO:0008047; GO:0008627; GO:0009411; GO:0009611; GO:0014069; GO:0016485; GO:0030163; GO:0030182; GO:0030216; GO:0030218; GO:0030889; GO:0031264; GO:0031647; GO:0034349; GO:0043029; GO:0043525; GO:0044346; GO:0045165; GO:0045786; GO:0046007; GO:0048011; GO:0051402; GO:0061713; GO:0070269; GO:0072734; GO:0097194; GO:0098693; GO:0098978; GO:0140639; GO:1902004; GO:1904019,anterior neural tube closure [GO:0061713]; apoptotic process [GO:0006915]; B cell homeostasis [GO:0001782]; cell fate commitment [GO:0045165]; cellular response to staurosporine [GO:0072734]; DNA damage response [GO:0006974]; epithelial cell apoptotic process [GO:1904019]; erythrocyte differentiation [GO:0030218]; execution phase of apoptosis [GO:0097194]; fibroblast apoptotic process [GO:0044346]; glial cell apoptotic process [GO:0034349]; heart development [GO:0007507]; intrinsic apoptotic signaling pathway in response to osmotic stress [GO:0008627]; keratinocyte differentiation [GO:0030216]; negative regulation of activated T cell proliferation [GO:0046007]; negative regulation of B cell proliferation [GO:0030889]; negative regulation of cell cycle [GO:0045786]; negative regulation of cytokine production [GO:0001818]; neuron apoptotic process [GO:0051402]; neuron differentiation [GO:0030182]; neurotrophin TRK receptor signaling pathway [GO:0048011]; positive regulation of amyloid-beta formation [GO:1902004]; positive regulation of neuron apoptotic process [GO:0043525]; positive regulation of pyroptotic inflammatory response [GO:0140639]; protein catabolic process [GO:0030163]; protein processing [GO:0016485]; proteolysis [GO:0006508]; pyroptotic inflammatory response [GO:0070269]; regulation of protein stability [GO:0031647]; regulation of synaptic vesicle cycle [GO:0098693]; response to UV [GO:0009411]; response to wounding [GO:0009611]; sensory perception of sound [GO:0007605]; T cell homeostasis [GO:0043029],cytoplasm [GO:0005737]; cytosol [GO:0005829]; death-inducing signaling complex [GO:0031264]; glutamatergic synapse [GO:0098978]; nucleus [GO:0005634]; postsynaptic density [GO:0014069],aspartic-type endopeptidase activity [GO:0004190]; cyclin-dependent protein serine/threonine kinase inhibitor activity [GO:0004861]; cysteine-type endopeptidase activity [GO:0004197]; endopeptidase activity [GO:0004175]; enzyme activator activity [GO:0008047],GO:0002376; GO:0003824; GO:0005634; GO:0005829; GO:0006954; GO:0012501; GO:0016787; GO:0030154; GO:0030163; GO:0043226; GO:0048856; GO:0050877; GO:0051604; GO:0098772; GO:0140096,"immune system process; catalytic activity; nucleus; cytosol; inflammatory response; programmed cell death; hydrolase activity; cell differentiation; protein catabolic process; organelle; anatomical structure development; nervous system process; protein maturation; molecular function regulator activity; catalytic activity, acting on a protein"
